"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SIHUAS (000)",8288,127,2333,2813,2192,823
"Empleado (001)",1249,3,300,631,300,15
"Obrero (002)",1341,15,504,404,323,95
"Trabajador independiente (003)",4183,14,902,1379,1296,592
"Empleador o patrono (004)",63,,10,23,20,10
"Trabajador familiar no remunerado (005)",1317,91,551,338,233,104
"Trabajador del hogar (006)",135,4,66,38,20,7
"Hombres (008)",5682,86,1561,1866,1571,598
"Empleado (009)",728,2,152,359,206,9
"Obrero (010)",1074,11,388,332,265,78
"Trabajador independiente (011)",3220,7,658,1056,1027,472
"Empleador o patrono (012)",49,,8,16,16,9
"Trabajador familiar no remunerado (013)",606,66,352,101,57,30
"Trabajador del hogar (014)",5,,3,2,,
"Mujeres (016)",2606,41,772,947,621,225
"Empleado (017)",521,1,148,272,94,6
"Obrero (018)",267,4,116,72,58,17
"Trabajador independiente (019)",963,7,244,323,269,120
"Empleador o patrono (020)",14,,2,7,4,1
"Trabajador familiar no remunerado (021)",711,25,199,237,176,74
"Trabajador del hogar (022)",130,4,63,36,20,7
,,,,,,
"URBANA (024)",2688,42,734,1056,683,173
"Empleado (025)",988,2,239,498,238,11
"Obrero (026)",431,5,166,132,107,21
"Trabajador independiente (027)",946,2,210,334,281,119
"Empleador o patrono (028)",22,,2,14,6,
"Trabajador familiar no remunerado (029)",204,30,68,50,36,20
"Trabajador del hogar (030)",97,3,49,28,15,2
"Hombres (032)",1634,30,442,598,447,117
"Empleado (033)",560,2,115,275,161,7
"Obrero (034)",365,3,147,109,90,16
"Trabajador independiente (035)",596,,132,191,182,91
"Empleador o patrono (036)",18,,1,11,6,
"Trabajador familiar no remunerado (037)",93,25,46,11,8,3
"Trabajador del hogar (038)",2,,1,1,,
"Mujeres (040)",1054,12,292,458,236,56
"Empleado (041)",428,,124,223,77,4
"Obrero (042)",66,2,19,23,17,5
"Trabajador independiente (043)",350,2,78,143,99,28
"Empleador o patrono (044)",4,,1,3,,
"Trabajador familiar no remunerado (045)",111,5,22,39,28,17
"Trabajador del hogar (046)",95,3,48,27,15,2
,,,,,,
"RURAL (048)",5600,85,1599,1757,1509,650
"Empleado (049)",261,1,61,133,62,4
"Obrero (050)",910,10,338,272,216,74
"Trabajador independiente (051)",3237,12,692,1045,1015,473
"Empleador o patrono (052)",41,,8,9,14,10
"Trabajador familiar no remunerado (053)",1113,61,483,288,197,84
"Trabajador del hogar (054)",38,1,17,10,5,5
"Hombres (056)",4048,56,1119,1268,1124,481
"Empleado (057)",168,,37,84,45,2
"Obrero (058)",709,8,241,223,175,62
"Trabajador independiente (059)",2624,7,526,865,845,381
"Empleador o patrono (060)",31,,7,5,10,9
"Trabajador familiar no remunerado (061)",513,41,306,90,49,27
"Trabajador del hogar (062)",3,,2,1,,
"Mujeres (064)",1552,29,480,489,385,169
"Empleado (065)",93,1,24,49,17,2
"Obrero (066)",201,2,97,49,41,12
"Trabajador independiente (067)",613,5,166,180,170,92
"Empleador o patrono (068)",10,,1,4,4,1
"Trabajador familiar no remunerado (069)",600,20,177,198,148,57
"Trabajador del hogar (070)",35,1,15,9,5,5
