"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia MANU (000)",15136,1593,4239,4173,2852,1394,885
"Conviviente (001)",7095,70,1777,2690,1717,611,230
"Separado(a) (002)",560,2,95,155,150,86,72
"Casado(a) (003)",1871,1,58,372,613,480,347
"Viudo(a) (004)",282,3,4,23,41,67,144
"Divorciado(a) (005)",87,,5,16,25,22,19
"Soltero(a) (006)",5241,1517,2300,917,306,128,73
"Hombres (008)",9002,827,2323,2500,1812,944,596
"Conviviente (009)",3746,23,631,1463,1077,404,148
"Separado(a) (010)",314,1,17,85,93,62,56
"Casado(a) (011)",1089,1,22,176,346,305,239
"Viudo(a) (012)",148,2,2,8,20,39,77
"Divorciado(a) (013)",66,,3,13,18,18,14
"Soltero(a) (014)",3639,800,1648,755,258,116,62
"Mujeres (016)",6134,766,1916,1673,1040,450,289
"Conviviente (017)",3349,47,1146,1227,640,207,82
"Separado(a) (018)",246,1,78,70,57,24,16
"Casado(a) (019)",782,,36,196,267,175,108
"Viudo(a) (020)",134,1,2,15,21,28,67
"Divorciado(a) (021)",21,,2,3,7,4,5
"Soltero(a) (022)",1602,717,652,162,48,12,11
,,,,,,,
"URBANA (024)",5175,761,1192,1361,1061,510,290
"Conviviente (025)",2278,28,453,894,626,221,56
"Separado(a) (026)",190,,36,48,45,35,26
"Casado(a) (027)",791,,20,154,290,193,134
"Viudo(a) (028)",85,2,,5,8,20,50
"Divorciado(a) (029)",24,,,5,8,5,6
"Soltero(a) (030)",1807,731,683,255,84,36,18
"Hombres (032)",2657,378,550,635,593,321,180
"Conviviente (033)",1051,12,123,381,363,137,35
"Separado(a) (034)",76,,4,19,15,21,17
"Casado(a) (035)",419,,9,58,146,120,86
"Viudo(a) (036)",41,1,,1,4,9,26
"Divorciado(a) (037)",15,,,4,3,4,4
"Soltero(a) (038)",1055,365,414,172,62,30,12
"Mujeres (040)",2518,383,642,726,468,189,110
"Conviviente (041)",1227,16,330,513,263,84,21
"Separado(a) (042)",114,,32,29,30,14,9
"Casado(a) (043)",372,,11,96,144,73,48
"Viudo(a) (044)",44,1,,4,4,11,24
"Divorciado(a) (045)",9,,,1,5,1,2
"Soltero(a) (046)",752,366,269,83,22,6,6
,,,,,,,
"RURAL (048)",9961,832,3047,2812,1791,884,595
"Conviviente (049)",4817,42,1324,1796,1091,390,174
"Separado(a) (050)",370,2,59,107,105,51,46
"Casado(a) (051)",1080,1,38,218,323,287,213
"Viudo(a) (052)",197,1,4,18,33,47,94
"Divorciado(a) (053)",63,,5,11,17,17,13
"Soltero(a) (054)",3434,786,1617,662,222,92,55
"Hombres (056)",6345,449,1773,1865,1219,623,416
"Conviviente (057)",2695,11,508,1082,714,267,113
"Separado(a) (058)",238,1,13,66,78,41,39
"Casado(a) (059)",670,1,13,118,200,185,153
"Viudo(a) (060)",107,1,2,7,16,30,51
"Divorciado(a) (061)",51,,3,9,15,14,10
"Soltero(a) (062)",2584,435,1234,583,196,86,50
"Mujeres (064)",3616,383,1274,947,572,261,179
"Conviviente (065)",2122,31,816,714,377,123,61
"Separado(a) (066)",132,1,46,41,27,10,7
"Casado(a) (067)",410,,25,100,123,102,60
"Viudo(a) (068)",90,,2,11,17,17,43
"Divorciado(a) (069)",12,,2,2,2,3,3
"Soltero(a) (070)",850,351,383,79,26,6,5
