"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TARATA (000)",4267,538,585,1982,40,877,26,219
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",21,21,,,,,,
"Profes., científicos e intelectuales (002)",207,181,,26,,,,
"Técnicos de nivel medio y trab. asimilados (003)",82,61,,16,4,1,,
"Jefes y empleados de oficina (004)",106,106,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",224,24,2,168,5,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",1557,1,2,1537,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",81,,25,45,10,1,,
"Obreros construc.,conf.,papel, fab., instr. (008)",187,18,89,76,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",1490,66,460,95,1,842,26,
"Otra (010)",52,52,,,,,,
"Ocupaciñn no especificada (011)",41,8,7,19,,7,,
"Desocupado (012)",219,,,,,,,219
"Hombres (013)",2486,311,439,1231,31,317,3,154
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",17,17,,,,,,
"Profes., científicos e intelectuales (015)",95,83,,12,,,,
"Técnicos de nivel medio y trab. asimilados (016)",49,34,,11,3,1,,
"Jefes y empleados de oficina (017)",53,53,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",63,14,2,40,3,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1036,1,2,1020,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",69,,23,37,9,,,
"Obreros construc.,conf.,papel, fab., instr. (021)",178,17,82,75,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",704,40,326,27,,308,3,
"Otra (023)",48,48,,,,,,
"Ocupaciñn no especificada (024)",20,4,4,9,,3,,
"Desocupado (025)",154,,,,,,,154
"Mujeres (026)",1781,227,146,751,9,560,23,65
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",4,4,,,,,,
"Profes., científicos e intelectuales (028)",112,98,,14,,,,
"Técnicos de nivel medio y trab. asimilados (029)",33,27,,5,1,,,
"Jefes y empleados de oficina (030)",53,53,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",161,10,,128,2,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",521,,,517,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",12,,2,8,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",9,1,7,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",786,26,134,68,1,534,23,
"Otra (036)",4,4,,,,,,
"Ocupaciñn no especificada (037)",21,4,3,10,,4,,
"Desocupado (038)",65,,,,,,,65
,,,,,,,,
"URBANA (039)",3217,446,482,1459,39,591,24,176
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,19,,,,,,
"Profes., científicos e intelectuales (041)",163,140,,23,,,,
"Técnicos de nivel medio y trab. asimilados (042)",70,50,,16,3,1,,
"Jefes y empleados de oficina (043)",96,96,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",203,22,,153,5,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1075,1,1,1056,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",72,,20,42,10,,,
"Obreros construc.,conf.,papel, fab., instr. (047)",166,15,77,71,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1105,61,377,82,1,560,24,
"Otra (049)",34,34,,,,,,
"Ocupaciñn no especificada (050)",38,8,7,16,,7,,
"Desocupado (051)",176,,,,,,,176
"Hombres (052)",1851,257,348,888,30,210,3,115
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,15,,,,,,
"Profes., científicos e intelectuales (054)",77,67,,10,,,,
"Técnicos de nivel medio y trab. asimilados (055)",42,28,,11,2,1,,
"Jefes y empleados de oficina (056)",46,46,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",54,13,,35,3,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",714,1,1,699,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",61,,18,34,9,,,
"Obreros construc.,conf.,papel, fab., instr. (060)",157,14,70,70,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",518,36,255,21,,203,3,
"Otra (062)",33,33,,,,,,
"Ocupaciñn no especificada (063)",19,4,4,8,,3,,
"Desocupado (064)",115,,,,,,,115
"Mujeres (065)",1366,189,134,571,9,381,21,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",86,73,,13,,,,
"Técnicos de nivel medio y trab. asimilados (068)",28,22,,5,1,,,
"Jefes y empleados de oficina (069)",50,50,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",149,9,,118,2,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",361,,,357,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",11,,2,8,1,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",9,1,7,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",587,25,122,61,1,357,21,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",19,4,3,8,,4,,
"Desocupado (077)",61,,,,,,,61
,,,,,,,,
"RURAL (078)",1050,92,103,523,1,286,2,43
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",44,41,,3,,,,
"Técnicos de nivel medio y trab. asimilados (081)",12,11,,,1,,,
"Jefes y empleados de oficina (082)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",21,2,2,15,,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",482,,1,481,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",9,,5,3,,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",21,3,12,5,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",385,5,83,13,,282,2,
"Otra (088)",18,18,,,,,,
"Ocupaciñn no especificada (089)",3,,,3,,,,
"Desocupado (090)",43,,,,,,,43
"Hombres (091)",635,54,91,343,1,107,,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",18,16,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",7,6,,,1,,,
"Jefes y empleados de oficina (095)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",9,1,2,5,,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",322,,1,321,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",8,,5,3,,,,
