"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CAÑETE (000)",82088,19064,28698,27018,1627,3454,2227
"Sin nivel (001)",2174,94,1060,780,39,141,60
"Educación inicial (002)",53,5,28,12,,5,3
"Primaria (003)",14589,868,6325,5790,347,808,451
"Secundaria (004)",37032,5347,15750,12426,669,1671,1169
"Superior no univ. incompleta (005)",6813,1914,2020,2251,130,284,214
"Superior no univ. completa (006)",10431,4865,2024,2929,169,270,174
"Superior univ. incompleta (007)",3888,1636,779,1139,96,160,78
"Superior univ. completa (008)",7108,4335,712,1691,177,115,78
"Hombres (010)",52662,10575,21648,17672,1269,1387,111
"Sin nivel (011)",753,41,422,256,15,18,1
"Educación inicial (012)",32,4,18,7,,3,
"Primaria (013)",8828,523,4268,3489,289,244,15
"Secundaria (014)",26283,3577,12611,8707,540,787,61
"Superior no univ. incompleta (015)",4305,1047,1566,1477,94,110,11
"Superior no univ. completa (016)",5794,2236,1553,1778,122,98,7
"Superior univ. incompleta (017)",2530,925,630,817,74,77,7
"Superior univ. completa (018)",4137,2222,580,1141,135,50,9
"Mujeres (020)",29426,8489,7050,9346,358,2067,2116
"Sin nivel (021)",1421,53,638,524,24,123,59
"Educación inicial (022)",21,1,10,5,,2,3
"Primaria (023)",5761,345,2057,2301,58,564,436
"Secundaria (024)",10749,1770,3139,3719,129,884,1108
"Superior no univ. incompleta (025)",2508,867,454,774,36,174,203
"Superior no univ. completa (026)",4637,2629,471,1151,47,172,167
"Superior univ. incompleta (027)",1358,711,149,322,22,83,71
"Superior univ. completa (028)",2971,2113,132,550,42,65,69
,,,,,,,
"URBANA (030)",68461,17187,21891,23524,1167,2713,1979
"Sin nivel (031)",1602,79,725,630,26,92,50
"Educación inicial (032)",49,4,27,12,,3,3
"Primaria (033)",11152,744,4475,4727,202,600,404
"Secundaria (034)",30662,4737,12226,10878,469,1314,1038
"Superior no univ. incompleta (035)",5936,1732,1631,2043,111,235,184
"Superior no univ. completa (036)",9223,4429,1636,2643,135,226,154
"Superior univ. incompleta (037)",3460,1504,610,1041,86,145,74
"Superior univ. completa (038)",6377,3958,561,1550,138,98,72
"Hombres (040)",43055,9293,16634,15139,861,1034,94
"Sin nivel (041)",516,28,278,191,10,8,1
"Educación inicial (042)",28,3,17,7,,1,
"Primaria (043)",6529,424,3027,2736,156,174,12
"Secundaria (044)",21460,3100,9852,7518,358,581,51
"Superior no univ. incompleta (045)",3679,914,1266,1323,78,88,10
"Superior no univ. completa (046)",5019,2000,1258,1586,96,73,6
"Superior univ. incompleta (047)",2207,837,487,742,64,71,6
"Superior univ. completa (048)",3617,1987,449,1036,99,38,8
"Mujeres (050)",25406,7894,5257,8385,306,1679,1885
"Sin nivel (051)",1086,51,447,439,16,84,49
"Educación inicial (052)",21,1,10,5,,2,3
"Primaria (053)",4623,320,1448,1991,46,426,392
"Secundaria (054)",9202,1637,2374,3360,111,733,987
"Superior no univ. incompleta (055)",2257,818,365,720,33,147,174
"Superior no univ. completa (056)",4204,2429,378,1057,39,153,148
"Superior univ. incompleta (057)",1253,667,123,299,22,74,68
"Superior univ. completa (058)",2760,1971,112,514,39,60,64
,,,,,,,
"RURAL (060)",13627,1877,6807,3494,460,741,248
"Sin nivel (061)",572,15,335,150,13,49,10
"Educación inicial (062)",4,1,1,,,2,
"Primaria (063)",3437,124,1850,1063,145,208,47
"Secundaria (064)",6370,610,3524,1548,200,357,131
"Superior no univ. incompleta (065)",877,182,389,208,19,49,30
"Superior no univ. completa (066)",1208,436,388,286,34,44,20
"Superior univ. incompleta (067)",428,132,169,98,10,15,4
"Superior univ. completa (068)",731,377,151,141,39,17,6
"Hombres (070)",9607,1282,5014,2533,408,353,17
"Sin nivel (071)",237,13,144,65,5,10,
"Educación inicial (072)",4,1,1,,,2,
"Primaria (073)",2299,99,1241,753,133,70,3
"Secundaria (074)",4823,477,2759,1189,182,206,10
"Superior no univ. incompleta (075)",626,133,300,154,16,22,1
"Superior no univ. completa (076)",775,236,295,192,26,25,1
"Superior univ. incompleta (077)",323,88,143,75,10,6,1
"Superior univ. completa (078)",520,235,131,105,36,12,1
"Mujeres (080)",4020,595,1793,961,52,388,231
"Sin nivel (081)",335,2,191,85,8,39,10
"Primaria (083)",1138,25,609,310,12,138,44
"Secundaria (084)",1547,133,765,359,18,151,121
"Superior no univ. incompleta (085)",251,49,89,54,3,27,29
"Superior no univ. completa (086)",433,200,93,94,8,19,19
"Superior univ. incompleta (087)",105,44,26,23,,9,3
"Superior univ. completa (088)",211,142,20,36,3,5,5
