"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia ISLAY (000)",41899,3243,11598,2873,24357
"Conviviente (001)",9826,691,1895,423,6861
"Separado(a) (002)",1469,87,316,98,973
"Casado(a) (003)",13715,575,5735,1305,6177
"Viudo(a) (004)",1723,86,702,124,816
"Divorciado(a) (005)",291,12,95,46,139
"Soltero(a) (006)",14875,1792,2855,877,9391
"Hombres (008)",21630,1269,5947,1796,12746
"Conviviente (009)",4877,171,1065,286,3390
"Separado(a) (010)",541,16,146,57,324
"Casado(a) (011)",7173,208,2974,809,3241
"Viudo(a) (012)",540,15,221,43,262
"Divorciado(a) (013)",140,5,50,24,62
"Soltero(a) (014)",8359,854,1491,577,5467
"Mujeres (016)",20269,1974,5651,1077,11611
"Conviviente (017)",4949,520,830,137,3471
"Separado(a) (018)",928,71,170,41,649
"Casado(a) (019)",6542,367,2761,496,2936
"Viudo(a) (020)",1183,71,481,81,554
"Divorciado(a) (021)",151,7,45,22,77
"Soltero(a) (022)",6516,938,1364,300,3924
,,,,,
"URBANA (024)",37910,2977,10752,2577,21716
"Conviviente (025)",8659,640,1694,376,5972
"Separado(a) (026)",1359,86,296,92,890
"Casado(a) (027)",12539,537,5350,1175,5532
"Viudo(a) (028)",1587,80,678,118,716
"Divorciado(a) (029)",260,11,88,45,117
"Soltero(a) (030)",13506,1623,2646,771,8489
"Hombres (032)",19208,1155,5291,1563,11268
"Conviviente (033)",4209,161,896,246,2921
"Separado(a) (034)",491,16,134,53,290
"Casado(a) (035)",6442,192,2681,714,2892
"Viudo(a) (036)",482,12,208,41,222
"Divorciado(a) (037)",124,4,46,23,52
"Soltero(a) (038)",7460,770,1326,486,4891
"Mujeres (040)",18702,1822,5461,1014,10448
"Conviviente (041)",4450,479,798,130,3051
"Separado(a) (042)",868,70,162,39,600
"Casado(a) (043)",6097,345,2669,461,2640
"Viudo(a) (044)",1105,68,470,77,494
"Divorciado(a) (045)",136,7,42,22,65
"Soltero(a) (046)",6046,853,1320,285,3598
,,,,,
"RURAL (048)",3989,266,846,296,2641
"Conviviente (049)",1167,51,201,47,889
"Separado(a) (050)",110,1,20,6,83
"Casado(a) (051)",1176,38,385,130,645
"Viudo(a) (052)",136,6,24,6,100
"Divorciado(a) (053)",31,1,7,1,22
"Soltero(a) (054)",1369,169,209,106,902
"Hombres (056)",2422,114,656,233,1478
"Conviviente (057)",668,10,169,40,469
"Separado(a) (058)",50,,12,4,34
"Casado(a) (059)",731,16,293,95,349
"Viudo(a) (060)",58,3,13,2,40
"Divorciado(a) (061)",16,1,4,1,10
"Soltero(a) (062)",899,84,165,91,576
"Mujeres (064)",1567,152,190,63,1163
"Conviviente (065)",499,41,32,7,420
"Separado(a) (066)",60,1,8,2,49
"Casado(a) (067)",445,22,92,35,296
"Viudo(a) (068)",78,3,11,4,60
"Divorciado(a) (069)",15,,3,,12
"Soltero(a) (070)",470,85,44,15,326
