"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia RODRIGUEZ DE MENDOZA",,,,
"Viviendas particulares (001)",2743,2605,125,13
"Ocupantes presentes (002)",10485,9980,450,55
"Casa independiente",,,,
"Viviendas particulares (004)",2720,2584,123,13
"Ocupantes presentes (005)",10390,9890,445,55
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",18,16,2,
"Ocupantes presentes (011)",69,64,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",2,2,,
"Ocupantes presentes (014)",16,16,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,2,,
"Ocupantes presentes (023)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2697,2564,121,12
"Ocupantes presentes (029)",10308,9825,431,52
"Casa independiente",,,,
"Viviendas particulares (031)",2674,2543,119,12
"Ocupantes presentes (032)",10213,9735,426,52
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",18,16,2,
"Ocupantes presentes (038)",69,64,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",2,2,,
"Ocupantes presentes (041)",16,16,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,1,,
"Ocupantes presentes (047)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,2,,
"Ocupantes presentes (050)",4,4,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",46,41,4,1
"Ocupantes presentes (056)",177,155,19,3
"Casa independiente",,,,
"Viviendas particulares (058)",46,41,4,1
"Ocupantes presentes (059)",177,155,19,3
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1709,1649,60,
"Ocupantes presentes (110)",6433,6218,215,
"Casa independiente",,,,
"Viviendas particulares (112)",1686,1628,58,
"Ocupantes presentes (113)",6338,6128,210,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",18,16,2,
"Ocupantes presentes (119)",69,64,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",2,2,,
"Ocupantes presentes (122)",16,16,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",2,2,,
"Ocupantes presentes (131)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1683,1625,58,
"Ocupantes presentes (137)",6328,6123,205,
"Casa independiente",,,,
"Viviendas particulares (139)",1660,1604,56,
"Ocupantes presentes (140)",6233,6033,200,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",18,16,2,
"Ocupantes presentes (146)",69,64,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",2,2,,
"Ocupantes presentes (149)",16,16,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,1,,
"Ocupantes presentes (155)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,2,,
"Ocupantes presentes (158)",4,4,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",26,24,2,
"Ocupantes presentes (164)",105,95,10,
"Casa independiente",,,,
"Viviendas particulares (166)",26,24,2,
"Ocupantes presentes (167)",105,95,10,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1034,956,65,13
"Ocupantes presentes (218)",4052,3762,235,55
"Casa independiente",,,,
"Viviendas particulares (220)",1034,956,65,13
"Ocupantes presentes (221)",4052,3762,235,55
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1014,939,63,12
"Ocupantes presentes (245)",3980,3702,226,52
"Casa independiente",,,,
"Viviendas particulares (247)",1014,939,63,12
"Ocupantes presentes (248)",3980,3702,226,52
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",20,17,2,1
"Ocupantes presentes (272)",72,60,9,3
"Casa independiente",,,,
"Viviendas particulares (274)",20,17,2,1
"Ocupantes presentes (275)",72,60,9,3
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
