"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TACNA (000)",121305,37111,15251,49756,2988,5112,3411,7676
"Agric., ganadería, caza y silvicultura (001)",11998,160,4096,5112,751,1879,,
"Pesca (002)",558,32,378,138,8,2,,
"Explotación de minas y canteras (003)",291,114,131,26,20,,,
"Industrias manufactureras (004)",7222,530,1924,4231,339,198,,
"Suministro de electricidad, gas y agua (005)",349,189,138,19,3,,,
"Construcción (006)",8185,432,5362,2246,102,43,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",32443,5958,969,22253,964,2299,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",4482,690,804,2630,259,99,,
"Comercio al por mayor (009)",1585,730,64,642,79,70,,
"Comercio al por menor (010)",26376,4538,101,18981,626,2130,,
"Hoteles y restaurantes (011)",7650,2654,203,4191,278,324,,
"Trans., almac. y comunicaciones (012)",10969,3685,818,6254,153,59,,
"Intermediación financiera (013)",780,747,1,27,4,1,,
"Activid.inmobil., empres. y alquileres (014)",5693,3786,165,1565,143,34,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",6203,5651,552,,,,,
"Enseñanza (016)",7933,7244,8,641,21,19,,
"Servicios sociales y de salud (017)",2998,2592,24,330,42,10,,
"Otras activ. serv.comun.soc y personales (018)",3219,1529,124,1471,54,41,,
"Hogares privados con servicio doméstico (019)",3411,,,,,,3411,
"Organiz. y organos extraterritoriales (020)",4,4,,,,,,
"Actividad economica no especificada (021)",3723,1804,358,1252,106,203,,
"Desocupado (022)",7676,,,,,,,7676
"Hombres (023)",69628,19554,12724,28795,2022,1756,127,4650
"Agric., ganadería, caza y silvicultura (024)",7933,131,2726,3709,589,778,,
"Pesca (025)",502,18,346,129,8,1,,
"Explotación de minas y canteras (026)",270,99,129,25,17,,,
"Industrias manufactureras (027)",5186,314,1365,3133,253,121,,
"Suministro de electricidad, gas y agua (028)",291,139,134,15,3,,,
"Construcción (029)",7927,375,5221,2197,99,35,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",14492,2672,938,9737,594,551,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",4008,459,790,2472,239,48,,
"Comercio al por mayor (032)",848,410,56,316,52,14,,
"Comercio al por menor (033)",9636,1803,92,6949,303,489,,
"Hoteles y restaurantes (034)",2427,1155,105,929,114,124,,
"Trans., almac. y comunicaciones (035)",9786,2848,760,6012,130,36,,
"Intermediación financiera (036)",401,385,1,10,4,1,,
"Activid.inmobil., empres. y alquileres (037)",3863,2472,132,1146,94,19,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",4349,3893,456,,,,,
"Enseñanza (039)",2948,2707,8,222,6,5,,
"Servicios sociales y de salud (040)",999,783,11,180,25,,,
"Otras activ. serv.comun.soc y personales (041)",1697,832,93,726,24,22,,
"Hogares privados con servicio doméstico (042)",127,,,,,,127,
"Organiz. y organos extraterritoriales (043)",2,2,,,,,,
"Actividad economica no especificada (044)",1778,729,299,625,62,63,,
"Desocupado (045)",4650,,,,,,,4650
"Mujeres (046)",51677,17557,2527,20961,966,3356,3284,3026
"Agric., ganadería, caza y silvicultura (047)",4065,29,1370,1403,162,1101,,
"Pesca (048)",56,14,32,9,,1,,
"Explotación de minas y canteras (049)",21,15,2,1,3,,,
"Industrias manufactureras (050)",2036,216,559,1098,86,77,,
"Suministro de electricidad, gas y agua (051)",58,50,4,4,,,,
"Construcción (052)",258,57,141,49,3,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",17951,3286,31,12516,370,1748,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",474,231,14,158,20,51,,
"Comercio al por mayor (055)",737,320,8,326,27,56,,
"Comercio al por menor (056)",16740,2735,9,12032,323,1641,,
"Hoteles y restaurantes (057)",5223,1499,98,3262,164,200,,
"Trans., almac. y comunicaciones (058)",1183,837,58,242,23,23,,
"Intermediación financiera (059)",379,362,,17,,,,
"Activid.inmobil., empres. y alquileres (060)",1830,1314,33,419,49,15,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",1854,1758,96,,,,,
"Enseñanza (062)",4985,4537,,419,15,14,,
"Servicios sociales y de salud (063)",1999,1809,13,150,17,10,,
"Otras activ. serv.comun.soc y personales (064)",1522,697,31,745,30,19,,
"Hogares privados con servicio doméstico (065)",3284,,,,,,3284,
"Organiz. y organos extraterritoriales (066)",2,2,,,,,,
"Actividad economica no especificada (067)",1945,1075,59,627,44,140,,
"Desocupado (068)",3026,,,,,,,3026
,,,,,,,,
"URBANA (069)",112458,36384,12533,46571,2479,3894,3356,7241
"Agric., ganadería, caza y silvicultura (070)",6103,137,2113,2807,283,763,,
"Pesca (071)",452,32,283,127,8,2,,
"Explotación de minas y canteras (072)",276,113,119,24,20,,,
"Industrias manufactureras (073)",7051,521,1848,4153,335,194,,
"Suministro de electricidad, gas y agua (074)",340,186,133,18,3,,,
"Construcción (075)",7799,421,5018,2219,100,41,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",31852,5899,950,21819,945,2239,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",4414,683,786,2596,251,98,,
"Comercio al por mayor (078)",1565,724,63,632,77,69,,
"Comercio al por menor (079)",25873,4492,101,18591,617,2072,,
"Hoteles y restaurantes (080)",7451,2610,192,4071,272,306,,
"Trans., almac. y comunicaciones (081)",10731,3632,762,6128,151,58,,
"Intermediación financiera (082)",772,739,1,27,4,1,,
"Activid.inmobil., empres. y alquileres (083)",5585,3704,160,1546,141,34,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",5920,5447,473,,,,,
"Enseñanza (085)",7794,7120,8,626,21,19,,
"Servicios sociales y de salud (086)",2942,2542,23,325,42,10,,
"Otras activ. serv.comun.soc y personales (087)",3169,1499,121,1456,54,39,,
"Hogares privados con servicio doméstico (088)",3356,,,,,,3356,
"Organiz. y organos extraterritoriales (089)",4,4,,,,,,
"Actividad economica no especificada (090)",3620,1778,329,1225,100,188,,
"Desocupado (091)",7241,,,,,,,7241
"Hombres (092)",63745,19104,10717,26563,1628,1268,121,4344
"Agric., ganadería, caza y silvicultura (093)",3982,109,1361,1963,225,324,,
"Pesca (094)",402,18,255,120,8,1,,
"Explotación de minas y canteras (095)",255,98,117,23,17,,,
"Industrias manufactureras (096)",5063,307,1315,3073,250,118,,
"Suministro de electricidad, gas y agua (097)",283,137,129,14,3,,,
"Construcción (098)",7573,366,4905,2170,97,35,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",14224,2645,919,9543,582,535,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",3947,455,772,2440,232,48,,
"Comercio al por mayor (101)",836,406,55,310,51,14,,
"Comercio al por menor (102)",9441,1784,92,6793,299,473,,
"Hoteles y restaurantes (103)",2352,1139,98,889,110,116,,
