"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PURUS (000)",1053,322,140,453,9,121,8
"Agric., ganadería, caza y silvicultura (001)",389,1,21,303,1,63,
"Pesca (002)",3,,3,,,,
"Industrias manufactureras (004)",46,1,21,21,1,2,
"Suministro de electricidad, gas y agua (005)",1,,1,,,,
"Construcción (006)",43,3,25,14,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",60,7,2,35,1,15,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3,,2,1,,,
"Comercio al por mayor (009)",3,2,,1,,,
"Comercio al por menor (010)",54,5,,33,1,15,
"Hoteles y restaurantes (011)",24,4,2,17,,1,
"Trans., almac. y comunicaciones (012)",30,3,12,15,,,
"Intermediación financiera (013)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (014)",10,2,6,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",141,102,39,,,,
"Enseñanza (016)",148,142,,6,,,
"Servicios sociales y de salud (017)",20,20,,,,,
"Otras activ. serv.comun.soc y personales (018)",20,13,2,5,,,
"Hogares privados con servicio doméstico (019)",8,,,,,,8
"Actividad economica no especificada (021)",106,20,6,35,6,39,
"Hombres (022)",824,226,119,404,4,66,5
"Agric., ganadería, caza y silvicultura (023)",339,1,18,289,1,30,
"Pesca (024)",3,,3,,,,
"Industrias manufactureras (026)",43,1,20,19,1,2,
"Suministro de electricidad, gas y agua (027)",1,,1,,,,
"Construcción (028)",41,3,23,14,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",35,5,2,20,,8,
"Venta, mant.y rep. veh.autom.y motoc. (030)",3,,2,1,,,
"Comercio al por mayor (031)",3,2,,1,,,
"Comercio al por menor (032)",29,3,,18,,8,
"Hoteles y restaurantes (033)",10,4,1,5,,,
"Trans., almac. y comunicaciones (034)",29,3,11,15,,,
"Intermediación financiera (035)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (036)",7,1,5,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",108,81,27,,,,
"Enseñanza (038)",93,87,,6,,,
"Servicios sociales y de salud (039)",12,12,,,,,
"Otras activ. serv.comun.soc y personales (040)",13,10,2,1,,,
"Hogares privados con servicio doméstico (041)",5,,,,,,5
"Actividad economica no especificada (043)",82,15,6,34,2,25,
"Mujeres (044)",229,96,21,49,5,55,3
"Agric., ganadería, caza y silvicultura (045)",50,,3,14,,33,
"Industrias manufactureras (048)",3,,1,2,,,
"Construcción (050)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",25,2,,15,1,7,
"Comercio al por menor (054)",25,2,,15,1,7,
"Hoteles y restaurantes (055)",14,,1,12,,1,
"Trans., almac. y comunicaciones (056)",1,,1,,,,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",3,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",33,21,12,,,,
"Enseñanza (060)",55,55,,,,,
"Servicios sociales y de salud (061)",8,8,,,,,
"Otras activ. serv.comun.soc y personales (062)",7,3,,4,,,
"Hogares privados con servicio doméstico (063)",3,,,,,,3
"Actividad economica no especificada (065)",24,5,,1,4,14,
,,,,,,,
"URBANA (066)",470,214,93,129,1,27,6
"Agric., ganadería, caza y silvicultura (067)",51,1,12,30,,8,
"Pesca (068)",1,,1,,,,
"Industrias manufactureras (070)",34,,17,15,,2,
"Construcción (072)",29,3,15,10,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",58,7,1,34,1,15,
"Venta, mant.y rep. veh.autom.y motoc. (074)",2,,1,1,,,
"Comercio al por mayor (075)",3,2,,1,,,
"Comercio al por menor (076)",53,5,,32,1,15,
"Hoteles y restaurantes (077)",21,2,1,17,,1,
"Trans., almac. y comunicaciones (078)",23,2,6,15,,,
"Intermediación financiera (079)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (080)",7,1,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",125,95,30,,,,
"Enseñanza (082)",74,72,,2,,,
"Servicios sociales y de salud (083)",15,15,,,,,
"Otras activ. serv.comun.soc y personales (084)",18,12,1,5,,,
"Hogares privados con servicio doméstico (085)",6,,,,,,6
"Actividad economica no especificada (087)",4,,3,1,,,
"Hombres (088)",332,144,76,94,,15,3
"Agric., ganadería, caza y silvicultura (089)",43,1,10,28,,4,
"Pesca (090)",1,,1,,,,
"Industrias manufactureras (092)",32,,17,13,,2,
"Construcción (094)",28,3,14,10,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",33,5,1,19,,8,
"Venta, mant.y rep. veh.autom.y motoc. (096)",2,,1,1,,,
"Comercio al por mayor (097)",3,2,,1,,,
"Comercio al por menor (098)",28,3,,17,,8,
"Hoteles y restaurantes (099)",7,2,,5,,,
"Trans., almac. y comunicaciones (100)",22,2,5,15,,,
"Intermediación financiera (101)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (102)",5,,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",94,75,19,,,,
"Enseñanza (104)",39,37,,2,,,
"Servicios sociales y de salud (105)",7,7,,,,,
"Otras activ. serv.comun.soc y personales (106)",11,9,1,1,,,
"Hogares privados con servicio doméstico (107)",3,,,,,,3
"Actividad economica no especificada (109)",4,,3,1,,,
"Mujeres (110)",138,70,17,35,1,12,3
"Agric., ganadería, caza y silvicultura (111)",8,,2,2,,4,
"Industrias manufactureras (114)",2,,,2,,,
"Construcción (116)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",25,2,,15,1,7,
"Comercio al por menor (120)",25,2,,15,1,7,
"Hoteles y restaurantes (121)",14,,1,12,,1,
"Trans., almac. y comunicaciones (122)",1,,1,,,,
"Intermediación financiera (123)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (124)",2,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",31,20,11,,,,
"Enseñanza (126)",35,35,,,,,
"Servicios sociales y de salud (127)",8,8,,,,,
"Otras activ. serv.comun.soc y personales (128)",7,3,,4,,,
"Hogares privados con servicio doméstico (129)",3,,,,,,3
,,,,,,,
"RURAL (132)",583,108,47,324,8,94,2
"Agric., ganadería, caza y silvicultura (133)",338,,9,273,1,55,
"Pesca (134)",2,,2,,,,
"Industrias manufactureras (136)",12,1,4,6,1,,
"Suministro de electricidad, gas y agua (137)",1,,1,,,,
"Construcción (138)",14,,10,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",2,,1,1,,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,1,,,,
"Comercio al por menor (142)",1,,,1,,,
"Hoteles y restaurantes (143)",3,2,1,,,,
"Trans., almac. y comunicaciones (144)",7,1,6,,,,
"Activid.inmobil., empres. y alquileres (146)",3,1,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",16,7,9,,,,
