"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TAHUAMANU (000)",5646,1262,2198,1598,100,302,45,141
"Agric., ganadería, caza y silvicultura (001)",1583,41,355,908,50,229,,
"Pesca (002)",13,1,1,3,1,7,,
"Explotación de minas y canteras (003)",341,143,195,3,,,,
"Industrias manufactureras (004)",265,20,167,69,9,,,
"Suministro de electricidad, gas y agua (005)",11,6,5,,,,,
"Construcción (006)",1593,302,1227,56,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",377,71,19,236,14,37,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",45,9,12,22,,2,,
"Comercio al por mayor (009)",33,11,4,12,4,2,,
"Comercio al por menor (010)",299,51,3,202,10,33,,
"Hoteles y restaurantes (011)",275,73,48,125,13,16,,
"Trans., almac. y comunicaciones (012)",259,38,87,128,4,2,,
"Intermediación financiera (013)",10,10,,,,,,
"Activid.inmobil., empres. y alquileres (014)",73,57,8,6,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",213,184,29,,,,,
"Enseñanza (016)",191,188,,3,,,,
"Servicios sociales y de salud (017)",91,84,2,5,,,,
"Otras activ. serv.comun.soc y personales (018)",85,26,24,35,,,,
"Hogares privados con servicio doméstico (019)",45,,,,,,45,
"Actividad economica no especificada (021)",80,18,31,21,1,9,,
"Desocupado (022)",141,,,,,,,141
"Hombres (023)",4415,864,1992,1216,82,159,3,99
"Agric., ganadería, caza y silvicultura (024)",1368,34,331,818,46,139,,
"Pesca (025)",12,1,1,2,1,7,,
"Explotación de minas y canteras (026)",331,138,190,3,,,,
"Industrias manufactureras (027)",247,18,160,60,9,,,
"Suministro de electricidad, gas y agua (028)",7,3,4,,,,,
"Construcción (029)",1446,258,1126,54,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",164,25,19,106,8,6,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",40,8,12,19,,1,,
"Comercio al por mayor (032)",19,3,4,9,3,,,
"Comercio al por menor (033)",105,14,3,78,5,5,,
"Hoteles y restaurantes (034)",60,16,18,18,6,2,,
"Trans., almac. y comunicaciones (035)",243,26,87,126,3,1,,
"Intermediación financiera (036)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (037)",56,44,6,4,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",161,137,24,,,,,
"Enseñanza (039)",105,103,,2,,,,
"Servicios sociales y de salud (040)",38,33,2,3,,,,
"Otras activ. serv.comun.soc y personales (041)",47,14,17,16,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",23,9,7,4,1,2,,
"Desocupado (045)",99,,,,,,,99
"Mujeres (046)",1231,398,206,382,18,143,42,42
"Agric., ganadería, caza y silvicultura (047)",215,7,24,90,4,90,,
"Pesca (048)",1,,,1,,,,
"Explotación de minas y canteras (049)",10,5,5,,,,,
"Industrias manufactureras (050)",18,2,7,9,,,,
"Suministro de electricidad, gas y agua (051)",4,3,1,,,,,
"Construcción (052)",147,44,101,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",213,46,,130,6,31,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",5,1,,3,,1,,
"Comercio al por mayor (055)",14,8,,3,1,2,,
"Comercio al por menor (056)",194,37,,124,5,28,,
"Hoteles y restaurantes (057)",215,57,30,107,7,14,,
"Trans., almac. y comunicaciones (058)",16,12,,2,1,1,,
"Intermediación financiera (059)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (060)",17,13,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",52,47,5,,,,,
"Enseñanza (062)",86,85,,1,,,,
"Servicios sociales y de salud (063)",53,51,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",38,12,7,19,,,,
"Hogares privados con servicio doméstico (065)",42,,,,,,42,
"Actividad economica no especificada (067)",57,9,24,17,,7,,
,,,,,,,,
"URBANA (068)",3949,1132,1606,853,54,138,38,128
"Agric., ganadería, caza y silvicultura (069)",569,34,177,274,11,73,,
"Pesca (070)",11,1,1,2,1,6,,
"Explotación de minas y canteras (071)",339,142,194,3,,,,
"Industrias manufactureras (072)",155,7,83,59,6,,,
"Suministro de electricidad, gas y agua (073)",10,6,4,,,,,
"Construcción (074)",1272,266,957,42,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",324,69,17,191,12,35,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",39,9,10,18,,2,,
"Comercio al por mayor (077)",31,11,4,10,4,2,,
"Comercio al por menor (078)",254,49,3,163,8,31,,
"Hoteles y restaurantes (079)",251,69,42,112,13,15,,
"Trans., almac. y comunicaciones (080)",218,36,63,113,4,2,,
"Intermediación financiera (081)",10,10,,,,,,
"Activid.inmobil., empres. y alquileres (082)",69,54,8,5,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",195,170,25,,,,,
"Enseñanza (084)",153,152,,1,,,,
"Servicios sociales y de salud (085)",78,73,1,4,,,,
"Otras activ. serv.comun.soc y personales (086)",78,25,21,32,,,,
"Hogares privados con servicio doméstico (087)",38,,,,,,38,
"Actividad economica no especificada (089)",51,18,13,15,,5,,
"Desocupado (090)",128,,,,,,,128
"Hombres (091)",3000,767,1446,579,39,77,3,89
"Agric., ganadería, caza y silvicultura (092)",511,30,162,250,10,59,,
"Pesca (093)",10,1,1,1,1,6,,
"Explotación de minas y canteras (094)",329,137,189,3,,,,
"Industrias manufactureras (095)",141,7,77,51,6,,,
"Suministro de electricidad, gas y agua (096)",6,3,3,,,,,
"Construcción (097)",1142,224,871,40,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",135,24,17,83,6,5,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",36,8,10,17,,1,,
"Comercio al por mayor (100)",17,3,4,7,3,,,
"Comercio al por menor (101)",82,13,3,59,3,4,,
"Hoteles y restaurantes (102)",58,15,17,18,6,2,,
"Trans., almac. y comunicaciones (103)",202,24,63,111,3,1,,
"Intermediación financiera (104)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (105)",52,41,6,3,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",144,124,20,,,,,
"Enseñanza (107)",82,81,,1,,,,
"Servicios sociales y de salud (108)",32,29,1,2,,,,
"Otras activ. serv.comun.soc y personales (109)",40,13,14,13,,,,
"Hogares privados con servicio doméstico (110)",3,,,,,,3,
"Actividad economica no especificada (112)",19,9,5,3,,2,,
"Desocupado (113)",89,,,,,,,89
"Mujeres (114)",949,365,160,274,15,61,35,39
"Agric., ganadería, caza y silvicultura (115)",58,4,15,24,1,14,,
"Pesca (116)",1,,,1,,,,
"Explotación de minas y canteras (117)",10,5,5,,,,,
"Industrias manufactureras (118)",14,,6,8,,,,
