"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PADRE ABAD (000)",19864,2662,3984,9932,528,2394,364
"Conviviente (001)",9077,939,1852,5031,259,872,124
"Separado(a) (002)",822,111,152,491,24,24,20
"Casado(a) (003)",3769,657,595,2033,127,312,45
"Viudo(a) (004)",402,23,65,274,13,17,10
"Divorciado(a) (005)",98,17,19,55,2,3,2
"Soltero(a) (006)",5696,915,1301,2048,103,1166,163
"Hombres (008)",15058,1682,3444,8149,436,1299,48
"Conviviente (009)",6744,589,1545,4155,219,217,19
"Separado(a) (010)",493,39,107,321,13,13,
"Casado(a) (011)",2803,478,491,1665,107,55,7
"Viudo(a) (012)",250,11,47,174,9,7,2
"Divorciado(a) (013)",69,13,16,37,2,1,
"Soltero(a) (014)",4699,552,1238,1797,86,1006,20
"Mujeres (016)",4806,980,540,1783,92,1095,316
"Conviviente (017)",2333,350,307,876,40,655,105
"Separado(a) (018)",329,72,45,170,11,11,20
"Casado(a) (019)",966,179,104,368,20,257,38
"Viudo(a) (020)",152,12,18,100,4,10,8
"Divorciado(a) (021)",29,4,3,18,,2,2
"Soltero(a) (022)",997,363,63,251,17,160,143
,,,,,,,
"URBANA (024)",10603,2341,2349,4608,298,761,246
"Conviviente (025)",4701,799,1128,2267,134,306,67
"Separado(a) (026)",443,98,85,230,10,8,12
"Casado(a) (027)",2239,601,392,1017,77,119,33
"Viudo(a) (028)",182,21,32,105,8,7,9
"Divorciado(a) (029)",60,14,15,28,1,1,1
"Soltero(a) (030)",2978,808,697,961,68,320,124
"Hombres (032)",7615,1502,2047,3443,228,367,28
"Conviviente (033)",3404,511,968,1713,107,95,10
"Separado(a) (034)",210,34,53,118,3,2,
"Casado(a) (035)",1620,445,335,758,60,17,5
"Viudo(a) (036)",99,10,23,57,4,3,2
"Divorciado(a) (037)",42,13,12,16,1,,
"Soltero(a) (038)",2240,489,656,781,53,250,11
"Mujeres (040)",2988,839,302,1165,70,394,218
"Conviviente (041)",1297,288,160,554,27,211,57
"Separado(a) (042)",233,64,32,112,7,6,12
"Casado(a) (043)",619,156,57,259,17,102,28
"Viudo(a) (044)",83,11,9,48,4,4,7
"Divorciado(a) (045)",18,1,3,12,,1,1
"Soltero(a) (046)",738,319,41,180,15,70,113
,,,,,,,
"RURAL (048)",9261,321,1635,5324,230,1633,118
"Conviviente (049)",4376,140,724,2764,125,566,57
"Separado(a) (050)",379,13,67,261,14,16,8
"Casado(a) (051)",1530,56,203,1016,50,193,12
"Viudo(a) (052)",220,2,33,169,5,10,1
"Divorciado(a) (053)",38,3,4,27,1,2,1
"Soltero(a) (054)",2718,107,604,1087,35,846,39
"Hombres (056)",7443,180,1397,4706,208,932,20
"Conviviente (057)",3340,78,577,2442,112,122,9
"Separado(a) (058)",283,5,54,203,10,11,
"Casado(a) (059)",1183,33,156,907,47,38,2
"Viudo(a) (060)",151,1,24,117,5,4,
"Divorciado(a) (061)",27,,4,21,1,1,
"Soltero(a) (062)",2459,63,582,1016,33,756,9
"Mujeres (064)",1818,141,238,618,22,701,98
"Conviviente (065)",1036,62,147,322,13,444,48
"Separado(a) (066)",96,8,13,58,4,5,8
"Casado(a) (067)",347,23,47,109,3,155,10
"Viudo(a) (068)",69,1,9,52,,6,1
"Divorciado(a) (069)",11,3,,6,,1,1
"Soltero(a) (070)",259,44,22,71,2,90,30
