"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,"ANTES DE 1960","1960 A 1969","1970 A 1979","1980 A 1989","1990 A 1999","2000 A 2007",
,,,,,,,,
"Provincia YUNGAY (000)",13784,107,301,921,1473,2758,5057,3167
"De 12 a 14 años (001)",18,,,,,,3,15
"De 15 a 19 años (002)",343,,,,,,226,117
"De 20 a 24 años (003)",1415,,,,,7,895,513
"De 25 a 29 años (004)",1690,,,,,79,1148,463
"De 30 a 34 años (005)",1766,,,,,321,1104,341
"De 35 a 39 años (006)",1623,,,,16,542,814,251
"De 40 a 44 años (007)",1309,,,,62,525,500,222
"De 45 a 49 años (008)",1147,,,4,147,512,305,179
"De 50 y más años (009)",4473,107,301,917,1248,772,62,1066
"PEA (010)",3004,6,43,174,352,740,931,758
"De 12 a 14 años (011)",1,,,,,,,1
"De 15 a 19 años (012)",41,,,,,,29,12
"De 20 a 24 años (013)",247,,,,,1,138,108
"De 25 a 29 años (014)",339,,,,,26,187,126
"De 30 a 34 años (015)",450,,,,,106,221,123
"De 35 a 39 años (016)",451,,,,9,170,190,82
"De 40 a 44 años (017)",373,,,,21,162,115,75
"De 45 a 49 años (018)",275,,,1,53,129,44,48
"De 50 y más años (019)",827,6,43,173,269,146,7,183
"Ocupada (020)",2920,6,43,172,348,730,901,720
"De 15 a 19 años (022)",35,,,,,,25,10
"De 20 a 24 años (023)",225,,,,,1,129,95
"De 25 a 29 años (024)",319,,,,,25,176,118
"De 30 a 34 años (025)",436,,,,,104,219,113
"De 35 a 39 años (026)",446,,,,9,169,186,82
"De 40 a 44 años (027)",367,,,,21,158,115,73
"De 45 a 49 años (028)",273,,,1,52,128,44,48
"De 50 y más años (029)",819,6,43,171,266,145,7,181
"Desocupada (030)",84,,,2,4,10,30,38
"De 12 a 14 años (031)",1,,,,,,,1
"De 15 a 19 años (032)",6,,,,,,4,2
"De 20 a 24 años (033)",22,,,,,,9,13
"De 25 a 29 años (034)",20,,,,,1,11,8
"De 30 a 34 años (035)",14,,,,,2,2,10
"De 35 a 39 años (036)",5,,,,,1,4,
"De 40 a 44 años (037)",6,,,,,4,,2
"De 45 a 49 años (038)",2,,,,1,1,,
"De 50 y más años (039)",8,,,2,3,1,,2
"No PEA (040)",10780,101,258,747,1121,2018,4126,2409
"De 12 a 14 años (041)",17,,,,,,3,14
"De 15 a 19 años (042)",302,,,,,,197,105
"De 20 a 24 años (043)",1168,,,,,6,757,405
"De 25 a 29 años (044)",1351,,,,,53,961,337
"De 30 a 34 años (045)",1316,,,,,215,883,218
"De 35 a 39 años (046)",1172,,,,7,372,624,169
"De 40 a 44 años (047)",936,,,,41,363,385,147
"De 45 a 49 años (048)",872,,,3,94,383,261,131
