"CUADRO Nº 8: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA",,,,,,
,,TIERRA,CEMENTO,"LOSETAS, TERRAZOS, CERÁMICOS O SIMILARES","PARQUET O MADERA PULIDA","MADERA (PONA, TOR-NILLO, ETC.)","LÁMINAS ASFÁL-TICAS, VINÍLICOS O SIMILARES","OTRO MATERIAL"
,,,,,,,,
"Provincia ASUNCION",,,,,,,,
"Viviendas particulares (001)",2290,1954,296,16,2,18,4,
"Ocupantes presentes (002)",8953,7503,1277,86,5,59,23,
"Casa independiente",,,,,,,,
"Viviendas particulares (004)",2203,1871,292,16,2,18,4,
"Ocupantes presentes (005)",8618,7182,1263,86,5,59,23,
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (013)",6,3,3,,,,,
"Ocupantes presentes (014)",23,13,10,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (016)",77,77,,,,,,
"Ocupantes presentes (017)",297,297,,,,,,
"Vivienda improvisada",,,,,,,,
"Viviendas particulares (019)",2,1,1,,,,,
"Ocupantes presentes (020)",13,9,4,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (022)",1,1,,,,,,
"Ocupantes presentes (023)",1,1,,,,,,
"Otro tipo",,,,,,,,
"Viviendas particulares (025)",1,1,,,,,,
"Ocupantes presentes (026)",1,1,,,,,,
,,,,,,,,
URBANA,,,,,,,,
"Viviendas particulares (028)",503,252,213,16,2,17,3,
"Ocupantes presentes (029)",2201,1068,963,86,5,58,21,
"Casa independiente",,,,,,,,
"Viviendas particulares (031)",494,247,209,16,2,17,3,
"Ocupantes presentes (032)",2164,1045,949,86,5,58,21,
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (040)",6,3,3,,,,,
"Ocupantes presentes (041)",23,13,10,,,,,
"Choza o cabaña",,,,,,,,
"Vivienda improvisada",,,,,,,,
"Viviendas particulares (046)",2,1,1,,,,,
"Ocupantes presentes (047)",13,9,4,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Otro tipo",,,,,,,,
"Viviendas particulares (052)",1,1,,,,,,
"Ocupantes presentes (053)",1,1,,,,,,
,,,,,,,,
RURAL,,,,,,,,
"Viviendas particulares (055)",1787,1702,83,,,1,1,
"Ocupantes presentes (056)",6752,6435,314,,,1,2,
"Casa independiente",,,,,,,,
"Viviendas particulares (058)",1709,1624,83,,,1,1,
"Ocupantes presentes (059)",6454,6137,314,,,1,2,
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (070)",77,77,,,,,,
"Ocupantes presentes (071)",297,297,,,,,,
"Vivienda improvisada",,,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (076)",1,1,,,,,,
"Ocupantes presentes (077)",1,1,,,,,,
"Otro tipo",,,,,,,,
