"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CASTROVIRREYNA (000)",6668,103,1843,2265,1769,688
"Empleado (001)",1124,,319,553,241,11
"Obrero (002)",1625,7,642,599,334,43
"Trabajador independiente (003)",2755,13,481,826,913,522
"Empleador o patrono (004)",32,,12,9,7,4
"Trabajador familiar no remunerado (005)",906,79,276,219,232,100
"Trabajador del hogar (006)",50,2,26,10,11,1
"Desocupado (008)",176,2,87,49,31,7
"Hombres (009)",4667,55,1337,1600,1217,458
"Empleado (010)",698,,175,335,178,10
"Obrero (011)",1489,6,602,551,300,30
"Trabajador independiente (012)",1944,7,332,587,645,373
"Empleador o patrono (013)",21,,7,7,3,4
"Trabajador familiar no remunerado (014)",370,40,157,77,62,34
"Trabajador del hogar (015)",9,2,5,2,,
"Desocupado (017)",136,,59,41,29,7
"Mujeres (018)",2001,48,506,665,552,230
"Empleado (019)",426,,144,218,63,1
"Obrero (020)",136,1,40,48,34,13
"Trabajador independiente (021)",811,6,149,239,268,149
"Empleador o patrono (022)",11,,5,2,4,
"Trabajador familiar no remunerado (023)",536,39,119,142,170,66
"Trabajador del hogar (024)",41,,21,8,11,1
"Desocupado (026)",40,2,28,8,2,
,,,,,,
"URBANA (027)",2715,45,820,1027,663,160
"Empleado (028)",803,,226,402,166,9
"Obrero (029)",884,6,349,327,187,15
"Trabajador independiente (030)",710,6,132,226,234,112
"Empleador o patrono (031)",12,,3,4,4,1
"Trabajador familiar no remunerado (032)",182,30,50,38,47,17
"Trabajador del hogar (033)",39,2,18,8,10,1
"Desocupado (035)",85,1,42,22,15,5
"Hombres (036)",1910,26,600,693,480,111
"Empleado (037)",480,,122,227,123,8
"Obrero (038)",829,5,329,307,175,13
"Trabajador independiente (039)",452,3,89,130,153,77
"Empleador o patrono (040)",7,,2,3,1,1
"Trabajador familiar no remunerado (041)",81,16,31,12,15,7
"Trabajador del hogar (042)",5,2,3,,,
"Desocupado (044)",56,,24,14,13,5
"Mujeres (045)",805,19,220,334,183,49
"Empleado (046)",323,,104,175,43,1
"Obrero (047)",55,1,20,20,12,2
"Trabajador independiente (048)",258,3,43,96,81,35
"Empleador o patrono (049)",5,,1,1,3,
"Trabajador familiar no remunerado (050)",101,14,19,26,32,10
"Trabajador del hogar (051)",34,,15,8,10,1
"Desocupado (053)",29,1,18,8,2,
,,,,,,
"RURAL (054)",3953,58,1023,1238,1106,528
"Empleado (055)",321,,93,151,75,2
"Obrero (056)",741,1,293,272,147,28
"Trabajador independiente (057)",2045,7,349,600,679,410
"Empleador o patrono (058)",20,,9,5,3,3
"Trabajador familiar no remunerado (059)",724,49,226,181,185,83
"Trabajador del hogar (060)",11,,8,2,1,
"Desocupado (062)",91,1,45,27,16,2
"Hombres (063)",2757,29,737,907,737,347
"Empleado (064)",218,,53,108,55,2
"Obrero (065)",660,1,273,244,125,17
"Trabajador independiente (066)",1492,4,243,457,492,296
"Empleador o patrono (067)",14,,5,4,2,3
"Trabajador familiar no remunerado (068)",289,24,126,65,47,27
"Trabajador del hogar (069)",4,,2,2,,
"Desocupado (071)",80,,35,27,16,2
"Mujeres (072)",1196,29,286,331,369,181
"Empleado (073)",103,,40,43,20,
"Obrero (074)",81,,20,28,22,11
"Trabajador independiente (075)",553,3,106,143,187,114
"Empleador o patrono (076)",6,,4,1,1,
"Trabajador familiar no remunerado (077)",435,25,100,116,138,56
"Trabajador del hogar (078)",7,,6,,1,
"Desocupado (080)",11,1,10,,,
