"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia GRAN CHIMU (000)",10214,191,3265,3417,2503,838
"Empleado (001)",1189,7,321,586,255,20
"Obrero (002)",2691,32,1160,936,458,105
"Trabajador independiente (003)",4750,31,961,1527,1606,625
"Empleador o patrono (004)",117,,18,42,40,17
"Trabajador familiar no remunerado (005)",1258,113,704,271,117,53
"Trabajador del hogar (006)",209,8,101,55,27,18
"Hombres (008)",8757,167,2828,2843,2165,754
"Empleado (009)",736,6,185,351,180,14
"Obrero (010)",2573,31,1121,890,433,98
"Trabajador independiente (011)",4235,29,847,1343,1429,587
"Empleador o patrono (012)",100,,12,37,36,15
"Trabajador familiar no remunerado (013)",1101,100,658,220,86,37
"Trabajador del hogar (014)",12,1,5,2,1,3
"Mujeres (016)",1457,24,437,574,338,84
"Empleado (017)",453,1,136,235,75,6
"Obrero (018)",118,1,39,46,25,7
"Trabajador independiente (019)",515,2,114,184,177,38
"Empleador o patrono (020)",17,,6,5,4,2
"Trabajador familiar no remunerado (021)",157,13,46,51,31,16
"Trabajador del hogar (022)",197,7,96,53,26,15
,,,,,,
"URBANA (024)",2343,50,675,847,609,162
"Empleado (025)",558,5,139,265,136,13
"Obrero (026)",595,10,256,203,104,22
"Trabajador independiente (027)",885,9,167,290,319,100
"Empleador o patrono (028)",56,,9,23,14,10
"Trabajador familiar no remunerado (029)",172,21,68,48,22,13
"Trabajador del hogar (030)",77,5,36,18,14,4
"Hombres (032)",1635,38,483,550,438,126
"Empleado (033)",294,5,67,123,89,10
"Obrero (034)",561,10,247,188,96,20
"Trabajador independiente (035)",628,7,115,195,231,80
"Empleador o patrono (036)",42,,4,19,11,8
"Trabajador familiar no remunerado (037)",105,15,49,24,10,7
"Trabajador del hogar (038)",5,1,1,1,1,1
"Mujeres (040)",708,12,192,297,171,36
"Empleado (041)",264,,72,142,47,3
"Obrero (042)",34,,9,15,8,2
"Trabajador independiente (043)",257,2,52,95,88,20
"Empleador o patrono (044)",14,,5,4,3,2
"Trabajador familiar no remunerado (045)",67,6,19,24,12,6
"Trabajador del hogar (046)",72,4,35,17,13,3
,,,,,,
"RURAL (048)",7871,141,2590,2570,1894,676
"Empleado (049)",631,2,182,321,119,7
"Obrero (050)",2096,22,904,733,354,83
"Trabajador independiente (051)",3865,22,794,1237,1287,525
"Empleador o patrono (052)",61,,9,19,26,7
"Trabajador familiar no remunerado (053)",1086,92,636,223,95,40
"Trabajador del hogar (054)",132,3,65,37,13,14
"Hombres (056)",7122,129,2345,2293,1727,628
"Empleado (057)",442,1,118,228,91,4
"Obrero (058)",2012,21,874,702,337,78
"Trabajador independiente (059)",3607,22,732,1148,1198,507
"Empleador o patrono (060)",58,,8,18,25,7
"Trabajador familiar no remunerado (061)",996,85,609,196,76,30
"Trabajador del hogar (062)",7,,4,1,,2
"Mujeres (064)",749,12,245,277,167,48
"Empleado (065)",189,1,64,93,28,3
"Obrero (066)",84,1,30,31,17,5
"Trabajador independiente (067)",258,,62,89,89,18
"Empleador o patrono (068)",3,,1,1,1,
"Trabajador familiar no remunerado (069)",90,7,27,27,19,10
"Trabajador del hogar (070)",125,3,61,36,13,12
