"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",5459,976,740,1822,734,728,92,367
"Agric., ganadería, caza y silvicultura (001)",2744,8,190,1260,719,567,,
"Explotación de minas y canteras (003)",9,,9,,,,,
"Industrias manufactureras (004)",197,1,116,70,1,9,,
"Suministro de electricidad, gas y agua (005)",3,,3,,,,,
"Construcción (006)",310,3,259,18,,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",220,14,1,176,1,28,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",9,,,8,1,,,
"Comercio al por mayor (009)",9,3,,4,,2,,
"Comercio al por menor (010)",202,11,1,164,,26,,
"Hoteles y restaurantes (011)",88,13,5,53,8,9,,
"Trans., almac. y comunicaciones (012)",32,10,8,12,1,1,,
"Intermediación financiera (013)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (014)",31,26,2,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",330,224,106,,,,,
"Enseñanza (016)",573,537,,34,1,1,,
"Servicios sociales y de salud (017)",63,60,,3,,,,
"Otras activ. serv.comun.soc y personales (018)",116,46,12,53,,5,,
"Hogares privados con servicio doméstico (019)",92,,,,,,92,
"Actividad economica no especificada (021)",278,28,29,141,2,78,,
"Desocupado (022)",367,,,,,,,367
"Hombres (023)",4045,569,684,1425,679,370,,318
"Agric., ganadería, caza y silvicultura (024)",2358,8,179,1189,671,311,,
"Explotación de minas y canteras (026)",9,,9,,,,,
"Industrias manufactureras (027)",168,1,103,54,1,9,,
"Suministro de electricidad, gas y agua (028)",3,,3,,,,,
"Construcción (029)",309,3,258,18,,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",105,9,1,87,1,7,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,,8,1,,,
"Comercio al por mayor (032)",6,3,,3,,,,
"Comercio al por menor (033)",90,6,1,76,,7,,
"Hoteles y restaurantes (034)",13,4,1,3,3,2,,
"Trans., almac. y comunicaciones (035)",30,9,8,11,1,1,,
"Intermediación financiera (036)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (037)",23,18,2,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,128,94,,,,,
"Enseñanza (039)",359,336,,22,1,,,
"Servicios sociales y de salud (040)",17,14,,3,,,,
"Otras activ. serv.comun.soc y personales (041)",38,21,12,4,,1,,
"Actividad economica no especificada (044)",67,12,14,32,,9,,
"Desocupado (045)",318,,,,,,,318
"Mujeres (046)",1414,407,56,397,55,358,92,49
"Agric., ganadería, caza y silvicultura (047)",386,,11,71,48,256,,
"Industrias manufactureras (050)",29,,13,16,,,,
"Construcción (052)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",115,5,,89,,21,,
"Comercio al por mayor (055)",3,,,1,,2,,
"Comercio al por menor (056)",112,5,,88,,19,,
"Hoteles y restaurantes (057)",75,9,4,50,5,7,,
"Trans., almac. y comunicaciones (058)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",8,8,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",108,96,12,,,,,
"Enseñanza (062)",214,201,,12,,1,,
"Servicios sociales y de salud (063)",46,46,,,,,,
"Otras activ. serv.comun.soc y personales (064)",78,25,,49,,4,,
"Hogares privados con servicio doméstico (065)",92,,,,,,92,
"Actividad economica no especificada (067)",211,16,15,109,2,69,,
"Desocupado (068)",49,,,,,,,49
,,,,,,,,
"URBANA (069)",1361,593,144,419,11,108,28,58
"Agric., ganadería, caza y silvicultura (070)",235,1,28,152,2,52,,
"Explotación de minas y canteras (072)",4,,4,,,,,
"Industrias manufactureras (073)",74,,31,39,,4,,
"Suministro de electricidad, gas y agua (074)",3,,3,,,,,
"Construcción (075)",60,3,41,10,,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",161,13,,124,1,23,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",5,,,4,1,,,
"Comercio al por mayor (078)",9,3,,4,,2,,
"Comercio al por menor (079)",147,10,,116,,21,,
"Hoteles y restaurantes (080)",53,6,3,32,7,5,,
"Trans., almac. y comunicaciones (081)",24,8,5,9,1,1,,
"Intermediación financiera (082)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (083)",17,16,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",163,139,24,,,,,
"Enseñanza (085)",345,327,,17,,1,,
"Servicios sociales y de salud (086)",41,39,,2,,,,
"Otras activ. serv.comun.soc y personales (087)",30,19,3,6,,2,,
"Hogares privados con servicio doméstico (088)",28,,,,,,28,
"Actividad economica no especificada (090)",60,17,2,27,,14,,
"Desocupado (091)",58,,,,,,,58
"Hombres (092)",839,334,139,273,7,43,,43
"Agric., ganadería, caza y silvicultura (093)",193,1,27,137,2,26,,
"Explotación de minas y canteras (095)",4,,4,,,,,
"Industrias manufactureras (096)",65,,30,31,,4,,
"Suministro de electricidad, gas y agua (097)",3,,3,,,,,
"Construcción (098)",60,3,41,10,,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",77,8,,65,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",5,,,4,1,,,
"Comercio al por mayor (101)",6,3,,3,,,,
"Comercio al por menor (102)",66,5,,58,,3,,
"Hoteles y restaurantes (103)",10,3,1,1,3,2,,
"Trans., almac. y comunicaciones (104)",22,7,5,8,1,1,,
"Intermediación financiera (105)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (106)",11,10,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",103,80,23,,,,,
"Enseñanza (108)",203,192,,11,,,,
"Servicios sociales y de salud (109)",12,10,,2,,,,
"Otras activ. serv.comun.soc y personales (110)",15,10,3,1,,1,,
"Actividad economica no especificada (113)",13,5,2,6,,,,
"Desocupado (114)",43,,,,,,,43
"Mujeres (115)",522,259,5,146,4,65,28,15
"Agric., ganadería, caza y silvicultura (116)",42,,1,15,,26,,
"Industrias manufactureras (119)",9,,1,8,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",84,5,,59,,20,,
"Comercio al por mayor (124)",3,,,1,,2,,
"Comercio al por menor (125)",81,5,,58,,18,,
"Hoteles y restaurantes (126)",43,3,2,31,4,3,,
"Trans., almac. y comunicaciones (127)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (129)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",60,59,1,,,,,
"Enseñanza (131)",142,135,,6,,1,,
"Servicios sociales y de salud (132)",29,29,,,,,,
"Otras activ. serv.comun.soc y personales (133)",15,9,,5,,1,,
"Hogares privados con servicio doméstico (134)",28,,,,,,28,
"Actividad economica no especificada (136)",47,12,,21,,14,,
"Desocupado (137)",15,,,,,,,15
,,,,,,,,
