"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia AZANGARO (000)",119679,15244,1513,53597,38445,3373,3488,1989,2030
"Hombres (001)",57855,3342,754,25216,21502,2067,2243,1310,1421
"Mujeres (002)",61824,11902,759,28381,16943,1306,1245,679,609
"PEA (003)",43712,5062,24,17649,15019,1213,2561,568,1616
"Hombres (004)",26676,1521,14,10018,10781,911,1804,434,1193
"Mujeres (005)",17036,3541,10,7631,4238,302,757,134,423
"Ocupada (006)",39030,4861,17,16542,12431,1020,2206,505,1448
"Hombres (007)",23145,1379,8,9179,8807,759,1555,387,1071
"Mujeres (008)",15885,3482,9,7363,3624,261,651,118,377
"Desocupada (009)",4682,201,7,1107,2588,193,355,63,168
"Hombres (010)",3531,142,6,839,1974,152,249,47,122
"Mujeres (011)",1151,59,1,268,614,41,106,16,46
"No PEA (012)",75967,10182,1489,35948,23426,2160,927,1421,414
"Hombres (013)",31179,1821,740,15198,10721,1156,439,876,228
"Mujeres (014)",44788,8361,749,20750,12705,1004,488,545,186
,,,,,,,,,
"URBANA (018)",32920,2215,343,11753,11685,1761,2431,1271,1461
"Hombres (019)",16324,505,187,5353,6054,998,1453,811,963
"Mujeres (020)",16596,1710,156,6400,5631,763,978,460,498
"PEA (021)",11178,513,4,2659,3980,679,1805,371,1167
"Hombres (022)",6966,155,4,1434,2634,467,1180,274,818
"Mujeres (023)",4212,358,,1225,1346,212,625,97,349
"Ocupada (024)",9738,472,3,2340,3290,598,1614,342,1079
"Hombres (025)",5909,132,3,1206,2105,404,1055,250,754
"Mujeres (026)",3829,340,,1134,1185,194,559,92,325
"Desocupada (027)",1440,41,1,319,690,81,191,29,88
"Hombres (028)",1057,23,1,228,529,63,125,24,64
"Mujeres (029)",383,18,,91,161,18,66,5,24
"No PEA (030)",21742,1702,339,9094,7705,1082,626,900,294
"Hombres (031)",9358,350,183,3919,3420,531,273,537,145
"Mujeres (032)",12384,1352,156,5175,4285,551,353,363,149
,,,,,,,,,
"RURAL (036)",86759,13029,1170,41844,26760,1612,1057,718,569
"Hombres (037)",41531,2837,567,19863,15448,1069,790,499,458
"Mujeres (038)",45228,10192,603,21981,11312,543,267,219,111
"PEA (039)",32534,4549,20,14990,11039,534,756,197,449
"Hombres (040)",19710,1366,10,8584,8147,444,624,160,375
"Mujeres (041)",12824,3183,10,6406,2892,90,132,37,74
"Ocupada (042)",29292,4389,14,14202,9141,422,592,163,369
"Hombres (043)",17236,1247,5,7973,6702,355,500,137,317
"Mujeres (044)",12056,3142,9,6229,2439,67,92,26,52
"Desocupada (045)",3242,160,6,788,1898,112,164,34,80
"Hombres (046)",2474,119,5,611,1445,89,124,23,58
"Mujeres (047)",768,41,1,177,453,23,40,11,22
"No PEA (048)",54225,8480,1150,26854,15721,1078,301,521,120
"Hombres (049)",21821,1471,557,11279,7301,625,166,339,83
"Mujeres (050)",32404,7009,593,15575,8420,453,135,182,37
