"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARISCAL LUZURIAGA (000)",4469,736,921,2137,37,570,68
"Conviviente (001)",1766,268,382,926,11,163,16
"Separado(a) (002)",111,34,18,45,,8,6
"Casado(a) (003)",1661,304,292,839,18,193,15
"Viudo(a) (004)",128,7,14,77,2,18,10
"Divorciado(a) (005)",10,1,3,6,,,
"Soltero(a) (006)",793,122,212,244,6,188,21
"Hombres (008)",3551,509,832,1802,35,369,4
"Conviviente (009)",1456,198,347,806,11,94,
"Separado(a) (010)",42,10,13,17,,2,
"Casado(a) (011)",1328,223,263,714,17,110,1
"Viudo(a) (012)",68,3,10,44,1,10,
"Divorciado(a) (013)",9,1,3,5,,,
"Soltero(a) (014)",648,74,196,216,6,153,3
"Mujeres (016)",918,227,89,335,2,201,64
"Conviviente (017)",310,70,35,120,,69,16
"Separado(a) (018)",69,24,5,28,,6,6
"Casado(a) (019)",333,81,29,125,1,83,14
"Viudo(a) (020)",60,4,4,33,1,8,10
"Divorciado(a) (021)",1,,,1,,,
"Soltero(a) (022)",145,48,16,28,,35,18
,,,,,,,
"URBANA (024)",984,379,146,352,7,73,27
"Conviviente (025)",347,127,63,128,2,20,7
"Separado(a) (026)",36,19,2,13,,,2
"Casado(a) (027)",394,161,38,160,3,27,5
"Viudo(a) (028)",14,1,,11,,1,1
"Soltero(a) (030)",193,71,43,40,2,25,12
"Hombres (032)",645,244,134,222,6,37,2
"Conviviente (033)",237,83,56,85,2,11,
"Separado(a) (034)",11,5,2,4,,,
"Casado(a) (035)",255,114,35,98,2,5,1
"Viudo(a) (036)",5,,,5,,,
"Soltero(a) (038)",137,42,41,30,2,21,1
"Mujeres (040)",339,135,12,130,1,36,25
"Conviviente (041)",110,44,7,43,,9,7
"Separado(a) (042)",25,14,,9,,,2
"Casado(a) (043)",139,47,3,62,1,22,4
"Viudo(a) (044)",9,1,,6,,1,1
"Soltero(a) (046)",56,29,2,10,,4,11
,,,,,,,
"RURAL (048)",3485,357,775,1785,30,497,41
"Conviviente (049)",1419,141,319,798,9,143,9
"Separado(a) (050)",75,15,16,32,,8,4
"Casado(a) (051)",1267,143,254,679,15,166,10
"Viudo(a) (052)",114,6,14,66,2,17,9
"Divorciado(a) (053)",10,1,3,6,,,
"Soltero(a) (054)",600,51,169,204,4,163,9
"Hombres (056)",2906,265,698,1580,29,332,2
"Conviviente (057)",1219,115,291,721,9,83,
"Separado(a) (058)",31,5,11,13,,2,
"Casado(a) (059)",1073,109,228,616,15,105,
"Viudo(a) (060)",63,3,10,39,1,10,
"Divorciado(a) (061)",9,1,3,5,,,
"Soltero(a) (062)",511,32,155,186,4,132,2
"Mujeres (064)",579,92,77,205,1,165,39
"Conviviente (065)",200,26,28,77,,60,9
"Separado(a) (066)",44,10,5,19,,6,4
"Casado(a) (067)",194,34,26,63,,61,10
"Viudo(a) (068)",51,3,4,27,1,7,9
"Divorciado(a) (069)",1,,,1,,,
"Soltero(a) (070)",89,19,14,18,,31,7
