"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia AZANGARO",,,,,,
"Viviendas particulares (001)",37761,37310,391,52,7,1
"Ocupantes presentes (002)",135930,132310,2927,567,108,18
"Casa independiente",,,,,,
"Viviendas particulares (004)",26686,26312,321,47,6,
"Ocupantes presentes (005)",95742,92753,2382,517,90,
"Departamento en edificio",,,,,,
"Viviendas particulares (007)",9,9,,,,
"Ocupantes presentes (008)",32,32,,,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (010)",24,21,3,,,
"Ocupantes presentes (011)",100,84,16,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (013)",490,488,2,,,
"Ocupantes presentes (014)",1550,1537,13,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",10526,10454,65,5,1,1
"Ocupantes presentes (017)",38426,37824,516,50,18,18
"Vivienda improvisada",,,,,,
"Viviendas particulares (019)",1,1,,,,
"Ocupantes presentes (020)",4,4,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",23,23,,,,
"Ocupantes presentes (023)",72,72,,,,
"Otro tipo",,,,,,
"Viviendas particulares (025)",2,2,,,,
"Ocupantes presentes (026)",4,4,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",10288,9991,253,40,4,
"Ocupantes presentes (029)",37011,34602,1910,438,61,
"Casa independiente",,,,,,
"Viviendas particulares (031)",9750,9458,248,40,4,
"Ocupantes presentes (032)",35292,32912,1881,438,61,
"Departamento en edificio",,,,,,
"Viviendas particulares (034)",9,9,,,,
"Ocupantes presentes (035)",32,32,,,,
"Vivienda en quinta",,,,,,
"Viviendas particulares (037)",24,21,3,,,
"Ocupantes presentes (038)",100,84,16,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (040)",490,488,2,,,
"Ocupantes presentes (041)",1550,1537,13,,,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (046)",1,1,,,,
"Ocupantes presentes (047)",4,4,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (049)",12,12,,,,
"Ocupantes presentes (050)",29,29,,,,
"Otro tipo",,,,,,
"Viviendas particulares (052)",2,2,,,,
"Ocupantes presentes (053)",4,4,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",27473,27319,138,12,3,1
"Ocupantes presentes (056)",98919,97708,1017,129,47,18
"Casa independiente",,,,,,
"Viviendas particulares (058)",16936,16854,73,7,2,
"Ocupantes presentes (059)",60450,59841,501,79,29,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",10526,10454,65,5,1,1
"Ocupantes presentes (071)",38426,37824,516,50,18,18
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",11,11,,,,
"Ocupantes presentes (077)",43,43,,,,
"Otro tipo",,,,,,
