"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia ASUNCION",,,,,,
"Viviendas particulares (001)",2290,2243,41,6,,
"Ocupantes presentes (002)",8953,8570,315,68,,
"Casa independiente",,,,,,
"Viviendas particulares (004)",2203,2156,41,6,,
"Ocupantes presentes (005)",8618,8235,315,68,,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (013)",6,6,,,,
"Ocupantes presentes (014)",23,23,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",77,77,,,,
"Ocupantes presentes (017)",297,297,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (019)",2,2,,,,
"Ocupantes presentes (020)",13,13,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",1,1,,,,
"Ocupantes presentes (023)",1,1,,,,
"Otro tipo",,,,,,
"Viviendas particulares (025)",1,1,,,,
"Ocupantes presentes (026)",1,1,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",503,468,30,5,,
"Ocupantes presentes (029)",2201,1912,234,55,,
"Casa independiente",,,,,,
"Viviendas particulares (031)",494,459,30,5,,
"Ocupantes presentes (032)",2164,1875,234,55,,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (040)",6,6,,,,
"Ocupantes presentes (041)",23,23,,,,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Viviendas particulares (046)",2,2,,,,
"Ocupantes presentes (047)",13,13,,,,
"Local no dest.para hab. humana",,,,,,
"Otro tipo",,,,,,
"Viviendas particulares (052)",1,1,,,,
"Ocupantes presentes (053)",1,1,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",1787,1775,11,1,,
"Ocupantes presentes (056)",6752,6658,81,13,,
"Casa independiente",,,,,,
"Viviendas particulares (058)",1709,1697,11,1,,
"Ocupantes presentes (059)",6454,6360,81,13,,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",77,77,,,,
"Ocupantes presentes (071)",297,297,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",1,1,,,,
"Ocupantes presentes (077)",1,1,,,,
"Otro tipo",,,,,,
