"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia ANGARAES (000)",36535,6707,4860,504,24501
"Conviviente (001)",4648,508,550,73,3518
"Separado(a) (002)",705,69,57,7,574
"Casado(a) (003)",15643,1669,2679,246,11077
"Viudo(a) (004)",2433,184,155,26,2068
"Divorciado(a) (005)",116,16,7,2,91
"Soltero(a) (006)",12990,4261,1412,150,7173
"Hombres (008)",17532,3060,2525,309,11664
"Conviviente (009)",2251,170,301,42,1739
"Separado(a) (010)",147,6,20,2,119
"Casado(a) (011)",7678,679,1403,164,5454
"Viudo(a) (012)",569,35,46,5,483
"Divorciado(a) (013)",34,5,3,1,25
"Soltero(a) (014)",6853,2165,752,95,3844
"Mujeres (016)",19003,3647,2335,195,12837
"Conviviente (017)",2397,338,249,31,1779
"Separado(a) (018)",558,63,37,5,455
"Casado(a) (019)",7965,990,1276,82,5623
"Viudo(a) (020)",1864,149,109,21,1585
"Divorciado(a) (021)",82,11,4,1,66
"Soltero(a) (022)",6137,2096,660,55,3329
,,,,,
"URBANA (024)",11490,1549,2554,299,7107
"Conviviente (025)",1904,193,360,54,1297
"Separado(a) (026)",274,21,34,5,216
"Casado(a) (027)",4424,350,1295,133,2658
"Viudo(a) (028)",651,49,95,12,495
"Divorciado(a) (029)",47,4,5,1,37
"Soltero(a) (030)",4190,932,765,94,2404
"Hombres (032)",5546,715,1307,196,3341
"Conviviente (033)",928,67,195,33,633
"Separado(a) (034)",58,2,13,1,42
"Casado(a) (035)",2209,154,676,94,1295
"Viudo(a) (036)",148,13,29,2,104
"Divorciado(a) (037)",16,1,2,,13
"Soltero(a) (038)",2187,478,392,66,1254
"Mujeres (040)",5944,834,1247,103,3766
"Conviviente (041)",976,126,165,21,664
"Separado(a) (042)",216,19,21,4,174
"Casado(a) (043)",2215,196,619,39,1363
"Viudo(a) (044)",503,36,66,10,391
"Divorciado(a) (045)",31,3,3,1,24
"Soltero(a) (046)",2003,454,373,28,1150
,,,,,
"RURAL (048)",25045,5158,2306,205,17394
"Conviviente (049)",2744,315,190,19,2221
"Separado(a) (050)",431,48,23,2,358
"Casado(a) (051)",11219,1319,1384,113,8419
"Viudo(a) (052)",1782,135,60,14,1573
"Divorciado(a) (053)",69,12,2,1,54
"Soltero(a) (054)",8800,3329,647,56,4769
"Hombres (056)",11986,2345,1218,113,8323
"Conviviente (057)",1323,103,106,9,1106
"Separado(a) (058)",89,4,7,1,77
"Casado(a) (059)",5469,525,727,70,4159
"Viudo(a) (060)",421,22,17,3,379
"Divorciado(a) (061)",18,4,1,1,12
"Soltero(a) (062)",4666,1687,360,29,2590
"Mujeres (064)",13059,2813,1088,92,9071
"Conviviente (065)",1421,212,84,10,1115
"Separado(a) (066)",342,44,16,1,281
"Casado(a) (067)",5750,794,657,43,4260
"Viudo(a) (068)",1361,113,43,11,1194
"Divorciado(a) (069)",51,8,1,,42
"Soltero(a) (070)",4134,1642,287,27,2179
