"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CARLOS FERMIN FITZCARRALD (000)",5422,11,565,82,206,276,1985,209,157,1289,1,276,365
"Agric., ganadería, caza y silvicultura (001)",2716,,,1,,,1985,,,730,,,
"Explotación de minas y canteras (003)",9,,,,,,,2,1,6,,,
"Industrias manufactureras (004)",196,,,1,,,,186,7,2,,,
"Suministro de electricidad, gas y agua (005)",3,,,,,,,1,2,,,,
"Construcción (006)",309,,3,2,,,,5,102,197,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",218,,,1,1,186,,11,1,18,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",9,,,,,1,,8,,,,,
"Comercio al por mayor (009)",9,,,,1,7,,,1,,,,
"Comercio al por menor (010)",200,,,1,,178,,3,,18,,,
"Hoteles y restaurantes (011)",88,,,2,1,62,,,,23,,,
"Trans., almac. y comunicaciones (012)",32,,,1,3,,,,22,6,,,
"Intermediación financiera (013)",6,,,1,3,,,,,2,,,
"Activid.inmobil., empres. y alquileres (014)",31,,3,5,11,9,,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",330,6,14,20,149,11,,1,13,115,1,,
"Enseñanza (016)",573,5,525,5,29,,,,,9,,,
"Servicios sociales y de salud (017)",63,,16,37,2,2,,1,,5,,,
"Otras activ. serv.comun.soc y personales (018)",115,,4,6,6,6,,2,8,83,,,
"Hogares privados con servicio doméstico (019)",91,,,,,,,,,91,,,
"Actividad economica no especificada (021)",277,,,,1,,,,,,,276,
"Desocupado (022)",365,,,,,,,,,,,,365
"Hombres (023)",4018,9,350,40,106,109,1866,181,157,817,1,66,316
"Agric., ganadería, caza y silvicultura (024)",2337,,,1,,,1866,,,470,,,
"Explotación de minas y canteras (026)",9,,,,,,,2,1,6,,,
"Industrias manufactureras (027)",167,,,1,,,,158,7,1,,,
"Suministro de electricidad, gas y agua (028)",3,,,,,,,1,2,,,,
"Construcción (029)",308,,3,2,,,,5,102,196,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",103,,,1,1,82,,11,1,7,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,,,,1,,8,,,,,
"Comercio al por mayor (032)",6,,,,1,4,,,1,,,,
"Comercio al por menor (033)",88,,,1,,77,,3,,7,,,
"Hoteles y restaurantes (034)",13,,,1,1,8,,,,3,,,
"Trans., almac. y comunicaciones (035)",30,,,,3,,,,22,5,,,
"Intermediación financiera (036)",6,,,1,3,,,,,2,,,
"Activid.inmobil., empres. y alquileres (037)",23,,1,4,7,9,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,6,10,11,70,10,,1,13,100,1,,
"Enseñanza (039)",359,3,334,2,14,,,,,6,,,
"Servicios sociales y de salud (040)",17,,1,13,2,,,1,,,,,
"Otras activ. serv.comun.soc y personales (041)",38,,1,3,4,,,2,8,20,,,
"Actividad economica no especificada (044)",67,,,,1,,,,,,,66,
"Desocupado (045)",316,,,,,,,,,,,,316
"Mujeres (046)",1404,2,215,42,100,167,119,28,,472,,210,49
"Agric., ganadería, caza y silvicultura (047)",379,,,,,,119,,,260,,,
"Industrias manufactureras (050)",29,,,,,,,28,,1,,,
"Construcción (052)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",115,,,,,104,,,,11,,,
"Comercio al por mayor (055)",3,,,,,3,,,,,,,
"Comercio al por menor (056)",112,,,,,101,,,,11,,,
"Hoteles y restaurantes (057)",75,,,1,,54,,,,20,,,
"Trans., almac. y comunicaciones (058)",2,,,1,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",8,,2,1,4,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",108,,4,9,79,1,,,,15,,,
"Enseñanza (062)",214,2,191,3,15,,,,,3,,,
"Servicios sociales y de salud (063)",46,,15,24,,2,,,,5,,,
"Otras activ. serv.comun.soc y personales (064)",77,,3,3,2,6,,,,63,,,
"Hogares privados con servicio doméstico (065)",91,,,,,,,,,91,,,
"Actividad economica no especificada (067)",210,,,,,,,,,,,210,
"Desocupado (068)",49,,,,,,,,,,,,49
,,,,,,,,,,,,,
"URBANA (069)",1347,9,350,55,125,195,153,81,67,194,1,60,57
"Agric., ganadería, caza y silvicultura (070)",224,,,1,,,153,,,70,,,
"Explotación de minas y canteras (072)",4,,,,,,,2,1,1,,,
"Industrias manufactureras (073)",74,,,,,,,69,4,1,,,
"Suministro de electricidad, gas y agua (074)",3,,,,,,,1,2,,,,
"Construcción (075)",60,,2,2,,,,1,30,25,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",160,,,1,1,139,,7,1,11,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",5,,,,,1,,4,,,,,
"Comercio al por mayor (078)",9,,,,1,7,,,1,,,,
"Comercio al por menor (079)",146,,,1,,131,,3,,11,,,
"Hoteles y restaurantes (080)",53,,,1,,42,,,,10,,,
"Trans., almac. y comunicaciones (081)",24,,,1,3,,,,16,4,,,
"Intermediación financiera (082)",5,,,1,2,,,,,2,,,
"Activid.inmobil., empres. y alquileres (083)",17,,3,2,9,2,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",163,5,13,13,89,7,,,9,26,1,,
"Enseñanza (085)",345,4,315,5,16,,,,,5,,,
"Servicios sociales y de salud (086)",41,,14,25,1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (087)",29,,3,3,4,5,,1,4,9,,,
"Hogares privados con servicio doméstico (088)",28,,,,,,,,,28,,,
"Actividad economica no especificada (090)",60,,,,,,,,,,,60,
"Desocupado (091)",57,,,,,,,,,,,,57
"Hombres (092)",830,7,203,27,66,78,138,72,67,116,1,13,42
"Agric., ganadería, caza y silvicultura (093)",186,,,1,,,138,,,47,,,
"Explotación de minas y canteras (095)",4,,,,,,,2,1,1,,,
"Industrias manufactureras (096)",65,,,,,,,60,4,1,,,
"Suministro de electricidad, gas y agua (097)",3,,,,,,,1,2,,,,
"Construcción (098)",60,,2,2,,,,1,30,25,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",76,,,1,1,62,,7,1,4,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",5,,,,,1,,4,,,,,
"Comercio al por mayor (101)",6,,,,1,4,,,1,,,,
"Comercio al por menor (102)",65,,,1,,57,,3,,4,,,
"Hoteles y restaurantes (103)",10,,,,,8,,,,2,,,
"Trans., almac. y comunicaciones (104)",22,,,,3,,,,16,3,,,
"Intermediación financiera (105)",5,,,1,2,,,,,2,,,
"Activid.inmobil., empres. y alquileres (106)",11,,1,1,7,2,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",103,5,9,8,42,6,,,9,23,1,,
"Enseñanza (108)",203,2,189,2,7,,,,,3,,,
"Servicios sociales y de salud (109)",12,,1,10,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (110)",15,,1,1,3,,,1,4,5,,,
"Actividad economica no especificada (113)",13,,,,,,,,,,,13,
"Desocupado (114)",42,,,,,,,,,,,,42
"Mujeres (115)",517,2,147,28,59,117,15,9,,78,,47,15
"Agric., ganadería, caza y silvicultura (116)",38,,,,,,15,,,23,,,
"Industrias manufactureras (119)",9,,,,,,,9,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",84,,,,,77,,,,7,,,
"Comercio al por mayor (124)",3,,,,,3,,,,,,,
"Comercio al por menor (125)",81,,,,,74,,,,7,,,
"Hoteles y restaurantes (126)",43,,,1,,34,,,,8,,,
"Trans., almac. y comunicaciones (127)",2,,,1,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",6,,2,1,2,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",60,,4,5,47,1,,,,3,,,
"Enseñanza (131)",142,2,126,3,9,,,,,2,,,
"Servicios sociales y de salud (132)",29,,13,15,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (133)",14,,2,2,1,5,,,,4,,,
"Hogares privados con servicio doméstico (134)",28,,,,,,,,,28,,,
"Actividad economica no especificada (136)",47,,,,,,,,,,,47,
"Desocupado (137)",15,,,,,,,,,,,,15
,,,,,,,,,,,,,
"RURAL (138)",4075,2,215,27,81,81,1832,128,90,1095,,216,308
"Agric., ganadería, caza y silvicultura (139)",2492,,,,,,1832,,,660,,,
"Explotación de minas y canteras (141)",5,,,,,,,,,5,,,
"Industrias manufactureras (142)",122,,,1,,,,117,3,1,,,
"Construcción (144)",249,,1,,,,,4,72,172,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",58,,,,,47,,4,,7,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,,,,,,4,,,,,
"Comercio al por menor (148)",54,,,,,47,,,,7,,,
"Hoteles y restaurantes (149)",35,,,1,1,20,,,,13,,,
"Trans., almac. y comunicaciones (150)",8,,,,,,,,6,2,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",14,,,3,2,7,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",167,1,1,7,60,4,,1,4,89,,,
"Enseñanza (154)",228,1,210,,13,,,,,4,,,
"Servicios sociales y de salud (155)",22,,2,12,1,2,,1,,4,,,
"Otras activ. serv.comun.soc y personales (156)",86,,1,3,2,1,,1,4,74,,,
"Hogares privados con servicio doméstico (157)",63,,,,,,,,,63,,,
"Actividad economica no especificada (159)",217,,,,1,,,,,,,216,
"Desocupado (160)",308,,,,,,,,,,,,308
"Hombres (161)",3188,2,147,13,40,31,1728,109,90,701,,53,274
"Agric., ganadería, caza y silvicultura (162)",2151,,,,,,1728,,,423,,,
"Explotación de minas y canteras (164)",5,,,,,,,,,5,,,
"Industrias manufactureras (165)",102,,,1,,,,98,3,,,,
"Construcción (167)",248,,1,,,,,4,72,171,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",27,,,,,20,,4,,3,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,,,,,,4,,,,,
"Comercio al por menor (171)",23,,,,,20,,,,3,,,
"Hoteles y restaurantes (172)",3,,,1,1,,,,,1,,,
"Trans., almac. y comunicaciones (173)",8,,,,,,,,6,2,,,
