"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia TACNA (000)",113095,37052,15205,49659,2988,4821,3370
"Sin nivel (001)",3373,200,517,2057,127,345,127
"Educación inicial (002)",75,11,11,41,3,4,5
"Primaria (003)",15854,1223,2942,9611,445,993,640
"Secundaria (004)",42930,8827,8096,20975,1009,2149,1874
"Superior no univ. incompleta (005)",8941,3130,1149,3850,213,342,257
"Superior no univ. completa (006)",13442,6791,1103,4676,315,339,218
"Superior univ. incompleta (007)",9095,4091,680,3537,304,340,143
"Superior univ. completa (008)",19385,12779,707,4912,572,309,106
"Hombres (010)",64669,19523,12681,28734,2022,1584,125
"Sin nivel (011)",952,73,281,502,55,38,3
"Educación inicial (012)",31,4,6,17,2,2,
"Primaria (013)",7663,597,2247,4304,289,206,20
"Secundaria (014)",26824,5202,6964,13045,711,830,72
"Superior no univ. incompleta (015)",5446,1671,1010,2476,147,132,10
"Superior no univ. completa (016)",7240,3136,953,2823,209,109,10
"Superior univ. incompleta (017)",5741,2391,601,2366,219,159,5
"Superior univ. completa (018)",10772,6449,619,3201,390,108,5
"Mujeres (020)",48426,17529,2524,20925,966,3237,3245
"Sin nivel (021)",2421,127,236,1555,72,307,124
"Educación inicial (022)",44,7,5,24,1,2,5
"Primaria (023)",8191,626,695,5307,156,787,620
"Secundaria (024)",16106,3625,1132,7930,298,1319,1802
"Superior no univ. incompleta (025)",3495,1459,139,1374,66,210,247
"Superior no univ. completa (026)",6202,3655,150,1853,106,230,208
"Superior univ. incompleta (027)",3354,1700,79,1171,85,181,138
"Superior univ. completa (028)",8613,6330,88,1711,182,201,101
,,,,,,,
"URBANA (030)",104752,36325,12495,46475,2479,3663,3315
"Sin nivel (031)",2638,189,314,1774,49,188,124
"Educación inicial (032)",68,11,7,39,3,3,5
"Primaria (033)",13601,1168,2199,8622,292,695,625
"Secundaria (034)",39570,8634,6817,19772,847,1649,1851
"Superior no univ. incompleta (035)",8426,3045,960,3682,195,293,251
"Superior no univ. completa (036)",12892,6651,977,4479,288,281,216
"Superior univ. incompleta (037)",8751,4045,611,3394,271,289,141
"Superior univ. completa (038)",18806,12582,610,4713,534,265,102
"Hombres (040)",59136,19073,10682,26502,1628,1132,119
"Sin nivel (041)",672,65,178,390,15,21,3
"Educación inicial (042)",28,4,4,17,2,1,
"Primaria (043)",6248,561,1729,3636,170,133,19
"Secundaria (044)",24441,5068,5995,12142,578,589,69
"Superior no univ. incompleta (045)",5064,1616,852,2349,131,106,10
"Superior no univ. completa (046)",6853,3057,846,2676,187,77,10
"Superior univ. incompleta (047)",5477,2359,545,2255,188,125,5
"Superior univ. completa (048)",10353,6343,533,3037,357,80,3
"Mujeres (050)",45616,17252,1813,19973,851,2531,3196
"Sin nivel (051)",1966,124,136,1384,34,167,121
"Educación inicial (052)",40,7,3,22,1,2,5
"Primaria (053)",7353,607,470,4986,122,562,606
"Secundaria (054)",15129,3566,822,7630,269,1060,1782
"Superior no univ. incompleta (055)",3362,1429,108,1333,64,187,241
"Superior no univ. completa (056)",6039,3594,131,1803,101,204,206
"Superior univ. incompleta (057)",3274,1686,66,1139,83,164,136
"Superior univ. completa (058)",8453,6239,77,1676,177,185,99
,,,,,,,
"RURAL (060)",8343,727,2710,3184,509,1158,55
"Sin nivel (061)",735,11,203,283,78,157,3
"Educación inicial (062)",7,,4,2,,1,
"Primaria (063)",2253,55,743,989,153,298,15
"Secundaria (064)",3360,193,1279,1203,162,500,23
"Superior no univ. incompleta (065)",515,85,189,168,18,49,6
"Superior no univ. completa (066)",550,140,126,197,27,58,2
"Superior univ. incompleta (067)",344,46,69,143,33,51,2
"Superior univ. completa (068)",579,197,97,199,38,44,4
"Hombres (070)",5533,450,1999,2232,394,452,6
"Sin nivel (071)",280,8,103,112,40,17,
"Educación inicial (072)",3,,2,,,1,
"Primaria (073)",1415,36,518,668,119,73,1
"Secundaria (074)",2383,134,969,903,133,241,3
"Superior no univ. incompleta (075)",382,55,158,127,16,26,
"Superior no univ. completa (076)",387,79,107,147,22,32,
"Superior univ. incompleta (077)",264,32,56,111,31,34,
"Superior univ. completa (078)",419,106,86,164,33,28,2
"Mujeres (080)",2810,277,711,952,115,706,49
"Sin nivel (081)",455,3,100,171,38,140,3
"Educación inicial (082)",4,,2,2,,,
"Primaria (083)",838,19,225,321,34,225,14
"Secundaria (084)",977,59,310,300,29,259,20
"Superior no univ. incompleta (085)",133,30,31,41,2,23,6
"Superior no univ. completa (086)",163,61,19,50,5,26,2
"Superior univ. incompleta (087)",80,14,13,32,2,17,2
"Superior univ. completa (088)",160,91,11,35,5,16,2
