"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia YUNGAY (000)",39752,6661,7988,7655,6084,4199,7165
"Conviviente (001)",9289,109,2303,3445,1945,803,684
"Separado(a) (002)",1017,7,153,284,234,137,202
"Casado(a) (003)",12997,8,333,2266,3230,2782,4378
"Viudo(a) (004)",2003,1,22,71,131,232,1546
"Divorciado(a) (005)",109,,11,25,21,9,43
"Soltero(a) (006)",14337,6536,5166,1564,523,236,312
"Hombres (008)",19458,3355,4006,3697,2980,1997,3423
"Conviviente (009)",4549,31,908,1745,1036,441,388
"Separado(a) (010)",222,,17,41,49,45,70
"Casado(a) (011)",6453,3,110,996,1590,1350,2404
"Viudo(a) (012)",496,1,6,14,26,48,401
"Divorciado(a) (013)",33,,,5,9,3,16
"Soltero(a) (014)",7705,3320,2965,896,270,110,144
"Mujeres (016)",20294,3306,3982,3958,3104,2202,3742
"Conviviente (017)",4740,78,1395,1700,909,362,296
"Separado(a) (018)",795,7,136,243,185,92,132
"Casado(a) (019)",6544,5,223,1270,1640,1432,1974
"Viudo(a) (020)",1507,,16,57,105,184,1145
"Divorciado(a) (021)",76,,11,20,12,6,27
"Soltero(a) (022)",6632,3216,2201,668,253,126,168
,,,,,,,
"URBANA (024)",10331,1423,2187,2043,1669,1101,1908
"Conviviente (025)",2506,19,473,911,653,261,189
"Separado(a) (026)",340,2,22,104,86,51,75
"Casado(a) (027)",2807,2,28,332,682,647,1116
"Viudo(a) (028)",459,,1,10,19,39,390
"Divorciado(a) (029)",38,,2,5,5,6,20
"Soltero(a) (030)",4181,1400,1661,681,224,97,118
"Hombres (032)",5164,716,1183,1018,796,528,923
"Conviviente (033)",1215,7,178,443,336,147,104
"Separado(a) (034)",79,,4,17,19,12,27
"Casado(a) (035)",1408,1,10,138,318,312,629
"Viudo(a) (036)",112,,,2,4,8,98
"Divorciado(a) (037)",18,,,4,2,3,9
"Soltero(a) (038)",2332,708,991,414,117,46,56
"Mujeres (040)",5167,707,1004,1025,873,573,985
"Conviviente (041)",1291,12,295,468,317,114,85
"Separado(a) (042)",261,2,18,87,67,39,48
"Casado(a) (043)",1399,1,18,194,364,335,487
"Viudo(a) (044)",347,,1,8,15,31,292
"Divorciado(a) (045)",20,,2,1,3,3,11
"Soltero(a) (046)",1849,692,670,267,107,51,62
,,,,,,,
"RURAL (048)",29421,5238,5801,5612,4415,3098,5257
"Conviviente (049)",6783,90,1830,2534,1292,542,495
"Separado(a) (050)",677,5,131,180,148,86,127
"Casado(a) (051)",10190,6,305,1934,2548,2135,3262
"Viudo(a) (052)",1544,1,21,61,112,193,1156
"Divorciado(a) (053)",71,,9,20,16,3,23
"Soltero(a) (054)",10156,5136,3505,883,299,139,194
"Hombres (056)",14294,2639,2823,2679,2184,1469,2500
"Conviviente (057)",3334,24,730,1302,700,294,284
"Separado(a) (058)",143,,13,24,30,33,43
"Casado(a) (059)",5045,2,100,858,1272,1038,1775
"Viudo(a) (060)",384,1,6,12,22,40,303
"Divorciado(a) (061)",15,,,1,7,,7
"Soltero(a) (062)",5373,2612,1974,482,153,64,88
"Mujeres (064)",15127,2599,2978,2933,2231,1629,2757
"Conviviente (065)",3449,66,1100,1232,592,248,211
"Separado(a) (066)",534,5,118,156,118,53,84
"Casado(a) (067)",5145,4,205,1076,1276,1097,1487
"Viudo(a) (068)",1160,,15,49,90,153,853
"Divorciado(a) (069)",56,,9,19,9,3,16
"Soltero(a) (070)",4783,2524,1531,401,146,75,106
