"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia LAMBAYEQUE",,,,
"Viviendas particulares (001)",27599,21793,1733,4073
"Ocupantes presentes (002)",126973,102009,7411,17553
"Casa independiente",,,,
"Viviendas particulares (004)",26384,21266,1557,3561
"Ocupantes presentes (005)",122907,100035,6936,15936
"Departamento en edificio",,,,
"Viviendas particulares (007)",267,201,66,
"Ocupantes presentes (008)",912,719,193,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",275,210,65,
"Ocupantes presentes (011)",987,817,170,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",117,78,38,1
"Ocupantes presentes (014)",398,306,89,3
"Choza o cabaña",,,,
"Viviendas particulares (016)",76,,,76
"Ocupantes presentes (017)",437,,,437
"Vivienda improvisada",,,,
"Viviendas particulares (019)",451,13,4,434
"Ocupantes presentes (020)",1234,52,8,1174
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",29,25,3,1
"Ocupantes presentes (023)",98,80,15,3
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",25381,20931,1380,3070
"Ocupantes presentes (029)",117234,97977,5917,13340
"Casa independiente",,,,
"Viviendas particulares (031)",24301,20417,1209,2675
"Ocupantes presentes (032)",113663,96049,5455,12159
"Departamento en edificio",,,,
"Viviendas particulares (034)",263,197,66,
"Ocupantes presentes (035)",900,707,193,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",264,203,61,
"Ocupantes presentes (038)",947,788,159,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",116,77,38,1
"Ocupantes presentes (041)",395,303,89,3
"Choza o cabaña",,,,
"Viviendas particulares (043)",31,,,31
"Ocupantes presentes (044)",189,,,189
"Vivienda improvisada",,,,
"Viviendas particulares (046)",377,12,3,362
"Ocupantes presentes (047)",1042,50,6,986
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",29,25,3,1
"Ocupantes presentes (050)",98,80,15,3
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",2218,862,353,1003
"Ocupantes presentes (056)",9739,4032,1494,4213
"Casa independiente",,,,
"Viviendas particulares (058)",2083,849,348,886
"Ocupantes presentes (059)",9244,3986,1481,3777
"Departamento en edificio",,,,
"Viviendas particulares (061)",4,4,,
"Ocupantes presentes (062)",12,12,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",11,7,4,
"Ocupantes presentes (065)",40,29,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",3,3,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",45,,,45
"Ocupantes presentes (071)",248,,,248
"Vivienda improvisada",,,,
"Viviendas particulares (073)",74,1,1,72
"Ocupantes presentes (074)",192,2,2,188
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",22722,20169,1106,1447
"Ocupantes presentes (110)",103322,93683,4409,5230
"Casa independiente",,,,
"Viviendas particulares (112)",21586,19644,930,1012
"Ocupantes presentes (113)",99699,91712,3934,4053
"Departamento en edificio",,,,
"Viviendas particulares (115)",267,201,66,
"Ocupantes presentes (116)",912,719,193,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",275,210,65,
"Ocupantes presentes (119)",987,817,170,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",117,78,38,1
"Ocupantes presentes (122)",398,306,89,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",451,13,4,434
"Ocupantes presentes (128)",1234,52,8,1174
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",26,23,3,
"Ocupantes presentes (131)",92,77,15,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",21632,19571,929,1132
"Ocupantes presentes (137)",98735,90957,3676,4102
"Casa independiente",,,,
"Viviendas particulares (139)",20586,19059,758,769
"Ocupantes presentes (140)",95359,89032,3214,3113
"Departamento en edificio",,,,
"Viviendas particulares (142)",263,197,66,
"Ocupantes presentes (143)",900,707,193,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",264,203,61,
"Ocupantes presentes (146)",947,788,159,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",116,77,38,1
"Ocupantes presentes (149)",395,303,89,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",377,12,3,362
"Ocupantes presentes (155)",1042,50,6,986
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",26,23,3,
"Ocupantes presentes (158)",92,77,15,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1090,598,177,315
"Ocupantes presentes (164)",4587,2726,733,1128
"Casa independiente",,,,
"Viviendas particulares (166)",1000,585,172,243
"Ocupantes presentes (167)",4340,2680,720,940
"Departamento en edificio",,,,
"Viviendas particulares (169)",4,4,,
"Ocupantes presentes (170)",12,12,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",11,7,4,
"Ocupantes presentes (173)",40,29,11,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",3,3,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",74,1,1,72
"Ocupantes presentes (182)",192,2,2,188
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",4877,1624,627,2626
"Ocupantes presentes (218)",23651,8326,3002,12323
"Casa independiente",,,,
"Viviendas particulares (220)",4798,1622,627,2549
"Ocupantes presentes (221)",23208,8323,3002,11883
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",76,,,76
"Ocupantes presentes (233)",437,,,437
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,2,,1
"Ocupantes presentes (239)",6,3,,3
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3749,1360,451,1938
"Ocupantes presentes (245)",18499,7020,2241,9238
"Casa independiente",,,,
"Viviendas particulares (247)",3715,1358,451,1906
"Ocupantes presentes (248)",18304,7017,2241,9046
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",31,,,31
"Ocupantes presentes (260)",189,,,189
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",3,2,,1
"Ocupantes presentes (266)",6,3,,3
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",1128,264,176,688
"Ocupantes presentes (272)",5152,1306,761,3085
"Casa independiente",,,,
"Viviendas particulares (274)",1083,264,176,643
"Ocupantes presentes (275)",4904,1306,761,2837
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",45,,,45
"Ocupantes presentes (287)",248,,,248
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
