"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUALLAGA",,,,
"Viviendas particulares (001)",3288,2492,641,155
"Ocupantes presentes (002)",13802,10482,2636,684
"Casa independiente",,,,
"Viviendas particulares (004)",3207,2440,633,134
"Ocupantes presentes (005)",13439,10245,2599,595
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",33,28,5,
"Ocupantes presentes (011)",134,108,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",21,18,2,1
"Ocupantes presentes (014)",117,105,7,5
"Choza o cabaña",,,,
"Viviendas particulares (016)",20,,,20
"Ocupantes presentes (017)",84,,,84
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,1,1,
"Ocupantes presentes (020)",10,6,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,5,,
"Ocupantes presentes (023)",18,18,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",3180,2428,622,130
"Ocupantes presentes (029)",13350,10203,2564,583
"Casa independiente",,,,
"Viviendas particulares (031)",3101,2376,614,111
"Ocupantes presentes (032)",12990,9966,2527,497
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",33,28,5,
"Ocupantes presentes (038)",134,108,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",21,18,2,1
"Ocupantes presentes (041)",117,105,7,5
"Choza o cabaña",,,,
"Viviendas particulares (043)",18,,,18
"Ocupantes presentes (044)",81,,,81
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,1,1,
"Ocupantes presentes (047)",10,6,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",5,5,,
"Ocupantes presentes (050)",18,18,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",108,64,19,25
"Ocupantes presentes (056)",452,279,72,101
"Casa independiente",,,,
"Viviendas particulares (058)",106,64,19,23
"Ocupantes presentes (059)",449,279,72,98
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",2,,,2
"Ocupantes presentes (071)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",3035,2398,628,9
"Ocupantes presentes (110)",12558,9918,2585,55
"Casa independiente",,,,
"Viviendas particulares (112)",2974,2346,620,8
"Ocupantes presentes (113)",12279,9681,2548,50
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",33,28,5,
"Ocupantes presentes (119)",134,108,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",21,18,2,1
"Ocupantes presentes (122)",117,105,7,5
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,1,1,
"Ocupantes presentes (128)",10,6,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",5,5,,
"Ocupantes presentes (131)",18,18,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2958,2336,613,9
"Ocupantes presentes (137)",12245,9659,2531,55
"Casa independiente",,,,
"Viviendas particulares (139)",2897,2284,605,8
"Ocupantes presentes (140)",11966,9422,2494,50
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",33,28,5,
"Ocupantes presentes (146)",134,108,26,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",21,18,2,1
"Ocupantes presentes (149)",117,105,7,5
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,1,1,
"Ocupantes presentes (155)",10,6,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",5,5,,
"Ocupantes presentes (158)",18,18,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",77,62,15,
"Ocupantes presentes (164)",313,259,54,
"Casa independiente",,,,
"Viviendas particulares (166)",77,62,15,
"Ocupantes presentes (167)",313,259,54,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",253,94,13,146
"Ocupantes presentes (218)",1244,564,51,629
"Casa independiente",,,,
"Viviendas particulares (220)",233,94,13,126
"Ocupantes presentes (221)",1160,564,51,545
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",20,,,20
"Ocupantes presentes (233)",84,,,84
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",222,92,9,121
"Ocupantes presentes (245)",1105,544,33,528
"Casa independiente",,,,
"Viviendas particulares (247)",204,92,9,103
"Ocupantes presentes (248)",1024,544,33,447
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",18,,,18
"Ocupantes presentes (260)",81,,,81
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",31,2,4,25
"Ocupantes presentes (272)",139,20,18,101
"Casa independiente",,,,
"Viviendas particulares (274)",29,2,4,23
"Ocupantes presentes (275)",136,20,18,98
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",2,,,2
"Ocupantes presentes (287)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
