"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia ANTABAMBA (000)",8729,1414,1147,1477,1354,1080,2257
"Conviviente (001)",2243,30,424,831,511,236,211
"Separado(a) (002)",239,,29,51,37,42,80
"Casado(a) (003)",2987,5,50,310,658,677,1287
"Viudo(a) (004)",684,,3,5,39,66,571
"Divorciado(a) (005)",25,,,3,3,4,15
"Soltero(a) (006)",2551,1379,641,277,106,55,93
"Hombres (008)",4435,767,582,796,698,563,1029
"Conviviente (009)",1133,14,138,439,299,137,106
"Separado(a) (010)",72,,3,12,12,12,33
"Casado(a) (011)",1489,4,19,134,295,356,681
"Viudo(a) (012)",201,,,2,12,23,164
"Divorciado(a) (013)",13,,,1,2,1,9
"Soltero(a) (014)",1527,749,422,208,78,34,36
"Mujeres (016)",4294,647,565,681,656,517,1228
"Conviviente (017)",1110,16,286,392,212,99,105
"Separado(a) (018)",167,,26,39,25,30,47
"Casado(a) (019)",1498,1,31,176,363,321,606
"Viudo(a) (020)",483,,3,3,27,43,407
"Divorciado(a) (021)",12,,,2,1,3,6
"Soltero(a) (022)",1024,630,219,69,28,21,57
,,,,,,,
"URBANA (024)",6131,1141,814,1000,946,728,1502
"Conviviente (025)",1480,23,280,567,348,145,117
"Separado(a) (026)",181,,21,40,29,31,60
"Casado(a) (027)",2049,4,27,203,472,468,875
"Viudo(a) (028)",454,,2,4,24,43,381
"Divorciado(a) (029)",18,,,,1,4,13
"Soltero(a) (030)",1949,1114,484,186,72,37,56
"Hombres (032)",3049,614,421,519,466,376,653
"Conviviente (033)",729,10,90,293,200,82,54
"Separado(a) (034)",48,,1,5,9,8,25
"Casado(a) (035)",991,3,10,86,200,246,446
"Viudo(a) (036)",125,,,1,9,15,100
"Divorciado(a) (037)",9,,,,,1,8
"Soltero(a) (038)",1147,601,320,134,48,24,20
"Mujeres (040)",3082,527,393,481,480,352,849
"Conviviente (041)",751,13,190,274,148,63,63
"Separado(a) (042)",133,,20,35,20,23,35
"Casado(a) (043)",1058,1,17,117,272,222,429
"Viudo(a) (044)",329,,2,3,15,28,281
"Divorciado(a) (045)",9,,,,1,3,5
"Soltero(a) (046)",802,513,164,52,24,13,36
,,,,,,,
"RURAL (048)",2598,273,333,477,408,352,755
"Conviviente (049)",763,7,144,264,163,91,94
"Separado(a) (050)",58,,8,11,8,11,20
"Casado(a) (051)",938,1,23,107,186,209,412
"Viudo(a) (052)",230,,1,1,15,23,190
"Divorciado(a) (053)",7,,,3,2,,2
"Soltero(a) (054)",602,265,157,91,34,18,37
"Hombres (056)",1386,153,161,277,232,187,376
"Conviviente (057)",404,4,48,146,99,55,52
"Separado(a) (058)",24,,2,7,3,4,8
"Casado(a) (059)",498,1,9,48,95,110,235
"Viudo(a) (060)",76,,,1,3,8,64
"Divorciado(a) (061)",4,,,1,2,,1
"Soltero(a) (062)",380,148,102,74,30,10,16
"Mujeres (064)",1212,120,172,200,176,165,379
"Conviviente (065)",359,3,96,118,64,36,42
"Separado(a) (066)",34,,6,4,5,7,12
"Casado(a) (067)",440,,14,59,91,99,177
"Viudo(a) (068)",154,,1,,12,15,126
"Divorciado(a) (069)",3,,,2,,,1
"Soltero(a) (070)",222,117,55,17,4,8,21
