"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ASUNCION (000)",2260,448,431,1065,43,205,68
"Agric., ganadería, caza y silvicultura (001)",1054,1,165,729,37,122,
"Explotación de minas y canteras (003)",9,,9,,,,
"Industrias manufactureras (004)",201,1,88,109,3,,
"Suministro de electricidad, gas y agua (005)",9,2,7,,,,
"Construcción (006)",123,3,107,11,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",150,20,9,99,,22,
"Venta, mant.y rep. veh.autom y motoc. (008)",17,1,7,9,,,
"Comercio al por mayor (009)",2,,,2,,,
"Comercio al por menor (010)",131,19,2,88,,22,
"Hoteles y restaurantes (011)",56,16,3,28,1,8,
"Trans., almac. y comunicaciones (012)",27,8,5,14,,,
"Intermediación financiera (013)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",53,45,5,3,,,
"Admin.pub. y defensa; p. segur soc.afil (015)",32,27,5,,,,
"Enseñanza (016)",233,216,,16,,1,
"Servicios sociales y de salud (017)",58,57,1,,,,
"Otras activ. serv.comun.soc y personales (018)",70,42,11,14,,3,
"Hogares privados con servicio doméstico (019)",68,,,,,,68
"Actividad economica no especificada (021)",116,9,16,42,,49,
"Hombres (022)",1681,241,378,914,41,102,5
"Agric., ganadería, caza y silvicultura (023)",969,1,141,712,36,79,
"Explotación de minas y canteras (025)",9,,9,,,,
"Industrias manufactureras (026)",179,1,79,96,3,,
"Suministro de electricidad, gas y agua (027)",9,2,7,,,,
"Construcción (028)",118,3,102,11,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",80,12,9,51,,8,
"Venta, mant.y rep. veh.autom y motoc. (030)",17,1,7,9,,,
"Comercio al por mayor (031)",1,,,1,,,
"Comercio al por menor (032)",62,11,2,41,,8,
"Hoteles y restaurantes (033)",14,6,1,6,,1,
"Trans., almac. y comunicaciones (034)",23,5,4,14,,,
"Activid.inmobil., empres. y alquileres (036)",37,29,5,3,,,
"Admin.pub. y defensa; p. segur soc.afil (037)",25,21,4,,,,
"Enseñanza (038)",128,121,,6,,1,
"Servicios sociales y de salud (039)",9,8,1,,,,
"Otras activ. serv.comun.soc y personales (040)",46,29,9,8,,,
"Hogares privados con servicio doméstico (041)",5,,,,,,5
"Actividad economica no especificada (043)",30,3,7,7,,13,
"Mujeres (044)",579,207,53,151,2,103,63
"Agric., ganadería, caza y silvicultura (045)",85,,24,17,1,43,
"Industrias manufactureras (048)",22,,9,13,,,
"Construcción (050)",5,,5,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",70,8,,48,,14,
"Comercio al por mayor (053)",1,,,1,,,
"Comercio al por menor (054)",69,8,,47,,14,
"Hoteles y restaurantes (055)",42,10,2,22,1,7,
"Trans., almac. y comunicaciones (056)",4,3,1,,,,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",16,16,,,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",7,6,1,,,,
"Enseñanza (060)",105,95,,10,,,
"Servicios sociales y de salud (061)",49,49,,,,,
"Otras activ. serv.comun.soc y personales (062)",24,13,2,6,,3,
"Hogares privados con servicio doméstico (063)",63,,,,,,63
"Actividad economica no especificada (065)",86,6,9,35,,36,
,,,,,,,
"URBANA (066)",814,328,161,247,11,42,25
"Agric., ganadería, caza y silvicultura (067)",88,,31,42,6,9,
"Explotación de minas y canteras (069)",2,,2,,,,
"Industrias manufactureras (070)",120,,49,68,3,,
"Suministro de electricidad, gas y agua (071)",8,1,7,,,,
"Construcción (072)",48,2,39,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",107,14,3,74,,16,
"Venta, mant.y rep. veh.autom y motoc. (074)",11,1,2,8,,,
"Comercio al por mayor (075)",2,,,2,,,
"Comercio al por menor (076)",94,13,1,64,,16,
"Hoteles y restaurantes (077)",47,13,3,22,1,8,
"Trans., almac. y comunicaciones (078)",17,7,2,8,,,
"Activid.inmobil., empres. y alquileres (080)",39,32,4,3,,,
"Admin.pub. y defensa; p. segur soc.afil (081)",26,21,5,,,,
"Enseñanza (082)",158,147,,11,,,
"Servicios sociales y de salud (083)",52,51,1,,,,
"Otras activ. serv.comun.soc y personales (084)",57,36,9,10,,2,
"Hogares privados con servicio doméstico (085)",25,,,,,,25
"Actividad economica no especificada (087)",20,4,6,3,,7,
"Hombres (088)",511,163,145,177,10,15,1
"Agric., ganadería, caza y silvicultura (089)",82,,29,42,6,5,
"Explotación de minas y canteras (091)",2,,2,,,,
"Industrias manufactureras (092)",103,,41,59,3,,
"Suministro de electricidad, gas y agua (093)",8,1,7,,,,
"Construcción (094)",48,2,39,6,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",59,8,3,41,,7,
"Venta, mant.y rep. veh.autom y motoc. (096)",11,1,2,8,,,
"Comercio al por mayor (097)",1,,,1,,,
"Comercio al por menor (098)",47,7,1,32,,7,
"Hoteles y restaurantes (099)",13,5,1,6,,1,
"Trans., almac. y comunicaciones (100)",14,4,2,8,,,
"Activid.inmobil., empres. y alquileres (102)",25,18,4,3,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",19,15,4,,,,
"Enseñanza (104)",83,77,,6,,,
"Servicios sociales y de salud (105)",7,6,1,,,,
"Otras activ. serv.comun.soc y personales (106)",40,26,8,6,,,
"Hogares privados con servicio doméstico (107)",1,,,,,,1
"Actividad economica no especificada (109)",7,1,4,,,2,
"Mujeres (110)",303,165,16,70,1,27,24
"Agric., ganadería, caza y silvicultura (111)",6,,2,,,4,
"Industrias manufactureras (114)",17,,8,9,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",48,6,,33,,9,
"Comercio al por mayor (119)",1,,,1,,,
"Comercio al por menor (120)",47,6,,32,,9,
"Hoteles y restaurantes (121)",34,8,2,16,1,7,
"Trans., almac. y comunicaciones (122)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (124)",14,14,,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",7,6,1,,,,
"Enseñanza (126)",75,70,,5,,,
"Servicios sociales y de salud (127)",45,45,,,,,
"Otras activ. serv.comun.soc y personales (128)",17,10,1,4,,2,
"Hogares privados con servicio doméstico (129)",24,,,,,,24
"Actividad economica no especificada (131)",13,3,2,3,,5,
,,,,,,,
"RURAL (132)",1446,120,270,818,32,163,43
"Agric., ganadería, caza y silvicultura (133)",966,1,134,687,31,113,
"Explotación de minas y canteras (135)",7,,7,,,,
"Industrias manufactureras (136)",81,1,39,41,,,
"Suministro de electricidad, gas y agua (137)",1,1,,,,,
"Construcción (138)",75,1,68,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",43,6,6,25,,6,
"Venta, mant.y rep. veh.autom y motoc. (140)",6,,5,1,,,
"Comercio al por menor (142)",37,6,1,24,,6,
"Hoteles y restaurantes (143)",9,3,,6,,,
