"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia VILCAS HUAMAN (000)",6045,26,520,67,105,316,2237,149,199,1812,9,363,242
"Agric., ganadería, caza y silvicultura (001)",3646,,2,2,,,2237,,4,1401,,,
"Explotación de minas y canteras (003)",34,,1,1,1,1,,10,2,18,,,
"Industrias manufactureras (004)",112,,1,2,,,,103,4,2,,,
"Suministro de electricidad, gas y agua (005)",10,,,,2,,,1,5,2,,,
"Construcción (006)",337,,5,5,1,,,13,119,194,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",325,,,1,1,258,,16,2,47,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",10,,,,,3,,7,,,,,
"Comercio al por mayor (009)",11,,,,,11,,,,,,,
"Comercio al por menor (010)",304,,,1,1,244,,9,2,47,,,
"Hoteles y restaurantes (011)",74,,,,1,52,,,,21,,,
"Trans., almac. y comunicaciones (012)",81,,,1,8,,,1,58,13,,,
"Intermediación financiera (013)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",31,,8,7,2,1,,,1,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",198,22,19,12,72,1,,4,1,58,9,,
"Enseñanza (016)",462,4,444,2,4,,,,1,7,,,
"Servicios sociales y de salud (017)",66,,34,24,2,1,,1,2,2,,,
"Otras activ. serv.comun.soc y personales (018)",19,,5,8,,2,,,,4,,,
"Hogares privados con servicio doméstico (019)",30,,,,,,,,,30,,,
"Actividad economica no especificada (021)",377,,1,2,10,,,,,1,,363,
"Desocupado (022)",242,,,,,,,,,,,,242
"Hombres (023)",4618,21,337,52,79,97,2031,134,192,1297,9,181,188
"Agric., ganadería, caza y silvicultura (024)",3034,,2,2,,,2031,,4,995,,,
"Explotación de minas y canteras (026)",33,,1,1,1,1,,9,2,18,,,
"Industrias manufactureras (027)",99,,1,2,,,,90,4,2,,,
"Suministro de electricidad, gas y agua (028)",10,,,,2,,,1,5,2,,,
"Construcción (029)",317,,4,5,1,,,12,113,182,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",120,,,1,1,83,,16,2,17,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",9,,,,,2,,7,,,,,
"Comercio al por mayor (032)",9,,,,,9,,,,,,,
"Comercio al por menor (033)",102,,,1,1,72,,9,2,17,,,
"Hoteles y restaurantes (034)",11,,,,1,10,,,,,,,
"Trans., almac. y comunicaciones (035)",72,,,,4,,,1,57,10,,,
"Activid.inmobil., empres. y alquileres (037)",24,,6,7,1,1,,,1,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",164,18,18,10,55,1,,4,1,48,9,,
"Enseñanza (039)",297,3,284,1,2,,,,1,6,,,
"Servicios sociales y de salud (040)",36,,16,14,2,,,1,2,1,,,
"Otras activ. serv.comun.soc y personales (041)",14,,4,7,,1,,,,2,,,
"Hogares privados con servicio doméstico (042)",5,,,,,,,,,5,,,
"Actividad economica no especificada (044)",194,,1,2,9,,,,,1,,181,
"Desocupado (045)",188,,,,,,,,,,,,188
"Mujeres (046)",1427,5,183,15,26,219,206,15,7,515,,182,54
"Agric., ganadería, caza y silvicultura (047)",612,,,,,,206,,,406,,,
"Explotación de minas y canteras (049)",1,,,,,,,1,,,,,
"Industrias manufactureras (050)",13,,,,,,,13,,,,,
"Construcción (052)",20,,1,,,,,1,6,12,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",205,,,,,175,,,,30,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,,,1,,,,,,,
"Comercio al por mayor (055)",2,,,,,2,,,,,,,
"Comercio al por menor (056)",202,,,,,172,,,,30,,,
"Hoteles y restaurantes (057)",63,,,,,42,,,,21,,,
"Trans., almac. y comunicaciones (058)",9,,,1,4,,,,1,3,,,
"Intermediación financiera (059)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",7,,2,,1,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",34,4,1,2,17,,,,,10,,,
"Enseñanza (062)",165,1,160,1,2,,,,,1,,,
"Servicios sociales y de salud (063)",30,,18,10,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (064)",5,,1,1,,1,,,,2,,,
"Hogares privados con servicio doméstico (065)",25,,,,,,,,,25,,,
"Actividad economica no especificada (067)",183,,,,1,,,,,,,182,
"Desocupado (068)",54,,,,,,,,,,,,54
,,,,,,,,,,,,,
"URBANA (069)",2248,17,365,49,84,226,587,76,86,505,8,167,78
"Agric., ganadería, caza y silvicultura (070)",946,,1,,,,587,,2,356,,,
"Explotación de minas y canteras (072)",12,,,1,,,,3,,8,,,
"Industrias manufactureras (073)",48,,1,1,,,,44,2,,,,
"Suministro de electricidad, gas y agua (074)",4,,,,2,,,1,,1,,,
"Construcción (075)",93,,5,5,,,,9,37,37,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",225,,,1,,181,,14,,29,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",7,,,,,2,,5,,,,,
"Comercio al por mayor (078)",3,,,,,3,,,,,,,
"Comercio al por menor (079)",215,,,1,,176,,9,,29,,,
"Hoteles y restaurantes (080)",54,,,,1,40,,,,13,,,
"Trans., almac. y comunicaciones (081)",54,,,1,6,,,,42,5,,,
"Intermediación financiera (082)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",25,,8,5,1,1,,,1,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",142,13,19,11,61,1,,4,1,24,8,,
"Enseñanza (085)",310,4,298,1,3,,,,,4,,,
"Servicios sociales y de salud (086)",51,,28,17,2,1,,1,1,1,,,
"Otras activ. serv.comun.soc y personales (087)",12,,4,4,,2,,,,2,,,
"Hogares privados con servicio doméstico (088)",16,,,,,,,,,16,,,
"Actividad economica no especificada (090)",177,,1,2,7,,,,,,,167,
"Desocupado (091)",78,,,,,,,,,,,,78
"Hombres (092)",1561,13,224,37,64,68,529,66,80,338,8,87,47
"Agric., ganadería, caza y silvicultura (093)",784,,1,,,,529,,2,252,,,
"Explotación de minas y canteras (095)",12,,,1,,,,3,,8,,,
"Industrias manufactureras (096)",39,,1,1,,,,35,2,,,,
"Suministro de electricidad, gas y agua (097)",4,,,,2,,,1,,1,,,
"Construcción (098)",82,,4,5,,,,8,32,33,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",78,,,1,,55,,14,,8,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,,,,1,,5,,,,,
"Comercio al por mayor (101)",1,,,,,1,,,,,,,
"Comercio al por menor (102)",71,,,1,,53,,9,,8,,,
"Hoteles y restaurantes (103)",11,,,,1,10,,,,,,,
"Trans., almac. y comunicaciones (104)",47,,,,3,,,,41,3,,,
"Activid.inmobil., empres. y alquileres (106)",19,,6,5,1,1,,,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",119,10,18,9,48,1,,4,1,20,8,,
"Enseñanza (108)",184,3,177,,1,,,,,3,,,
"Servicios sociales y de salud (109)",28,,13,10,2,,,1,1,1,,,
"Otras activ. serv.comun.soc y personales (110)",7,,3,3,,1,,,,,,,
"Hogares privados con servicio doméstico (111)",4,,,,,,,,,4,,,
"Actividad economica no especificada (113)",96,,1,2,6,,,,,,,87,
"Desocupado (114)",47,,,,,,,,,,,,47
"Mujeres (115)",687,4,141,12,20,158,58,10,6,167,,80,31
"Agric., ganadería, caza y silvicultura (116)",162,,,,,,58,,,104,,,
"Industrias manufactureras (119)",9,,,,,,,9,,,,,
"Construcción (121)",11,,1,,,,,1,5,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",147,,,,,126,,,,21,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,,,1,,,,,,,
"Comercio al por mayor (124)",2,,,,,2,,,,,,,
"Comercio al por menor (125)",144,,,,,123,,,,21,,,
"Hoteles y restaurantes (126)",43,,,,,30,,,,13,,,
"Trans., almac. y comunicaciones (127)",7,,,1,3,,,,1,2,,,
"Intermediación financiera (128)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",6,,2,,,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",23,3,1,2,13,,,,,4,,,
"Enseñanza (131)",126,1,121,1,2,,,,,1,,,
"Servicios sociales y de salud (132)",23,,15,7,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (133)",5,,1,1,,1,,,,2,,,
"Hogares privados con servicio doméstico (134)",12,,,,,,,,,12,,,
"Actividad economica no especificada (136)",81,,,,1,,,,,,,80,
"Desocupado (137)",31,,,,,,,,,,,,31
,,,,,,,,,,,,,
"RURAL (138)",3797,9,155,18,21,90,1650,73,113,1307,1,196,164
"Agric., ganadería, caza y silvicultura (139)",2700,,1,2,,,1650,,2,1045,,,
"Explotación de minas y canteras (141)",22,,1,,1,1,,7,2,10,,,
"Industrias manufactureras (142)",64,,,1,,,,59,2,2,,,
"Suministro de electricidad, gas y agua (143)",6,,,,,,,,5,1,,,
"Construcción (144)",244,,,,1,,,4,82,157,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",100,,,,1,77,,2,2,18,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",3,,,,,1,,2,,,,,
"Comercio al por mayor (147)",8,,,,,8,,,,,,,
"Comercio al por menor (148)",89,,,,1,68,,,2,18,,,
"Hoteles y restaurantes (149)",20,,,,,12,,,,8,,,
"Trans., almac. y comunicaciones (150)",27,,,,2,,,1,16,8,,,
"Activid.inmobil., empres. y alquileres (152)",6,,,2,1,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",56,9,,1,11,,,,,34,1,,
"Enseñanza (154)",152,,146,1,1,,,,1,3,,,
"Servicios sociales y de salud (155)",15,,6,7,,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",7,,1,4,,,,,,2,,,
"Hogares privados con servicio doméstico (157)",14,,,,,,,,,14,,,
"Actividad economica no especificada (159)",200,,,,3,,,,,1,,196,
"Desocupado (160)",164,,,,,,,,,,,,164
"Hombres (161)",3057,8,113,15,15,29,1502,68,112,959,1,94,141
