"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia PARURO",,,,,,,,,
"Viviendas particulares (001)",8302,3337,1812,468,,220,1979,343,143
"Ocupantes presentes (002)",30753,11912,7094,1984,,818,7405,1051,489
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",7412,3328,1808,326,,214,1318,277,141
"Ocupantes presentes (005)",27092,11892,7083,1410,,800,4640,785,482
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",22,7,2,,,1,6,6,
"Ocupantes presentes (014)",68,17,4,,,5,28,14,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",859,,,142,,5,650,60,2
"Ocupantes presentes (017)",3572,,,574,,13,2726,252,7
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",7,2,2,,,,3,,
"Ocupantes presentes (023)",18,3,7,,,,8,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",2,,,,,,2,,
"Ocupantes presentes (026)",3,,,,,,3,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",2987,1996,532,63,,31,179,127,59
"Ocupantes presentes (029)",10445,6902,1997,239,,137,607,357,206
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",2959,1987,528,63,,30,171,121,59
"Ocupantes presentes (032)",10362,6882,1986,239,,132,574,343,206
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",22,7,2,,,1,6,6,
"Ocupantes presentes (041)",68,17,4,,,5,28,14,
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",5,2,2,,,,1,,
"Ocupantes presentes (050)",14,3,7,,,,4,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",1,,,,,,1,,
"Ocupantes presentes (053)",1,,,,,,1,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",5315,1341,1280,405,,189,1800,216,84
"Ocupantes presentes (056)",20308,5010,5097,1745,,681,6798,694,283
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",4453,1341,1280,263,,184,1147,156,82
"Ocupantes presentes (059)",16730,5010,5097,1171,,668,4066,442,276
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",859,,,142,,5,650,60,2
"Ocupantes presentes (071)",3572,,,574,,13,2726,252,7
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",2,,,,,,2,,
"Ocupantes presentes (077)",4,,,,,,4,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",1,,,,,,1,,
"Ocupantes presentes (080)",2,,,,,,2,,
