"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia ATALAYA",,,,
"Viviendas particulares (001)",2252,1522,394,336
"Ocupantes presentes (002)",10239,6966,1805,1468
"Casa independiente",,,,
"Viviendas particulares (004)",1941,1339,353,249
"Ocupantes presentes (005)",9033,6289,1662,1082
"Departamento en edificio",,,,
"Viviendas particulares (007)",6,4,2,
"Ocupantes presentes (008)",19,17,2,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",148,121,27,
"Ocupantes presentes (011)",563,464,99,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",45,35,8,2
"Ocupantes presentes (014)",139,108,27,4
"Choza o cabaña",,,,
"Viviendas particulares (016)",82,,,82
"Ocupantes presentes (017)",373,,,373
"Vivienda improvisada",,,,
"Viviendas particulares (019)",29,22,4,3
"Ocupantes presentes (020)",111,87,15,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2061,1399,353,309
"Ocupantes presentes (029)",9470,6467,1618,1385
"Casa independiente",,,,
"Viviendas particulares (031)",1763,1227,314,222
"Ocupantes presentes (032)",8308,5828,1481,999
"Departamento en edificio",,,,
"Viviendas particulares (034)",6,4,2,
"Ocupantes presentes (035)",19,17,2,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",140,115,25,
"Ocupantes presentes (038)",536,443,93,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",40,30,8,2
"Ocupantes presentes (041)",122,91,27,4
"Choza o cabaña",,,,
"Viviendas particulares (043)",82,,,82
"Ocupantes presentes (044)",373,,,373
"Vivienda improvisada",,,,
"Viviendas particulares (046)",29,22,4,3
"Ocupantes presentes (047)",111,87,15,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",191,123,41,27
"Ocupantes presentes (056)",769,499,187,83
"Casa independiente",,,,
"Viviendas particulares (058)",178,112,39,27
"Ocupantes presentes (059)",725,461,181,83
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",8,6,2,
"Ocupantes presentes (065)",27,21,6,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",5,5,,
"Ocupantes presentes (068)",17,17,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2000,1509,386,105
"Ocupantes presentes (110)",9122,6904,1778,440
"Casa independiente",,,,
"Viviendas particulares (112)",1771,1326,345,100
"Ocupantes presentes (113)",8289,6227,1635,427
"Departamento en edificio",,,,
"Viviendas particulares (115)",6,4,2,
"Ocupantes presentes (116)",19,17,2,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",148,121,27,
"Ocupantes presentes (119)",563,464,99,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",45,35,8,2
"Ocupantes presentes (122)",139,108,27,4
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",29,22,4,3
"Ocupantes presentes (128)",111,87,15,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1810,1386,345,79
"Ocupantes presentes (137)",8355,6405,1591,359
"Casa independiente",,,,
"Viviendas particulares (139)",1594,1214,306,74
"Ocupantes presentes (140)",7566,5766,1454,346
"Departamento en edificio",,,,
"Viviendas particulares (142)",6,4,2,
"Ocupantes presentes (143)",19,17,2,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",140,115,25,
"Ocupantes presentes (146)",536,443,93,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",40,30,8,2
"Ocupantes presentes (149)",122,91,27,4
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",29,22,4,3
"Ocupantes presentes (155)",111,87,15,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",190,123,41,26
"Ocupantes presentes (164)",767,499,187,81
"Casa independiente",,,,
"Viviendas particulares (166)",177,112,39,26
"Ocupantes presentes (167)",723,461,181,81
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",8,6,2,
"Ocupantes presentes (173)",27,21,6,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",5,5,,
"Ocupantes presentes (176)",17,17,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",252,13,8,231
"Ocupantes presentes (218)",1117,62,27,1028
"Casa independiente",,,,
"Viviendas particulares (220)",170,13,8,149
"Ocupantes presentes (221)",744,62,27,655
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",82,,,82
"Ocupantes presentes (233)",373,,,373
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",251,13,8,230
"Ocupantes presentes (245)",1115,62,27,1026
"Casa independiente",,,,
"Viviendas particulares (247)",169,13,8,148
"Ocupantes presentes (248)",742,62,27,653
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",82,,,82
"Ocupantes presentes (260)",373,,,373
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",1,,,1
"Ocupantes presentes (272)",2,,,2
"Casa independiente",,,,
"Viviendas particulares (274)",1,,,1
"Ocupantes presentes (275)",2,,,2
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
