"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SATIPO",,,,
"Viviendas particulares (001)",11588,8023,2664,901
"Ocupantes presentes (002)",52756,36746,11911,4099
"Casa independiente",,,,
"Viviendas particulares (004)",9659,6900,2128,631
"Ocupantes presentes (005)",45242,32562,9910,2770
"Departamento en edificio",,,,
"Viviendas particulares (007)",131,111,20,
"Ocupantes presentes (008)",531,470,61,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",940,659,281,
"Ocupantes presentes (011)",3170,2278,892,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",508,282,212,14
"Ocupantes presentes (014)",2158,1163,944,51
"Choza o cabaña",,,,
"Viviendas particulares (016)",249,,,249
"Ocupantes presentes (017)",1251,,,1251
"Vivienda improvisada",,,,
"Viviendas particulares (019)",80,54,20,6
"Ocupantes presentes (020)",360,239,100,21
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",20,17,3,
"Ocupantes presentes (023)",38,34,4,
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",6,,,6
Si,,,,
"Viviendas particulares (028)",9995,6881,2300,814
"Ocupantes presentes (029)",45657,31589,10320,3748
"Casa independiente",,,,
"Viviendas particulares (031)",8351,5916,1859,576
"Ocupantes presentes (032)",39210,28010,8657,2543
"Departamento en edificio",,,,
"Viviendas particulares (034)",115,103,12,
"Ocupantes presentes (035)",470,441,29,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",835,594,241,
"Ocupantes presentes (038)",2789,2021,768,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",390,206,173,11
"Ocupantes presentes (041)",1712,877,799,36
"Choza o cabaña",,,,
"Viviendas particulares (043)",220,,,220
"Ocupantes presentes (044)",1142,,,1142
"Vivienda improvisada",,,,
"Viviendas particulares (046)",64,46,12,6
"Ocupantes presentes (047)",291,207,63,21
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",19,16,3,
"Ocupantes presentes (050)",37,33,4,
"Otro tipo",,,,
"Viviendas particulares (052)",1,,,1
"Ocupantes presentes (053)",6,,,6
No,,,,
"Viviendas particulares (055)",1593,1142,364,87
"Ocupantes presentes (056)",7099,5157,1591,351
"Casa independiente",,,,
"Viviendas particulares (058)",1308,984,269,55
"Ocupantes presentes (059)",6032,4552,1253,227
"Departamento en edificio",,,,
"Viviendas particulares (061)",16,8,8,
"Ocupantes presentes (062)",61,29,32,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",105,65,40,
"Ocupantes presentes (065)",381,257,124,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",118,76,39,3
"Ocupantes presentes (068)",446,286,145,15
"Choza o cabaña",,,,
"Viviendas particulares (070)",29,,,29
"Ocupantes presentes (071)",109,,,109
"Vivienda improvisada",,,,
"Viviendas particulares (073)",16,8,8,
"Ocupantes presentes (074)",69,32,37,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",9257,6944,1936,377
"Ocupantes presentes (110)",41800,31812,8439,1549
"Casa independiente",,,,
"Viviendas particulares (112)",7579,5822,1400,357
"Ocupantes presentes (113)",35544,27629,6438,1477
"Departamento en edificio",,,,
"Viviendas particulares (115)",131,111,20,
"Ocupantes presentes (116)",531,470,61,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",940,659,281,
"Ocupantes presentes (119)",3170,2278,892,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",508,282,212,14
"Ocupantes presentes (122)",2158,1163,944,51
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",80,54,20,6
"Ocupantes presentes (128)",360,239,100,21
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",19,16,3,
"Ocupantes presentes (131)",37,33,4,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",7855,5921,1603,331
"Ocupantes presentes (137)",35514,27162,6994,1358
"Casa independiente",,,,
"Viviendas particulares (139)",6433,4957,1162,314
"Ocupantes presentes (140)",30216,23584,5331,1301
"Departamento en edificio",,,,
"Viviendas particulares (142)",115,103,12,
"Ocupantes presentes (143)",470,441,29,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",835,594,241,
"Ocupantes presentes (146)",2789,2021,768,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",390,206,173,11
"Ocupantes presentes (149)",1712,877,799,36
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",64,46,12,6
"Ocupantes presentes (155)",291,207,63,21
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",18,15,3,
"Ocupantes presentes (158)",36,32,4,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",1402,1023,333,46
"Ocupantes presentes (164)",6286,4650,1445,191
"Casa independiente",,,,
"Viviendas particulares (166)",1146,865,238,43
"Ocupantes presentes (167)",5328,4045,1107,176
"Departamento en edificio",,,,
"Viviendas particulares (169)",16,8,8,
"Ocupantes presentes (170)",61,29,32,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",105,65,40,
"Ocupantes presentes (173)",381,257,124,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",118,76,39,3
"Ocupantes presentes (176)",446,286,145,15
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",16,8,8,
"Ocupantes presentes (182)",69,32,37,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",1,1,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2331,1079,728,524
"Ocupantes presentes (218)",10956,4934,3472,2550
"Casa independiente",,,,
"Viviendas particulares (220)",2080,1078,728,274
"Ocupantes presentes (221)",9698,4933,3472,1293
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",249,,,249
"Ocupantes presentes (233)",1251,,,1251
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",1,1,,
"Otro tipo",,,,
"Viviendas particulares (241)",1,,,1
"Ocupantes presentes (242)",6,,,6
Si,,,,
"Viviendas particulares (244)",2140,960,697,483
"Ocupantes presentes (245)",10143,4427,3326,2390
"Casa independiente",,,,
"Viviendas particulares (247)",1918,959,697,262
"Ocupantes presentes (248)",8994,4426,3326,1242
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",220,,,220
"Ocupantes presentes (260)",1142,,,1142
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",1,1,,
"Otro tipo",,,,
"Viviendas particulares (268)",1,,,1
"Ocupantes presentes (269)",6,,,6
No,,,,
"Viviendas particulares (271)",191,119,31,41
"Ocupantes presentes (272)",813,507,146,160
"Casa independiente",,,,
"Viviendas particulares (274)",162,119,31,12
"Ocupantes presentes (275)",704,507,146,51
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",29,,,29
"Ocupantes presentes (287)",109,,,109
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
