"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUANUCO (000)",95958,1976,33544,32874,22541,5023
"Empleado (001)",20828,124,7232,8463,4752,257
"Obrero (002)",12570,261,5331,3958,2551,469
"Trabajador independiente (003)",43648,182,11525,15815,12584,3542
"Empleador o patrono (004)",1826,2,414,703,542,165
"Trabajador familiar no remunerado (005)",8879,1022,4628,1815,1064,350
"Trabajador del hogar (006)",2734,146,1469,663,386,70
"Desocupado (008)",5473,239,2945,1457,662,170
"Hombres (009)",64923,1345,22932,21447,15339,3860
"Empleado (010)",11354,87,3822,4492,2760,193
"Obrero (011)",10987,227,4703,3388,2239,430
"Trabajador independiente (012)",32223,132,8834,11369,9120,2768
"Empleador o patrono (013)",1379,2,313,504,422,138
"Trabajador familiar no remunerado (014)",5295,734,3346,742,293,180
"Trabajador del hogar (015)",209,24,120,26,27,12
"Desocupado (017)",3476,139,1794,926,478,139
"Mujeres (018)",31035,631,10612,11427,7202,1163
"Empleado (019)",9474,37,3410,3971,1992,64
"Obrero (020)",1583,34,628,570,312,39
"Trabajador independiente (021)",11425,50,2691,4446,3464,774
"Empleador o patrono (022)",447,,101,199,120,27
"Trabajador familiar no remunerado (023)",3584,288,1282,1073,771,170
"Trabajador del hogar (024)",2525,122,1349,637,359,58
"Desocupado (026)",1997,100,1151,531,184,31
,,,,,,
"URBANA (027)",61784,933,20823,22570,14979,2479
"Empleado (028)",20060,119,6924,8157,4615,245
"Obrero (029)",6712,118,2649,2194,1496,255
"Trabajador independiente (030)",25001,165,6692,9392,7181,1571
"Empleador o patrono (031)",1195,2,287,468,345,93
"Trabajador familiar no remunerado (032)",2861,341,1111,750,516,143
"Trabajador del hogar (033)",2283,119,1244,550,320,50
"Desocupado (035)",3672,69,1916,1059,506,122
"Hombres (036)",37280,591,12710,13139,9124,1716
"Empleado (037)",10915,86,3662,4322,2663,182
"Obrero (038)",5842,102,2351,1837,1314,238
"Trabajador independiente (039)",16111,121,4681,5843,4427,1039
"Empleador o patrono (040)",853,2,211,310,254,76
"Trabajador familiar no remunerado (041)",1185,219,611,189,96,70
"Trabajador del hogar (042)",161,18,100,21,14,8
"Desocupado (044)",2213,43,1094,617,356,103
"Mujeres (045)",24504,342,8113,9431,5855,763
"Empleado (046)",9145,33,3262,3835,1952,63
"Obrero (047)",870,16,298,357,182,17
"Trabajador independiente (048)",8890,44,2011,3549,2754,532
"Empleador o patrono (049)",342,,76,158,91,17
"Trabajador familiar no remunerado (050)",1676,122,500,561,420,73
"Trabajador del hogar (051)",2122,101,1144,529,306,42
"Desocupado (053)",1459,26,822,442,150,19
,,,,,,
"RURAL (054)",34174,1043,12721,10304,7562,2544
"Empleado (055)",768,5,308,306,137,12
"Obrero (056)",5858,143,2682,1764,1055,214
"Trabajador independiente (057)",18647,17,4833,6423,5403,1971
"Empleador o patrono (058)",631,,127,235,197,72
"Trabajador familiar no remunerado (059)",6018,681,3517,1065,548,207
"Trabajador del hogar (060)",451,27,225,113,66,20
"Desocupado (062)",1801,170,1029,398,156,48
"Hombres (063)",27643,754,10222,8308,6215,2144
"Empleado (064)",439,1,160,170,97,11
"Obrero (065)",5145,125,2352,1551,925,192
"Trabajador independiente (066)",16112,11,4153,5526,4693,1729
"Empleador o patrono (067)",526,,102,194,168,62
"Trabajador familiar no remunerado (068)",4110,515,2735,553,197,110
"Trabajador del hogar (069)",48,6,20,5,13,4
"Desocupado (071)",1263,96,700,309,122,36
"Mujeres (072)",6531,289,2499,1996,1347,400
"Empleado (073)",329,4,148,136,40,1
"Obrero (074)",713,18,330,213,130,22
"Trabajador independiente (075)",2535,6,680,897,710,242
"Empleador o patrono (076)",105,,25,41,29,10
"Trabajador familiar no remunerado (077)",1908,166,782,512,351,97
"Trabajador del hogar (078)",403,21,205,108,53,16
"Desocupado (080)",538,74,329,89,34,12
