"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia PARINACOCHAS (000)",21903,3481,3748,3901,3490,2440,4843
"Conviviente (001)",5526,86,1128,2005,1284,531,492
"Separado(a) (002)",538,3,49,127,129,102,128
"Casado(a) (003)",6739,7,133,817,1573,1476,2733
"Viudo(a) (004)",1372,,3,12,86,114,1157
"Divorciado(a) (005)",97,,3,10,10,25,49
"Soltero(a) (006)",7631,3385,2432,930,408,192,284
"Hombres (008)",11007,1756,1954,2035,1818,1230,2214
"Conviviente (009)",2824,41,451,1043,733,304,252
"Separado(a) (010)",196,,10,36,42,55,53
"Casado(a) (011)",3425,3,49,370,790,723,1490
"Viudo(a) (012)",337,,2,2,23,33,277
"Divorciado(a) (013)",40,,1,5,4,13,17
"Soltero(a) (014)",4185,1712,1441,579,226,102,125
"Mujeres (016)",10896,1725,1794,1866,1672,1210,2629
"Conviviente (017)",2702,45,677,962,551,227,240
"Separado(a) (018)",342,3,39,91,87,47,75
"Casado(a) (019)",3314,4,84,447,783,753,1243
"Viudo(a) (020)",1035,,1,10,63,81,880
"Divorciado(a) (021)",57,,2,5,6,12,32
"Soltero(a) (022)",3446,1673,991,351,182,90,159
,,,,,,,
"URBANA (024)",12707,2130,2295,2334,2143,1403,2402
"Conviviente (025)",3493,56,715,1303,868,306,245
"Separado(a) (026)",310,1,24,71,84,60,70
"Casado(a) (027)",3506,6,37,377,885,849,1352
"Viudo(a) (028)",644,,1,4,38,46,555
"Divorciado(a) (029)",52,,1,6,5,14,26
"Soltero(a) (030)",4702,2067,1517,573,263,128,154
"Hombres (032)",6245,1074,1167,1143,1079,700,1082
"Conviviente (033)",1728,32,273,636,480,173,134
"Separado(a) (034)",112,,7,21,29,29,26
"Casado(a) (035)",1744,3,13,147,426,417,738
"Viudo(a) (036)",135,,,,6,8,121
"Divorciado(a) (037)",15,,,3,2,7,3
"Soltero(a) (038)",2511,1039,874,336,136,66,60
"Mujeres (040)",6462,1056,1128,1191,1064,703,1320
"Conviviente (041)",1765,24,442,667,388,133,111
"Separado(a) (042)",198,1,17,50,55,31,44
"Casado(a) (043)",1762,3,24,230,459,432,614
"Viudo(a) (044)",509,,1,4,32,38,434
"Divorciado(a) (045)",37,,1,3,3,7,23
"Soltero(a) (046)",2191,1028,643,237,127,62,94
,,,,,,,
"RURAL (048)",9196,1351,1453,1567,1347,1037,2441
"Conviviente (049)",2033,30,413,702,416,225,247
"Separado(a) (050)",228,2,25,56,45,42,58
"Casado(a) (051)",3233,1,96,440,688,627,1381
"Viudo(a) (052)",728,,2,8,48,68,602
"Divorciado(a) (053)",45,,2,4,5,11,23
"Soltero(a) (054)",2929,1318,915,357,145,64,130
"Hombres (056)",4762,682,787,892,739,530,1132
"Conviviente (057)",1096,9,178,407,253,131,118
"Separado(a) (058)",84,,3,15,13,26,27
"Casado(a) (059)",1681,,36,223,364,306,752
"Viudo(a) (060)",202,,2,2,17,25,156
"Divorciado(a) (061)",25,,1,2,2,6,14
"Soltero(a) (062)",1674,673,567,243,90,36,65
"Mujeres (064)",4434,669,666,675,608,507,1309
"Conviviente (065)",937,21,235,295,163,94,129
"Separado(a) (066)",144,2,22,41,32,16,31
"Casado(a) (067)",1552,1,60,217,324,321,629
"Viudo(a) (068)",526,,,6,31,43,446
"Divorciado(a) (069)",20,,1,2,3,5,9
"Soltero(a) (070)",1255,645,348,114,55,28,65
