"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PALPA (000)",5170,89,1589,1798,1378,316
"Empleado (001)",867,5,245,361,241,15
"Obrero (002)",2090,30,800,708,466,86
"Trabajador independiente (003)",1715,7,395,596,554,163
"Empleador o patrono (004)",125,,17,37,50,21
"Trabajador familiar no remunerado (005)",286,45,103,62,49,27
"Trabajador del hogar (006)",87,2,29,34,18,4
"Hombres (008)",3444,61,1080,1125,933,245
"Empleado (009)",431,2,109,170,141,9
"Obrero (010)",1550,23,606,500,349,72
"Trabajador independiente (011)",1204,5,286,393,389,131
"Empleador o patrono (012)",102,,11,33,41,17
"Trabajador familiar no remunerado (013)",144,31,62,24,12,15
"Trabajador del hogar (014)",13,,6,5,1,1
"Mujeres (016)",1726,28,509,673,445,71
"Empleado (017)",436,3,136,191,100,6
"Obrero (018)",540,7,194,208,117,14
"Trabajador independiente (019)",511,2,109,203,165,32
"Empleador o patrono (020)",23,,6,4,9,4
"Trabajador familiar no remunerado (021)",142,14,41,38,37,12
"Trabajador del hogar (022)",74,2,23,29,17,3
,,,,,,
"URBANA (024)",3374,73,1030,1202,884,185
"Empleado (025)",722,5,195,299,209,14
"Obrero (026)",1204,24,481,410,239,50
"Trabajador independiente (027)",1167,5,269,416,374,103
"Empleador o patrono (028)",51,,13,21,16,1
"Trabajador familiar no remunerado (029)",170,37,52,36,30,15
"Trabajador del hogar (030)",60,2,20,20,16,2
"Hombres (032)",2103,48,650,709,557,139
"Empleado (033)",360,2,85,140,124,9
"Obrero (034)",857,17,346,280,172,42
"Trabajador independiente (035)",754,3,181,255,238,77
"Empleador o patrono (036)",39,,7,18,13,1
"Trabajador familiar no remunerado (037)",88,26,28,15,9,10
"Trabajador del hogar (038)",5,,3,1,1,
"Mujeres (040)",1271,25,380,493,327,46
"Empleado (041)",362,3,110,159,85,5
"Obrero (042)",347,7,135,130,67,8
"Trabajador independiente (043)",413,2,88,161,136,26
"Empleador o patrono (044)",12,,6,3,3,
"Trabajador familiar no remunerado (045)",82,11,24,21,21,5
"Trabajador del hogar (046)",55,2,17,19,15,2
,,,,,,
"RURAL (048)",1796,16,559,596,494,131
"Empleado (049)",145,,50,62,32,1
"Obrero (050)",886,6,319,298,227,36
"Trabajador independiente (051)",548,2,126,180,180,60
"Empleador o patrono (052)",74,,4,16,34,20
"Trabajador familiar no remunerado (053)",116,8,51,26,19,12
"Trabajador del hogar (054)",27,,9,14,2,2
"Hombres (056)",1341,13,430,416,376,106
"Empleado (057)",71,,24,30,17,
"Obrero (058)",693,6,260,220,177,30
"Trabajador independiente (059)",450,2,105,138,151,54
"Empleador o patrono (060)",63,,4,15,28,16
"Trabajador familiar no remunerado (061)",56,5,34,9,3,5
"Trabajador del hogar (062)",8,,3,4,,1
"Mujeres (064)",455,3,129,180,118,25
"Empleado (065)",74,,26,32,15,1
"Obrero (066)",193,,59,78,50,6
"Trabajador independiente (067)",98,,21,42,29,6
"Empleador o patrono (068)",11,,,1,6,4
"Trabajador familiar no remunerado (069)",60,3,17,17,16,7
"Trabajador del hogar (070)",19,,6,10,2,1
