"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CONTRALMIRANTE VILLAR (000)",6070,1449,1592,2418,174,324,113
"Sin nivel (001)",120,17,27,64,5,5,2
"Educación inicial (002)",8,2,3,2,,1,
"Primaria (003)",2088,192,614,1020,71,146,45
"Secundaria (004)",2458,435,817,945,67,140,54
"Superior no univ. incompleta (005)",300,125,41,110,4,14,6
"Superior no univ. completa (006)",563,348,56,140,5,9,5
"Superior univ. incompleta (007)",186,102,22,52,5,5,
"Superior univ. completa (008)",347,228,12,85,17,4,1
"Hombres (010)",4615,860,1439,1897,149,262,8
"Sin nivel (011)",84,12,22,41,4,4,1
"Educación inicial (012)",7,2,2,2,,1,
"Primaria (013)",1640,117,540,796,64,122,1
"Secundaria (014)",2011,303,756,773,56,117,6
"Superior no univ. incompleta (015)",195,69,37,77,4,8,
"Superior no univ. completa (016)",322,164,50,99,4,5,
"Superior univ. incompleta (017)",131,64,20,39,5,3,
"Superior univ. completa (018)",225,129,12,70,12,2,
"Mujeres (020)",1455,589,153,521,25,62,105
"Sin nivel (021)",36,5,5,23,1,1,1
"Educación inicial (022)",1,,1,,,,
"Primaria (023)",448,75,74,224,7,24,44
"Secundaria (024)",447,132,61,172,11,23,48
"Superior no univ. incompleta (025)",105,56,4,33,,6,6
"Superior no univ. completa (026)",241,184,6,41,1,4,5
"Superior univ. incompleta (027)",55,38,2,13,,2,
"Superior univ. completa (028)",122,99,,15,5,2,1
,,,,,,,
"URBANA (030)",4814,1221,1213,1924,125,241,90
"Sin nivel (031)",82,15,19,43,3,1,1
"Educación inicial (032)",8,2,3,2,,1,
"Primaria (033)",1522,153,449,736,44,110,30
"Secundaria (034)",1988,361,626,798,51,104,48
"Superior no univ. incompleta (035)",265,108,40,98,4,9,6
"Superior no univ. completa (036)",476,286,46,128,4,8,4
"Superior univ. incompleta (037)",160,92,19,41,3,5,
"Superior univ. completa (038)",313,204,11,78,16,3,1
"Hombres (040)",3555,716,1067,1470,102,195,5
"Sin nivel (041)",51,10,14,24,2,1,
"Educación inicial (042)",7,2,2,2,,1,
"Primaria (043)",1151,85,378,553,39,96,
"Secundaria (044)",1584,247,567,642,40,83,5
"Superior no univ. incompleta (045)",175,61,36,69,4,5,
"Superior no univ. completa (046)",272,135,42,88,3,4,
"Superior univ. incompleta (047)",112,60,17,29,3,3,
"Superior univ. completa (048)",203,116,11,63,11,2,
"Mujeres (050)",1259,505,146,454,23,46,85
"Sin nivel (051)",31,5,5,19,1,,1
"Educación inicial (052)",1,,1,,,,
"Primaria (053)",371,68,71,183,5,14,30
"Secundaria (054)",404,114,59,156,11,21,43
"Superior no univ. incompleta (055)",90,47,4,29,,4,6
"Superior no univ. completa (056)",204,151,4,40,1,4,4
"Superior univ. incompleta (057)",48,32,2,12,,2,
"Superior univ. completa (058)",110,88,,15,5,1,1
,,,,,,,
"RURAL (060)",1256,228,379,494,49,83,23
"Sin nivel (061)",38,2,8,21,2,4,1
"Primaria (063)",566,39,165,284,27,36,15
"Secundaria (064)",470,74,191,147,16,36,6
"Superior no univ. incompleta (065)",35,17,1,12,,5,
"Superior no univ. completa (066)",87,62,10,12,1,1,1
"Superior univ. incompleta (067)",26,10,3,11,2,,
"Superior univ. completa (068)",34,24,1,7,1,1,
"Hombres (070)",1060,144,372,427,47,67,3
"Sin nivel (071)",33,2,8,17,2,3,1
"Primaria (073)",489,32,162,243,25,26,1
"Secundaria (074)",427,56,189,131,16,34,1
"Superior no univ. incompleta (075)",20,8,1,8,,3,
"Superior no univ. completa (076)",50,29,8,11,1,1,
"Superior univ. incompleta (077)",19,4,3,10,2,,
"Superior univ. completa (078)",22,13,1,7,1,,
"Mujeres (080)",196,84,7,67,2,16,20
"Sin nivel (081)",5,,,4,,1,
"Primaria (083)",77,7,3,41,2,10,14
"Secundaria (084)",43,18,2,16,,2,5
"Superior no univ. incompleta (085)",15,9,,4,,2,
"Superior no univ. completa (086)",37,33,2,1,,,1
"Superior univ. incompleta (087)",7,6,,1,,,
"Superior univ. completa (088)",12,11,,,,1,
