"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CANGALLO",,,,
"Viviendas particulares (001)",4477,2584,1115,778
"Ocupantes presentes (002)",16115,9350,4053,2712
"Casa independiente",,,,
"Viviendas particulares (004)",4381,2524,1102,755
"Ocupantes presentes (005)",15840,9176,4015,2649
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",35,34,1,
"Ocupantes presentes (011)",90,85,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",32,21,11,
"Ocupantes presentes (014)",103,73,30,
"Choza o cabaña",,,,
"Viviendas particulares (016)",23,,,23
"Ocupantes presentes (017)",63,,,63
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",6,5,1,
"Ocupantes presentes (023)",19,16,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",4121,2417,1003,701
"Ocupantes presentes (029)",14897,8771,3671,2455
"Casa independiente",,,,
"Viviendas particulares (031)",4028,2360,990,678
"Ocupantes presentes (032)",14631,8606,3633,2392
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",33,32,1,
"Ocupantes presentes (038)",82,77,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",31,20,11,
"Ocupantes presentes (041)",102,72,30,
"Choza o cabaña",,,,
"Viviendas particulares (043)",23,,,23
"Ocupantes presentes (044)",63,,,63
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",6,5,1,
"Ocupantes presentes (050)",19,16,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",356,167,112,77
"Ocupantes presentes (056)",1218,579,382,257
"Casa independiente",,,,
"Viviendas particulares (058)",353,164,112,77
"Ocupantes presentes (059)",1209,570,382,257
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",2,2,,
"Ocupantes presentes (065)",8,8,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",1,1,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2064,1354,675,35
"Ocupantes presentes (110)",7309,4770,2432,107
"Casa independiente",,,,
"Viviendas particulares (112)",1992,1295,662,35
"Ocupantes presentes (113)",7102,4601,2394,107
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",35,34,1,
"Ocupantes presentes (119)",90,85,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",32,21,11,
"Ocupantes presentes (122)",103,73,30,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",5,4,1,
"Ocupantes presentes (131)",14,11,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1857,1246,580,31
"Ocupantes presentes (137)",6605,4395,2117,93
"Casa independiente",,,,
"Viviendas particulares (139)",1788,1190,567,31
"Ocupantes presentes (140)",6407,4235,2079,93
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",33,32,1,
"Ocupantes presentes (146)",82,77,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",31,20,11,
"Ocupantes presentes (149)",102,72,30,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",5,4,1,
"Ocupantes presentes (158)",14,11,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",207,108,95,4
"Ocupantes presentes (164)",704,375,315,14
"Casa independiente",,,,
"Viviendas particulares (166)",204,105,95,4
"Ocupantes presentes (167)",695,366,315,14
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",2,2,,
"Ocupantes presentes (173)",8,8,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",1,1,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",2413,1230,440,743
"Ocupantes presentes (218)",8806,4580,1621,2605
"Casa independiente",,,,
"Viviendas particulares (220)",2389,1229,440,720
"Ocupantes presentes (221)",8738,4575,1621,2542
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",23,,,23
"Ocupantes presentes (233)",63,,,63
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",2264,1171,423,670
"Ocupantes presentes (245)",8292,4376,1554,2362
"Casa independiente",,,,
"Viviendas particulares (247)",2240,1170,423,647
"Ocupantes presentes (248)",8224,4371,1554,2299
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",23,,,23
"Ocupantes presentes (260)",63,,,63
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",149,59,17,73
"Ocupantes presentes (272)",514,204,67,243
"Casa independiente",,,,
"Viviendas particulares (274)",149,59,17,73
"Ocupantes presentes (275)",514,204,67,243
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
