"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SAN MIGUEL (000)",16159,228,4862,5393,3969,1707
"Empleado (001)",1544,5,308,811,399,21
"Obrero (002)",2476,19,855,870,541,191
"Trabajador independiente (003)",7986,34,1732,2640,2362,1218
"Empleador o patrono (004)",173,,22,62,46,43
"Trabajador familiar no remunerado (005)",2461,115,1247,582,380,137
"Trabajador del hogar (006)",284,9,117,86,59,13
"Desocupado (008)",1235,46,581,342,182,84
"Hombres (009)",13488,157,4030,4430,3325,1546
"Empleado (010)",930,4,174,489,245,18
"Obrero (011)",2283,17,792,802,492,180
"Trabajador independiente (012)",7119,27,1495,2368,2101,1128
"Empleador o patrono (013)",162,,21,56,43,42
"Trabajador familiar no remunerado (014)",1973,82,1096,421,274,100
"Trabajador del hogar (015)",16,,7,5,2,2
"Desocupado (017)",1005,27,445,289,168,76
"Mujeres (018)",2671,71,832,963,644,161
"Empleado (019)",614,1,134,322,154,3
"Obrero (020)",193,2,63,68,49,11
"Trabajador independiente (021)",867,7,237,272,261,90
"Empleador o patrono (022)",11,,1,6,3,1
"Trabajador familiar no remunerado (023)",488,33,151,161,106,37
"Trabajador del hogar (024)",268,9,110,81,57,11
"Desocupado (026)",230,19,136,53,14,8
,,,,,,
"URBANA (027)",3290,37,834,1283,874,262
"Empleado (028)",983,5,191,504,265,18
"Obrero (029)",432,5,125,171,98,33
"Trabajador independiente (030)",1344,4,288,452,423,177
"Empleador o patrono (031)",18,,,9,7,2
"Trabajador familiar no remunerado (032)",217,13,93,65,29,17
"Trabajador del hogar (033)",105,4,48,20,27,6
"Desocupado (035)",191,6,89,62,25,9
"Hombres (036)",2251,22,569,841,611,208
"Empleado (037)",572,4,104,291,158,15
"Obrero (038)",381,5,114,144,87,31
"Trabajador independiente (039)",1000,4,210,325,320,141
"Empleador o patrono (040)",15,,,6,7,2
"Trabajador familiar no remunerado (041)",128,6,70,26,16,10
"Trabajador del hogar (042)",8,,1,4,1,2
"Desocupado (044)",147,3,70,45,22,7
"Mujeres (045)",1039,15,265,442,263,54
"Empleado (046)",411,1,87,213,107,3
"Obrero (047)",51,,11,27,11,2
"Trabajador independiente (048)",344,,78,127,103,36
"Empleador o patrono (049)",3,,,3,,
"Trabajador familiar no remunerado (050)",89,7,23,39,13,7
"Trabajador del hogar (051)",97,4,47,16,26,4
"Desocupado (053)",44,3,19,17,3,2
,,,,,,
"RURAL (054)",12869,191,4028,4110,3095,1445
"Empleado (055)",561,,117,307,134,3
"Obrero (056)",2044,14,730,699,443,158
"Trabajador independiente (057)",6642,30,1444,2188,1939,1041
"Empleador o patrono (058)",155,,22,53,39,41
"Trabajador familiar no remunerado (059)",2244,102,1154,517,351,120
"Trabajador del hogar (060)",179,5,69,66,32,7
"Desocupado (062)",1044,40,492,280,157,75
"Hombres (063)",11237,135,3461,3589,2714,1338
"Empleado (064)",358,,70,198,87,3
"Obrero (065)",1902,12,678,658,405,149
"Trabajador independiente (066)",6119,23,1285,2043,1781,987
"Empleador o patrono (067)",147,,21,50,36,40
"Trabajador familiar no remunerado (068)",1845,76,1026,395,258,90
"Trabajador del hogar (069)",8,,6,1,1,
"Desocupado (071)",858,24,375,244,146,69
"Mujeres (072)",1632,56,567,521,381,107
"Empleado (073)",203,,47,109,47,
"Obrero (074)",142,2,52,41,38,9
"Trabajador independiente (075)",523,7,159,145,158,54
"Empleador o patrono (076)",8,,1,3,3,1
"Trabajador familiar no remunerado (077)",399,26,128,122,93,30
"Trabajador del hogar (078)",171,5,63,65,31,7
"Desocupado (080)",186,16,117,36,11,6
