"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia AIJA (000)",2297,360,409,999,8,320,34,167
"Agric., ganadería, caza y silvicultura (001)",1226,3,152,775,4,292,,
"Pesca (002)",2,1,1,,,,,
"Explotación de minas y canteras (003)",118,4,109,,2,3,,
"Industrias manufactureras (004)",37,2,7,23,,5,,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,,
"Construcción (006)",116,3,101,9,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",116,9,1,98,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",2,,1,1,,,,
"Comercio al por mayor (009)",6,1,,5,,,,
"Comercio al por menor (010)",108,8,,92,,8,,
"Hoteles y restaurantes (011)",49,15,,32,,2,,
"Trans., almac. y comunicaciones (012)",23,5,2,15,1,,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",24,22,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",90,80,10,,,,,
"Enseñanza (016)",174,167,1,6,,,,
"Servicios sociales y de salud (017)",33,27,2,4,,,,
"Otras activ. serv.comun.soc y personales (018)",23,10,3,10,,,,
"Hogares privados con servicio doméstico (019)",34,,,,,,34,
"Actividad economica no especificada (021)",61,10,18,25,,8,,
"Desocupado (022)",167,,,,,,,167
"Hombres (023)",1725,202,370,801,8,188,4,152
"Agric., ganadería, caza y silvicultura (024)",1012,3,130,699,4,176,,
"Pesca (025)",2,1,1,,,,,
"Explotación de minas y canteras (026)",117,4,108,,2,3,,
"Industrias manufactureras (027)",30,1,7,17,,5,,
"Suministro de electricidad, gas y agua (028)",1,,1,,,,,
"Construcción (029)",113,3,98,9,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",38,2,1,35,,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",2,,1,1,,,,
"Comercio al por mayor (032)",4,1,,3,,,,
"Comercio al por menor (033)",32,1,,31,,,,
"Hoteles y restaurantes (034)",4,,,3,,1,,
"Trans., almac. y comunicaciones (035)",22,4,2,15,1,,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",16,14,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",58,50,8,,,,,
"Enseñanza (039)",106,102,1,3,,,,
"Servicios sociales y de salud (040)",13,9,,4,,,,
"Otras activ. serv.comun.soc y personales (041)",14,5,3,6,,,,
"Hogares privados con servicio doméstico (042)",4,,,,,,4,
"Actividad economica no especificada (044)",22,3,10,8,,1,,
"Desocupado (045)",152,,,,,,,152
"Mujeres (046)",572,158,39,198,,132,30,15
"Agric., ganadería, caza y silvicultura (047)",214,,22,76,,116,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",7,1,,6,,,,
"Suministro de electricidad, gas y agua (051)",1,,1,,,,,
"Construcción (052)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",78,7,,63,,8,,
"Comercio al por mayor (055)",2,,,2,,,,
"Comercio al por menor (056)",76,7,,61,,8,,
"Hoteles y restaurantes (057)",45,15,,29,,1,,
"Trans., almac. y comunicaciones (058)",1,1,,,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",8,8,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",32,30,2,,,,,
"Enseñanza (062)",68,65,,3,,,,
"Servicios sociales y de salud (063)",20,18,2,,,,,
"Otras activ. serv.comun.soc y personales (064)",9,5,,4,,,,
"Hogares privados con servicio doméstico (065)",30,,,,,,30,
"Actividad economica no especificada (067)",39,7,8,17,,7,,
,,,,,,,,
"URBANA (068)",831,263,142,295,2,61,21,47
"Agric., ganadería, caza y silvicultura (069)",258,1,58,153,1,45,,
"Explotación de minas y canteras (071)",26,,23,,,3,,
"Industrias manufactureras (072)",18,1,1,14,,2,,
"Suministro de electricidad, gas y agua (073)",2,,2,,,,,
"Construcción (074)",40,1,34,4,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",77,5,,67,,5,,
"Comercio al por mayor (077)",3,,,3,,,,
"Comercio al por menor (078)",74,5,,64,,5,,
"Hoteles y restaurantes (079)",33,8,,24,,1,,
"Trans., almac. y comunicaciones (080)",14,5,1,8,,,,
"Intermediación financiera (081)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (082)",15,13,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",72,67,5,,,,,
"Enseñanza (084)",121,121,,,,,,
"Servicios sociales y de salud (085)",27,22,1,4,,,,
"Otras activ. serv.comun.soc y personales (086)",17,8,2,7,,,,
"Hogares privados con servicio doméstico (087)",21,,,,,,21,
"Actividad economica no especificada (089)",41,9,15,12,,5,,
"Desocupado (090)",47,,,,,,,47
"Hombres (091)",557,147,124,204,2,40,2,38
"Agric., ganadería, caza y silvicultura (092)",234,1,50,148,1,34,,
"Explotación de minas y canteras (094)",26,,23,,,3,,
"Industrias manufactureras (095)",11,,1,8,,2,,
"Suministro de electricidad, gas y agua (096)",1,,1,,,,,
"Construcción (097)",40,1,34,4,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",23,,,23,,,,
"Comercio al por mayor (100)",1,,,1,,,,
"Comercio al por menor (101)",22,,,22,,,,
"Hoteles y restaurantes (102)",2,,,2,,,,
"Trans., almac. y comunicaciones (103)",13,4,1,8,,,,
"Intermediación financiera (104)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (105)",9,7,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",48,44,4,,,,,
"Enseñanza (107)",74,74,,,,,,
"Servicios sociales y de salud (108)",11,7,,4,,,,
"Otras activ. serv.comun.soc y personales (109)",11,5,2,4,,,,
"Hogares privados con servicio doméstico (110)",2,,,,,,2,
"Actividad economica no especificada (112)",13,3,8,1,,1,,
"Desocupado (113)",38,,,,,,,38
"Mujeres (114)",274,116,18,91,,21,19,9
"Agric., ganadería, caza y silvicultura (115)",24,,8,5,,11,,
"Industrias manufactureras (118)",7,1,,6,,,,
"Suministro de electricidad, gas y agua (119)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",54,5,,44,,5,,
"Comercio al por mayor (123)",2,,,2,,,,
"Comercio al por menor (124)",52,5,,42,,5,,
"Hoteles y restaurantes (125)",31,8,,22,,1,,
"Trans., almac. y comunicaciones (126)",1,1,,,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",24,23,1,,,,,
"Enseñanza (130)",47,47,,,,,,
"Servicios sociales y de salud (131)",16,15,1,,,,,
"Otras activ. serv.comun.soc y personales (132)",6,3,,3,,,,
