"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ANDAHUAYLAS (000)",44285,7437,8875,16566,756,8022,636,1993
"Agric., ganadería, caza y silvicultura (001)",23942,51,6831,9742,504,6814,,
"Pesca (002)",10,1,5,3,,1,,
"Explotación de minas y canteras (003)",65,11,40,11,2,1,,
"Industrias manufactureras (004)",1437,46,390,806,50,145,,
"Suministro de electricidad, gas y agua (005)",33,14,10,4,2,3,,
"Construcción (006)",1222,37,861,256,20,48,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4564,565,56,3195,87,661,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",350,36,42,229,20,23,,
"Comercio al por mayor (009)",140,45,3,73,4,15,,
"Comercio al por menor (010)",4074,484,11,2893,63,623,,
"Hoteles y restaurantes (011)",1155,345,56,625,24,105,,
"Trans., almac. y comunicaciones (012)",1646,456,182,938,16,54,,
"Intermediación financiera (013)",91,89,,1,1,,,
"Activid.inmobil., empres. y alquileres (014)",572,392,12,146,18,4,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1283,1035,248,,,,,
"Enseñanza (016)",3010,2892,,109,4,5,,
"Servicios sociales y de salud (017)",991,915,15,48,6,7,,
"Otras activ. serv.comun.soc y personales (018)",498,214,21,238,3,22,,
"Hogares privados con servicio doméstico (019)",636,,,,,,636,
"Organiz. y organos extraterritoriales (020)",1,1,,,,,,
"Actividad economica no especificada (021)",1136,373,148,444,19,152,,
"Desocupado (022)",1993,,,,,,,1993
"Hombres (023)",29679,4196,7458,11744,628,4103,44,1506
"Agric., ganadería, caza y silvicultura (024)",17947,50,5736,8089,442,3630,,
"Pesca (025)",8,1,4,2,,1,,
"Explotación de minas y canteras (026)",61,9,38,11,2,1,,
"Industrias manufactureras (027)",1115,36,337,605,41,96,,
"Suministro de electricidad, gas y agua (028)",27,12,7,3,2,3,,
"Construcción (029)",1166,34,816,251,20,45,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1846,272,53,1257,61,203,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",321,28,41,214,20,18,,
"Comercio al por mayor (032)",79,29,2,38,3,7,,
"Comercio al por menor (033)",1446,215,10,1005,38,178,,
"Hoteles y restaurantes (034)",280,131,10,105,12,22,,
"Trans., almac. y comunicaciones (035)",1522,371,173,919,16,43,,
"Intermediación financiera (036)",54,54,,,,,,
"Activid.inmobil., empres. y alquileres (037)",416,278,11,112,13,2,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",947,795,152,,,,,
"Enseñanza (039)",1604,1542,,59,2,1,,
"Servicios sociales y de salud (040)",345,301,4,34,4,2,,
"Otras activ. serv.comun.soc y personales (041)",252,117,8,119,3,5,,
"Hogares privados con servicio doméstico (042)",44,,,,,,44,
"Organiz. y organos extraterritoriales (043)",1,1,,,,,,
"Actividad economica no especificada (044)",538,192,109,178,10,49,,
"Desocupado (045)",1506,,,,,,,1506
"Mujeres (046)",14606,3241,1417,4822,128,3919,592,487
"Agric., ganadería, caza y silvicultura (047)",5995,1,1095,1653,62,3184,,
"Pesca (048)",2,,1,1,,,,
"Explotación de minas y canteras (049)",4,2,2,,,,,
"Industrias manufactureras (050)",322,10,53,201,9,49,,
"Suministro de electricidad, gas y agua (051)",6,2,3,1,,,,
"Construcción (052)",56,3,45,5,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2718,293,3,1938,26,458,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",29,8,1,15,,5,,
"Comercio al por mayor (055)",61,16,1,35,1,8,,
"Comercio al por menor (056)",2628,269,1,1888,25,445,,
"Hoteles y restaurantes (057)",875,214,46,520,12,83,,
"Trans., almac. y comunicaciones (058)",124,85,9,19,,11,,
"Intermediación financiera (059)",37,35,,1,1,,,
"Activid.inmobil., empres. y alquileres (060)",156,114,1,34,5,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",336,240,96,,,,,
"Enseñanza (062)",1406,1350,,50,2,4,,
"Servicios sociales y de salud (063)",646,614,11,14,2,5,,
"Otras activ. serv.comun.soc y personales (064)",246,97,13,119,,17,,
"Hogares privados con servicio doméstico (065)",592,,,,,,592,
"Actividad economica no especificada (067)",598,181,39,266,9,103,,
"Desocupado (068)",487,,,,,,,487
,,,,,,,,
"URBANA (069)",22954,6808,3521,8178,410,2550,517,970
"Agric., ganadería, caza y silvicultura (070)",6405,42,2106,2470,182,1605,,
"Pesca (071)",5,1,4,,,,,
"Explotación de minas y canteras (072)",39,9,21,7,2,,,
"Industrias manufactureras (073)",1036,41,269,611,45,70,,
"Suministro de electricidad, gas y agua (074)",23,11,9,1,2,,,
"Construcción (075)",810,35,563,186,13,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4027,518,47,2784,84,594,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",316,30,34,211,19,22,,
"Comercio al por mayor (078)",131,43,3,68,4,13,,
"Comercio al por menor (079)",3580,445,10,2505,61,559,,
"Hoteles y restaurantes (080)",1019,304,40,565,23,87,,
"Trans., almac. y comunicaciones (081)",1360,402,133,761,14,50,,
"Intermediación financiera (082)",89,87,,1,1,,,
"Activid.inmobil., empres. y alquileres (083)",547,374,10,142,17,4,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1099,912,187,,,,,
"Enseñanza (085)",2806,2723,,76,2,5,,
"Servicios sociales y de salud (086)",864,804,6,43,5,6,,
"Otras activ. serv.comun.soc y personales (087)",465,196,18,226,3,22,,
"Hogares privados con servicio doméstico (088)",517,,,,,,517,
"Organiz. y organos extraterritoriales (089)",1,1,,,,,,
"Actividad economica no especificada (090)",872,348,108,305,17,94,,
"Desocupado (091)",970,,,,,,,970
"Hombres (092)",13982,3806,2832,5085,314,1276,37,632
"Agric., ganadería, caza y silvicultura (093)",4849,41,1681,2048,145,934,,
"Pesca (094)",4,1,3,,,,,
"Explotación de minas y canteras (095)",36,7,20,7,2,,,
"Industrias manufactureras (096)",801,32,226,470,37,36,,
"Suministro de electricidad, gas y agua (097)",18,9,7,,2,,,
"Construcción (098)",760,32,520,182,13,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1645,238,44,1116,59,188,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",291,22,33,200,19,17,,
"Comercio al por mayor (101)",74,27,2,35,3,7,,
"Comercio al por menor (102)",1280,189,9,881,37,164,,
"Hoteles y restaurantes (103)",261,123,7,99,12,20,,
"Trans., almac. y comunicaciones (104)",1240,320,124,742,14,40,,
"Intermediación financiera (105)",52,52,,,,,,
"Activid.inmobil., empres. y alquileres (106)",393,261,9,108,13,2,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",801,698,103,,,,,
"Enseñanza (108)",1470,1423,,44,2,1,,
"Servicios sociales y de salud (109)",321,284,2,29,4,2,,
