"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PUERTO INCA (000)",10294,731,1867,5696,118,1685,197
"Agric., ganadería, caza y silvicultura (001)",7977,5,1538,4806,88,1540,
"Pesca (002)",6,,,4,,2,
"Explotación de minas y canteras (003)",78,,24,40,1,13,
"Industrias manufactureras (004)",194,4,67,96,12,15,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,
"Construcción (006)",165,7,123,29,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",442,34,13,344,9,42,
"Venta, mant.y rep. veh.autom y motoc. (008)",41,1,7,31,,2,
"Comercio al por mayor (009)",18,3,2,10,1,2,
"Comercio al por menor (010)",383,30,4,303,8,38,
"Hoteles y restaurantes (011)",192,18,13,144,2,15,
"Trans., almac. y comunicaciones (012)",165,27,25,106,4,3,
"Intermediación financiera (013)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (014)",29,26,2,1,,,
"Admin.pub. y defensa; p. segur soc.afil (015)",177,136,41,,,,
"Enseñanza (016)",355,349,,6,,,
"Servicios sociales y de salud (017)",87,84,,3,,,
"Otras activ. serv.comun.soc y personales (018)",54,19,4,22,,9,
"Hogares privados con servicio doméstico (019)",197,,,,,,197
"Actividad economica no especificada (021)",172,20,15,95,1,41,
"Hombres (022)",8397,441,1645,5008,106,1080,117
"Agric., ganadería, caza y silvicultura (023)",6950,5,1338,4504,81,1022,
"Pesca (024)",5,,,4,,1,
"Explotación de minas y canteras (025)",74,,24,37,1,12,
"Industrias manufactureras (026)",178,4,65,85,12,12,
"Suministro de electricidad, gas y agua (027)",2,,2,,,,
"Construcción (028)",163,5,123,29,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",248,20,13,198,6,11,
"Venta, mant.y rep. veh.autom y motoc. (030)",36,1,7,27,,1,
"Comercio al por mayor (031)",14,2,2,8,,2,
"Comercio al por menor (032)",198,17,4,163,6,8,
"Hoteles y restaurantes (033)",29,7,2,16,1,3,
"Trans., almac. y comunicaciones (034)",155,23,24,103,4,1,
"Intermediación financiera (035)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (036)",23,20,2,1,,,
"Admin.pub. y defensa; p. segur soc.afil (037)",153,113,40,,,,
"Enseñanza (038)",191,189,,2,,,
"Servicios sociales y de salud (039)",40,37,,3,,,
"Otras activ. serv.comun.soc y personales (040)",24,12,3,3,,6,
"Hogares privados con servicio doméstico (041)",117,,,,,,117
"Actividad economica no especificada (043)",44,5,9,23,,7,
"Mujeres (044)",1897,290,222,688,12,605,80
"Agric., ganadería, caza y silvicultura (045)",1027,,200,302,7,518,
"Pesca (046)",1,,,,,1,
"Explotación de minas y canteras (047)",4,,,3,,1,
"Industrias manufactureras (048)",16,,2,11,,3,
"Construcción (050)",2,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",194,14,,146,3,31,
"Venta, mant.y rep. veh.autom y motoc. (052)",5,,,4,,1,
"Comercio al por mayor (053)",4,1,,2,1,,
"Comercio al por menor (054)",185,13,,140,2,30,
"Hoteles y restaurantes (055)",163,11,11,128,1,12,
"Trans., almac. y comunicaciones (056)",10,4,1,3,,2,
"Intermediación financiera (057)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (058)",6,6,,,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",24,23,1,,,,
"Enseñanza (060)",164,160,,4,,,
"Servicios sociales y de salud (061)",47,47,,,,,
"Otras activ. serv.comun.soc y personales (062)",30,7,1,19,,3,
"Hogares privados con servicio doméstico (063)",80,,,,,,80
"Actividad economica no especificada (065)",128,15,6,72,1,34,
,,,,,,,
"URBANA (066)",2120,426,468,979,35,162,50
"Agric., ganadería, caza y silvicultura (067)",796,3,275,414,15,89,
"Pesca (068)",5,,,3,,2,
"Explotación de minas y canteras (069)",10,,3,7,,,
"Industrias manufactureras (070)",132,2,39,74,9,8,
"Construcción (072)",110,6,78,23,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",297,24,11,225,6,31,
"Venta, mant.y rep. veh.autom y motoc. (074)",31,1,6,22,,2,
"Comercio al por mayor (075)",12,1,1,8,1,1,
"Comercio al por menor (076)",254,22,4,195,5,28,
"Hoteles y restaurantes (077)",127,13,6,99,1,8,
"Trans., almac. y comunicaciones (078)",120,23,18,75,2,2,
"Intermediación financiera (079)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (080)",20,19,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (081)",149,122,27,,,,
"Enseñanza (082)",145,141,,4,,,
"Servicios sociales y de salud (083)",52,49,,3,,,
"Otras activ. serv.comun.soc y personales (084)",41,13,2,19,,7,
"Hogares privados con servicio doméstico (085)",50,,,,,,50
"Actividad economica no especificada (087)",65,10,9,32,1,13,
"Hombres (088)",1517,271,419,697,31,82,17
"Agric., ganadería, caza y silvicultura (089)",689,3,238,370,15,63,
"Pesca (090)",4,,,3,,1,
"Explotación de minas y canteras (091)",10,,3,7,,,
"Industrias manufactureras (092)",118,2,38,64,9,5,
"Construcción (094)",108,4,78,23,1,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",160,13,11,128,3,5,
"Venta, mant.y rep. veh.autom y motoc. (096)",26,1,6,18,,1,
"Comercio al por mayor (097)",8,,1,6,,1,
"Comercio al por menor (098)",126,12,4,104,3,3,
"Hoteles y restaurantes (099)",19,3,1,14,1,,
"Trans., almac. y comunicaciones (100)",111,19,17,73,2,,
"Intermediación financiera (101)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (102)",14,13,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",128,102,26,,,,
"Enseñanza (104)",78,78,,,,,
"Servicios sociales y de salud (105)",25,22,,3,,,
"Otras activ. serv.comun.soc y personales (106)",15,8,1,2,,4,
"Hogares privados con servicio doméstico (107)",17,,,,,,17
"Actividad economica no especificada (109)",20,3,6,9,,2,
"Mujeres (110)",603,155,49,282,4,80,33
"Agric., ganadería, caza y silvicultura (111)",107,,37,44,,26,
"Pesca (112)",1,,,,,1,
"Industrias manufactureras (114)",14,,1,10,,3,
"Construcción (116)",2,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",137,11,,97,3,26,
"Venta, mant.y rep. veh.autom y motoc. (118)",5,,,4,,1,
"Comercio al por mayor (119)",4,1,,2,1,,
"Comercio al por menor (120)",128,10,,91,2,25,
"Hoteles y restaurantes (121)",108,10,5,85,,8,
"Trans., almac. y comunicaciones (122)",9,4,1,2,,2,
"Activid.inmobil., empres. y alquileres (124)",6,6,,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",21,20,1,,,,
"Enseñanza (126)",67,63,,4,,,
"Servicios sociales y de salud (127)",27,27,,,,,
"Otras activ. serv.comun.soc y personales (128)",26,5,1,17,,3,
"Hogares privados con servicio doméstico (129)",33,,,,,,33
