"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia EL DORADO (000)",23316,4259,4741,4971,3901,2593,2851
"Conviviente (001)",7709,250,2087,2626,1512,733,501
"Separado(a) (002)",341,12,65,67,81,51,65
"Casado(a) (003)",7162,21,387,1499,1949,1587,1719
"Viudo(a) (004)",626,4,7,22,49,85,459
"Divorciado(a) (005)",44,,5,6,14,11,8
"Soltero(a) (006)",7434,3972,2190,751,296,126,99
"Hombres (008)",12710,2321,2505,2764,2159,1465,1496
"Conviviente (009)",3849,41,746,1486,869,422,285
"Separado(a) (010)",124,4,13,24,35,20,28
"Casado(a) (011)",3604,6,92,652,999,884,971
"Viudo(a) (012)",208,3,,10,15,29,151
"Divorciado(a) (013)",22,,,3,9,6,4
"Soltero(a) (014)",4903,2267,1654,589,232,104,57
"Mujeres (016)",10606,1938,2236,2207,1742,1128,1355
"Conviviente (017)",3860,209,1341,1140,643,311,216
"Separado(a) (018)",217,8,52,43,46,31,37
"Casado(a) (019)",3558,15,295,847,950,703,748
"Viudo(a) (020)",418,1,7,12,34,56,308
"Divorciado(a) (021)",22,,5,3,5,5,4
"Soltero(a) (022)",2531,1705,536,162,64,22,42
,,,,,,,
"URBANA (024)",9521,1743,1696,1916,1728,1169,1269
"Conviviente (025)",2932,85,719,969,652,315,192
"Separado(a) (026)",182,11,28,32,43,32,36
"Casado(a) (027)",3068,9,99,580,883,724,773
"Viudo(a) (028)",283,3,2,10,23,39,206
"Divorciado(a) (029)",16,,1,2,8,2,3
"Soltero(a) (030)",3040,1635,847,323,119,57,59
"Hombres (032)",4994,891,879,1001,917,671,635
"Conviviente (033)",1448,21,250,516,375,185,101
"Separado(a) (034)",60,4,7,9,14,13,13
"Casado(a) (035)",1530,2,16,235,439,412,426
"Viudo(a) (036)",88,2,,3,4,17,62
"Divorciado(a) (037)",7,,,1,3,1,2
"Soltero(a) (038)",1861,862,606,237,82,43,31
"Mujeres (040)",4527,852,817,915,811,498,634
"Conviviente (041)",1484,64,469,453,277,130,91
"Separado(a) (042)",122,7,21,23,29,19,23
"Casado(a) (043)",1538,7,83,345,444,312,347
"Viudo(a) (044)",195,1,2,7,19,22,144
"Divorciado(a) (045)",9,,1,1,5,1,1
"Soltero(a) (046)",1179,773,241,86,37,14,28
,,,,,,,
"RURAL (048)",13795,2516,3045,3055,2173,1424,1582
"Conviviente (049)",4777,165,1368,1657,860,418,309
"Separado(a) (050)",159,1,37,35,38,19,29
"Casado(a) (051)",4094,12,288,919,1066,863,946
"Viudo(a) (052)",343,1,5,12,26,46,253
"Divorciado(a) (053)",28,,4,4,6,9,5
"Soltero(a) (054)",4394,2337,1343,428,177,69,40
"Hombres (056)",7716,1430,1626,1763,1242,794,861
"Conviviente (057)",2401,20,496,970,494,237,184
"Separado(a) (058)",64,,6,15,21,7,15
"Casado(a) (059)",2074,4,76,417,560,472,545
"Viudo(a) (060)",120,1,,7,11,12,89
"Divorciado(a) (061)",15,,,2,6,5,2
"Soltero(a) (062)",3042,1405,1048,352,150,61,26
"Mujeres (064)",6079,1086,1419,1292,931,630,721
"Conviviente (065)",2376,145,872,687,366,181,125
"Separado(a) (066)",95,1,31,20,17,12,14
"Casado(a) (067)",2020,8,212,502,506,391,401
"Viudo(a) (068)",223,,5,5,15,34,164
"Divorciado(a) (069)",13,,4,2,,4,3
"Soltero(a) (070)",1352,932,295,76,27,8,14
