"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia OTUZCO (000)",29433,1997,2879,16350,206,6469,652,880
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",45,45,,,,,,
"Profes., científicos e intelectuales (002)",1081,982,,85,1,13,,
"Técnicos de nivel medio y trab. asimilados (003)",309,187,,102,19,1,,
"Jefes y empleados de oficina (004)",212,207,,1,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1675,191,30,1202,22,230,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",13373,2,,13236,135,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",946,,399,492,7,48,,
"Obreros construc.,conf.,papel, fab., instr. (008)",686,74,257,314,12,29,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",9405,209,2131,390,9,6014,652,
"Otra (010)",34,34,,,,,,
"Ocupaciñn no especificada (011)",787,66,62,528,1,130,,
"Desocupado (012)",880,,,,,,,880
"Hombres (013)",23463,1038,2568,14283,181,4657,36,700
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",36,36,,,,,,
"Profes., científicos e intelectuales (015)",517,454,,55,1,7,,
"Técnicos de nivel medio y trab. asimilados (016)",200,109,,77,13,1,,
"Jefes y empleados de oficina (017)",123,120,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",624,93,1,481,12,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",12930,2,,12797,131,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",768,,383,358,7,20,,
"Obreros construc.,conf.,papel, fab., instr. (021)",629,73,251,264,12,29,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",6716,91,1904,152,4,4529,36,
"Otra (023)",34,34,,,,,,
"Ocupaciñn no especificada (024)",186,26,29,98,1,32,,
"Desocupado (025)",700,,,,,,,700
"Mujeres (026)",5970,959,311,2067,25,1812,616,180
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",9,9,,,,,,
"Profes., científicos e intelectuales (028)",564,528,,30,,6,,
"Técnicos de nivel medio y trab. asimilados (029)",109,78,,25,6,,,
"Jefes y empleados de oficina (030)",89,87,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1051,98,29,721,10,193,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",443,,,439,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",178,,16,134,,28,,
"Obreros construc.,conf.,papel, fab., instr. (034)",57,1,6,50,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2689,118,227,238,5,1485,616,
"Ocupaciñn no especificada (037)",601,40,33,430,,98,,
"Desocupado (038)",180,,,,,,,180
,,,,,,,,
"URBANA (039)",7795,1676,1054,3616,76,765,232,376
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,39,,,,,,
"Profes., científicos e intelectuales (041)",944,860,,76,1,7,,
"Técnicos de nivel medio y trab. asimilados (042)",255,156,,85,13,1,,
"Jefes y empleados de oficina (043)",183,179,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1210,147,5,873,19,166,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1710,2,,1681,27,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",406,,99,296,2,9,,
"Obreros construc.,conf.,papel, fab., instr. (047)",437,57,162,201,6,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1981,162,764,290,8,525,232,
"Otra (049)",34,34,,,,,,
"Ocupaciñn no especificada (050)",220,40,24,113,,43,,
"Desocupado (051)",376,,,,,,,376
"Hombres (052)",5183,866,921,2627,57,413,16,283
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",30,30,,,,,,
"Profes., científicos e intelectuales (054)",441,388,,48,1,4,,
"Técnicos de nivel medio y trab. asimilados (055)",167,93,,65,8,1,,
"Jefes y empleados de oficina (056)",104,102,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",472,75,,357,10,30,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1623,2,,1595,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",315,,89,219,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (060)",417,57,158,185,6,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1203,65,663,107,4,348,16,
"Otra (062)",34,34,,,,,,
"Ocupaciñn no especificada (063)",94,20,11,50,,13,,
"Desocupado (064)",283,,,,,,,283
"Mujeres (065)",2612,810,133,989,19,352,216,93
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",9,9,,,,,,
"Profes., científicos e intelectuales (067)",503,472,,28,,3,,
"Técnicos de nivel medio y trab. asimilados (068)",88,63,,20,5,,,
"Jefes y empleados de oficina (069)",79,77,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",738,72,5,516,9,136,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",87,,,86,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",91,,10,77,,4,,
"Obreros construc.,conf.,papel, fab., instr. (073)",20,,4,16,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",778,97,101,183,4,177,216,
"Ocupaciñn no especificada (076)",126,20,13,63,,30,,
"Desocupado (077)",93,,,,,,,93
,,,,,,,,
"RURAL (078)",21638,321,1825,12734,130,5704,420,504
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,6,,,,,,
"Profes., científicos e intelectuales (080)",137,122,,9,,6,,
"Técnicos de nivel medio y trab. asimilados (081)",54,31,,17,6,,,
"Jefes y empleados de oficina (082)",29,28,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",465,44,25,329,3,64,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",11663,,,11555,108,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",540,,300,196,5,39,,
"Obreros construc.,conf.,papel, fab., instr. (086)",249,17,95,113,6,18,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",7424,47,1367,100,1,5489,420,
"Ocupaciñn no especificada (089)",567,26,38,415,1,87,,
"Desocupado (090)",504,,,,,,,504
"Hombres (091)",18280,172,1647,11656,124,4244,20,417
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,6,,,,,,
"Profes., científicos e intelectuales (093)",76,66,,7,,3,,
"Técnicos de nivel medio y trab. asimilados (094)",33,16,,12,5,,,
"Jefes y empleados de oficina (095)",19,18,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,18,1,124,2,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",11307,,,11202,105,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",453,,294,139,5,15,,
