"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SAN MARTIN (000)",161132,31840,30836,12408,86839
"Menos de 1 año (001)",3072,1434,602,116,926
"De 1 a 14 años (002)",44703,16736,8485,2188,17446
"De 15 a 29 años (003)",47549,6517,6072,4931,30183
"De 30 a 44 años (004)",34215,3752,7838,2725,20202
"De 45 a 64 años (005)",23611,2633,6084,1891,13171
"De 65 y mas años (006)",7982,768,1755,557,4911
"Hombres (008)",82159,15638,15179,7209,44599
"Menos de 1 año (009)",1611,763,318,62,470
"De 1 a 14 años (010)",22827,8546,4362,1143,8845
"De 15 a 29 años (011)",24088,2925,2811,2961,15482
"De 30 a 44 años (012)",17297,1734,3622,1646,10484
"De 45 a 64 años (013)",12571,1334,3152,1093,7100
"De 65 y mas años (014)",3765,336,914,304,2218
"Mujeres (016)",78973,16202,15657,5199,42240
"Menos de 1 año (017)",1461,671,284,54,456
"De 1 a 14 años (018)",21876,8190,4123,1045,8601
"De 15 a 29 años (019)",23461,3592,3261,1970,14701
"De 30 a 44 años (020)",16918,2018,4216,1079,9718
"De 45 a 64 años (021)",11040,1299,2932,798,6071
"De 65 y mas años (022)",4217,432,841,253,2693
,,,,,
"URBANA (024)",146109,24899,30358,11896,79726
"Menos de 1 año (025)",2653,1101,595,111,852
"De 1 a 14 años (026)",39299,12832,8366,2075,16178
"De 15 a 29 años (027)",43617,5276,5982,4690,27805
"De 30 a 44 años (028)",31527,2958,7722,2629,18518
"De 45 a 64 años (029)",21702,2126,5981,1851,11912
"De 65 y mas años (030)",7311,606,1712,540,4461
"Hombres (032)",73784,12076,14917,6837,40400
"Menos de 1 año (033)",1403,598,315,60,432
"De 1 a 14 años (034)",20046,6533,4300,1081,8201
"De 15 a 29 años (035)",21830,2328,2760,2756,14059
"De 30 a 44 años (036)",15713,1315,3566,1580,9440
"De 45 a 64 años (037)",11403,1051,3089,1068,6303
"De 65 y mas años (038)",3389,251,887,292,1965
"Mujeres (040)",72325,12823,15441,5059,39326
"Menos de 1 año (041)",1250,503,280,51,420
"De 1 a 14 años (042)",19253,6299,4066,994,7977
"De 15 a 29 años (043)",21787,2948,3222,1934,13746
"De 30 a 44 años (044)",15814,1643,4156,1049,9078
"De 45 a 64 años (045)",10299,1075,2892,783,5609
"De 65 y mas años (046)",3922,355,825,248,2496
,,,,,
"RURAL (048)",15023,6941,478,512,7113
"Menos de 1 año (049)",419,333,7,5,74
"De 1 a 14 años (050)",5404,3904,119,113,1268
"De 15 a 29 años (051)",3932,1241,90,241,2378
"De 30 a 44 años (052)",2688,794,116,96,1684
"De 45 a 64 años (053)",1909,507,103,40,1259
"De 65 y mas años (054)",671,162,43,17,450
"Hombres (056)",8375,3562,262,372,4199
"Menos de 1 año (057)",208,165,3,2,38
"De 1 a 14 años (058)",2781,2013,62,62,644
"De 15 a 29 años (059)",2258,597,51,205,1423
"De 30 a 44 años (060)",1584,419,56,66,1044
"De 45 a 64 años (061)",1168,283,63,25,797
"De 65 y mas años (062)",376,85,27,12,253
"Mujeres (064)",6648,3379,216,140,2914
"Menos de 1 año (065)",211,168,4,3,36
"De 1 a 14 años (066)",2623,1891,57,51,624
"De 15 a 29 años (067)",1674,644,39,36,955
"De 30 a 44 años (068)",1104,375,60,30,640
"De 45 a 64 años (069)",741,224,40,15,462
"De 65 y mas años (070)",295,77,16,5,197
