"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia LUYA (000)",48328,18534,3047,691,26093
"Menos de 1 año (001)",1000,782,61,9,148
"De 1 a 14 años (002)",16944,12195,989,209,3561
"De 15 a 29 años (003)",11270,2930,446,147,7752
"De 30 a 44 años (004)",8382,1228,851,131,6185
"De 45 a 64 años (005)",6835,916,521,127,5279
"De 65 y mas años (006)",3897,483,179,68,3168
"Hombres (008)",24968,9084,1517,385,14006
"Menos de 1 año (009)",517,409,32,3,73
"De 1 a 14 años (010)",8660,6149,525,107,1886
"De 15 a 29 años (011)",6053,1360,189,88,4420
"De 30 a 44 años (012)",4419,539,406,81,3401
"De 45 a 64 años (013)",3497,415,276,65,2746
"De 65 y mas años (014)",1822,212,89,41,1480
"Mujeres (016)",23360,9450,1530,306,12087
"Menos de 1 año (017)",483,373,29,6,75
"De 1 a 14 años (018)",8284,6046,464,102,1675
"De 15 a 29 años (019)",5217,1570,257,59,3332
"De 30 a 44 años (020)",3963,689,445,50,2784
"De 45 a 64 años (021)",3338,501,245,62,2533
"De 65 y mas años (022)",2075,271,90,27,1688
,,,,,
"URBANA (024)",19526,6734,2225,305,10282
"Menos de 1 año (025)",339,255,37,2,45
"De 1 a 14 años (026)",6338,4137,705,46,1455
"De 15 a 29 años (027)",4406,1196,307,65,2842
"De 30 a 44 años (028)",3594,500,606,72,2422
"De 45 a 64 años (029)",2956,419,415,69,2057
"De 65 y mas años (030)",1893,227,155,51,1461
"Hombres (032)",9715,3187,1075,185,5284
"Menos de 1 año (033)",166,124,19,2,21
"De 1 a 14 años (034)",3217,2073,370,22,756
"De 15 a 29 años (035)",2266,544,120,44,1561
"De 30 a 44 años (036)",1801,186,282,52,1286
"De 45 a 64 años (037)",1470,175,209,36,1054
"De 65 y mas años (038)",795,85,75,29,606
"Mujeres (040)",9811,3547,1150,120,4998
"Menos de 1 año (041)",173,131,18,,24
"De 1 a 14 años (042)",3121,2064,335,24,699
"De 15 a 29 años (043)",2140,652,187,21,1281
"De 30 a 44 años (044)",1793,314,324,20,1136
"De 45 a 64 años (045)",1486,244,206,33,1003
"De 65 y mas años (046)",1098,142,80,22,855
,,,,,
"RURAL (048)",28802,11800,822,386,15811
"Menos de 1 año (049)",661,527,24,7,103
"De 1 a 14 años (050)",10606,8058,284,163,2106
"De 15 a 29 años (051)",6864,1734,139,82,4910
"De 30 a 44 años (052)",4788,728,245,59,3763
"De 45 a 64 años (053)",3879,497,106,58,3222
"De 65 y mas años (054)",2004,256,24,17,1707
"Hombres (056)",15253,5897,442,200,8722
"Menos de 1 año (057)",351,285,13,1,52
"De 1 a 14 años (058)",5443,4076,155,85,1130
"De 15 a 29 años (059)",3787,816,69,44,2859
"De 30 a 44 años (060)",2618,353,124,29,2115
"De 45 a 64 años (061)",2027,240,67,29,1692
"De 65 y mas años (062)",1027,127,14,12,874
"Mujeres (064)",13549,5903,380,186,7089
"Menos de 1 año (065)",310,242,11,6,51
"De 1 a 14 años (066)",5163,3982,129,78,976
"De 15 a 29 años (067)",3077,918,70,38,2051
"De 30 a 44 años (068)",2170,375,121,30,1648
"De 45 a 64 años (069)",1852,257,39,29,1530
"De 65 y mas años (070)",977,129,10,5,833
