"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia OXAPAMPA (000)",33010,4291,6265,15070,585,5420,789,590
"Agric., ganadería, caza y silvicultura (001)",19596,82,4200,10166,343,4805,,
"Pesca (002)",21,6,6,6,,3,,
"Explotación de minas y canteras (003)",489,96,391,1,1,,,
"Industrias manufactureras (004)",1007,43,342,539,40,43,,
"Suministro de electricidad, gas y agua (005)",30,17,12,1,,,,
"Construcción (006)",941,48,662,204,22,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2989,366,54,2141,85,343,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",354,31,38,256,17,12,,
"Comercio al por mayor (009)",129,24,7,64,9,25,,
"Comercio al por menor (010)",2506,311,9,1821,59,306,,
"Hoteles y restaurantes (011)",936,242,35,550,35,74,,
"Trans., almac. y comunicaciones (012)",1283,300,178,764,18,23,,
"Intermediación financiera (013)",26,24,,1,1,,,
"Activid.inmobil., empres. y alquileres (014)",504,357,29,101,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",696,491,205,,,,,
"Enseñanza (016)",1506,1457,2,47,,,,
"Servicios sociales y de salud (017)",483,427,,52,2,2,,
"Otras activ. serv.comun.soc y personales (018)",347,161,24,153,3,6,,
"Hogares privados con servicio doméstico (019)",789,,,,,,789,
"Organiz. y organos extraterritoriales (020)",1,1,,,,,,
"Actividad economica no especificada (021)",776,173,125,344,18,116,,
"Desocupado (022)",590,,,,,,,590
"Hombres (023)",24121,2271,5510,12072,495,3178,170,425
"Agric., ganadería, caza y silvicultura (024)",16213,68,3663,9178,318,2986,,
"Pesca (025)",18,5,6,5,,2,,
"Explotación de minas y canteras (026)",479,89,388,1,1,,,
"Industrias manufactureras (027)",831,29,301,441,33,27,,
"Suministro de electricidad, gas y agua (028)",26,13,12,1,,,,
"Construcción (029)",899,43,626,203,22,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1421,163,52,1057,65,84,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",316,20,37,234,17,8,,
"Comercio al por mayor (032)",73,15,7,42,7,2,,
"Comercio al por menor (033)",1032,128,8,781,41,74,,
"Hoteles y restaurantes (034)",214,65,14,104,8,23,,
"Trans., almac. y comunicaciones (035)",1193,247,172,737,17,20,,
"Intermediación financiera (036)",13,12,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",355,233,26,81,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",482,332,150,,,,,
"Enseñanza (039)",661,643,1,17,,,,
"Servicios sociales y de salud (040)",205,175,,29,,1,,
"Otras activ. serv.comun.soc y personales (041)",163,91,18,53,,1,,
"Hogares privados con servicio doméstico (042)",170,,,,,,170,
"Organiz. y organos extraterritoriales (043)",1,1,,,,,,
"Actividad economica no especificada (044)",352,62,81,165,15,29,,
"Desocupado (045)",425,,,,,,,425
"Mujeres (046)",8889,2020,755,2998,90,2242,619,165
"Agric., ganadería, caza y silvicultura (047)",3383,14,537,988,25,1819,,
"Pesca (048)",3,1,,1,,1,,
"Explotación de minas y canteras (049)",10,7,3,,,,,
"Industrias manufactureras (050)",176,14,41,98,7,16,,
"Suministro de electricidad, gas y agua (051)",4,4,,,,,,
"Construcción (052)",42,5,36,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1568,203,2,1084,20,259,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",38,11,1,22,,4,,
"Comercio al por mayor (055)",56,9,,22,2,23,,
"Comercio al por menor (056)",1474,183,1,1040,18,232,,
"Hoteles y restaurantes (057)",722,177,21,446,27,51,,
"Trans., almac. y comunicaciones (058)",90,53,6,27,1,3,,
"Intermediación financiera (059)",13,12,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",149,124,3,20,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",214,159,55,,,,,
"Enseñanza (062)",845,814,1,30,,,,
"Servicios sociales y de salud (063)",278,252,,23,2,1,,
"Otras activ. serv.comun.soc y personales (064)",184,70,6,100,3,5,,
"Hogares privados con servicio doméstico (065)",619,,,,,,619,
"Actividad economica no especificada (067)",424,111,44,179,3,87,,
"Desocupado (068)",165,,,,,,,165
,,,,,,,,
"URBANA (069)",13524,3362,2280,5881,298,914,473,316
"Agric., ganadería, caza y silvicultura (070)",3619,59,800,2163,114,483,,
"Pesca (071)",14,5,2,4,,3,,
"Explotación de minas y canteras (072)",469,93,374,1,1,,,
"Industrias manufactureras (073)",707,36,226,396,30,19,,
"Suministro de electricidad, gas y agua (074)",26,16,9,1,,,,
"Construcción (075)",680,43,453,164,17,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2391,338,41,1667,63,282,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",316,30,31,229,15,11,,
"Comercio al por mayor (078)",110,22,3,55,7,23,,
"Comercio al por menor (079)",1965,286,7,1383,41,248,,
"Hoteles y restaurantes (080)",768,211,25,443,30,59,,
"Trans., almac. y comunicaciones (081)",1035,260,116,626,14,19,,
"Intermediación financiera (082)",25,23,,1,1,,,
"Activid.inmobil., empres. y alquileres (083)",439,306,21,95,17,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",567,435,132,,,,,
"Enseñanza (085)",1002,963,2,37,,,,
"Servicios sociales y de salud (086)",367,315,,48,2,2,,
"Otras activ. serv.comun.soc y personales (087)",279,133,14,127,2,3,,
"Hogares privados con servicio doméstico (088)",473,,,,,,473,
"Organiz. y organos extraterritoriales (089)",1,1,,,,,,
"Actividad economica no especificada (090)",346,125,65,108,7,41,,
"Desocupado (091)",316,,,,,,,316
"Hombres (092)",8966,1798,2009,4204,234,449,62,210
"Agric., ganadería, caza y silvicultura (093)",3092,50,684,1940,106,312,,
"Pesca (094)",11,4,2,3,,2,,
"Explotación de minas y canteras (095)",459,86,371,1,1,,,
"Industrias manufactureras (096)",581,23,195,323,24,16,,
"Suministro de electricidad, gas y agua (097)",22,12,9,1,,,,
"Construcción (098)",648,39,426,163,17,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1172,155,39,865,45,68,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",284,20,30,212,15,7,,
"Comercio al por mayor (101)",59,14,3,35,5,2,,
"Comercio al por menor (102)",829,121,6,618,25,59,,
"Hoteles y restaurantes (103)",189,60,8,94,7,20,,
"Trans., almac. y comunicaciones (104)",960,215,113,603,13,16,,
"Intermediación financiera (105)",12,11,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",302,193,18,76,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",386,296,90,,,,,
"Enseñanza (108)",418,403,1,14,,,,
"Servicios sociales y de salud (109)",151,124,,26,,1,,
"Otras activ. serv.comun.soc y personales (110)",138,77,11,49,,1,,
"Hogares privados con servicio doméstico (111)",62,,,,,,62,
