"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia VILCAS HUAMAN (000)",5937,774,1041,2926,34,1130,32
"Sin nivel (001)",641,5,108,348,2,170,8
"Educación inicial (002)",4,,1,1,,1,1
"Primaria (003)",2590,33,503,1421,21,600,12
"Secundaria (004)",1855,141,380,982,6,337,9
"Superior no univ. incompleta (005)",143,62,15,53,2,10,1
"Superior no univ. completa (006)",274,201,13,52,2,5,1
"Superior univ. incompleta (007)",69,29,5,30,1,4,
"Superior univ. completa (008)",361,303,16,39,,3,
"Hombres (010)",4514,537,826,2381,31,734,5
"Sin nivel (011)",341,,51,220,1,68,1
"Educación inicial (012)",3,,1,1,,1,
"Primaria (013)",1994,16,391,1185,19,381,2
"Secundaria (014)",1562,104,338,841,6,272,1
"Superior no univ. incompleta (015)",101,41,13,40,2,4,1
"Superior no univ. completa (016)",191,136,12,37,2,4,
"Superior univ. incompleta (017)",55,23,5,24,1,2,
"Superior univ. completa (018)",267,217,15,33,,2,
"Mujeres (020)",1423,237,215,545,3,396,27
"Sin nivel (021)",300,5,57,128,1,102,7
"Educación inicial (022)",1,,,,,,1
"Primaria (023)",596,17,112,236,2,219,10
"Secundaria (024)",293,37,42,141,,65,8
"Superior no univ. incompleta (025)",42,21,2,13,,6,
"Superior no univ. completa (026)",83,65,1,15,,1,1
"Superior univ. incompleta (027)",14,6,,6,,2,
"Superior univ. completa (028)",94,86,1,6,,1,
,,,,,,,
"URBANA (030)",2205,581,344,991,12,259,18
"Sin nivel (031)",133,3,23,69,,36,2
"Educación inicial (032)",2,,,1,,,1
"Primaria (033)",690,21,133,408,8,114,6
"Secundaria (034)",756,104,162,386,1,96,7
"Superior no univ. incompleta (035)",104,44,9,42,2,6,1
"Superior no univ. completa (036)",182,141,8,29,,3,1
"Superior univ. incompleta (037)",51,22,3,22,1,3,
"Superior univ. completa (038)",287,246,6,34,,1,
"Hombres (040)",1530,385,270,721,11,139,4
"Sin nivel (041)",61,,11,42,,8,
"Educación inicial (042)",1,,,1,,,
"Primaria (043)",465,8,96,293,7,59,2
"Secundaria (044)",571,73,138,291,1,67,1
"Superior no univ. incompleta (045)",69,27,8,30,2,1,1
"Superior no univ. completa (046)",115,86,8,19,,2,
"Superior univ. incompleta (047)",41,18,3,17,1,2,
"Superior univ. completa (048)",207,173,6,28,,,
"Mujeres (050)",675,196,74,270,1,120,14
"Sin nivel (051)",72,3,12,27,,28,2
"Educación inicial (052)",1,,,,,,1
"Primaria (053)",225,13,37,115,1,55,4
"Secundaria (054)",185,31,24,95,,29,6
"Superior no univ. incompleta (055)",35,17,1,12,,5,
"Superior no univ. completa (056)",67,55,,10,,1,1
"Superior univ. incompleta (057)",10,4,,5,,1,
"Superior univ. completa (058)",80,73,,6,,1,
,,,,,,,
"RURAL (060)",3732,193,697,1935,22,871,14
"Sin nivel (061)",508,2,85,279,2,134,6
"Educación inicial (062)",2,,1,,,1,
"Primaria (063)",1900,12,370,1013,13,486,6
"Secundaria (064)",1099,37,218,596,5,241,2
"Superior no univ. incompleta (065)",39,18,6,11,,4,
"Superior no univ. completa (066)",92,60,5,23,2,2,
"Superior univ. incompleta (067)",18,7,2,8,,1,
"Superior univ. completa (068)",74,57,10,5,,2,
"Hombres (070)",2984,152,556,1660,20,595,1
"Sin nivel (071)",280,,40,178,1,60,1
"Educación inicial (072)",2,,1,,,1,
"Primaria (073)",1529,8,295,892,12,322,
"Secundaria (074)",991,31,200,550,5,205,
"Superior no univ. incompleta (075)",32,14,5,10,,3,
"Superior no univ. completa (076)",76,50,4,18,2,2,
"Superior univ. incompleta (077)",14,5,2,7,,,
"Superior univ. completa (078)",60,44,9,5,,2,
"Mujeres (080)",748,41,141,275,2,276,13
"Sin nivel (081)",228,2,45,101,1,74,5
"Primaria (083)",371,4,75,121,1,164,6
"Secundaria (084)",108,6,18,46,,36,2
"Superior no univ. incompleta (085)",7,4,1,1,,1,
"Superior no univ. completa (086)",16,10,1,5,,,
"Superior univ. incompleta (087)",4,2,,1,,1,
"Superior univ. completa (088)",14,13,1,,,,
