"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SATIPO (000)",72018,7269,14235,33663,2354,11571,1058,1868
"Agric., ganadería, caza y silvicultura (001)",48049,69,11395,24272,1887,10426,,
"Pesca (002)",18,1,7,6,,4,,
"Explotación de minas y canteras (003)",75,5,66,3,1,,,
"Industrias manufactureras (004)",2027,103,861,883,81,99,,
"Suministro de electricidad, gas y agua (005)",55,24,30,,1,,,
"Construcción (006)",1217,42,821,305,32,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",5632,827,157,3891,183,574,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",663,68,108,422,31,34,,
"Comercio al por mayor (009)",277,68,16,157,13,23,,
"Comercio al por menor (010)",4692,691,33,3312,139,517,,
"Hoteles y restaurantes (011)",2067,648,85,1107,64,163,,
"Trans., almac. y comunicaciones (012)",2735,501,364,1789,31,50,,
"Intermediación financiera (013)",51,47,,3,1,,,
"Activid.inmobil., empres. y alquileres (014)",1048,710,127,182,21,8,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1154,1073,81,,,,,
"Enseñanza (016)",2373,2243,2,117,7,4,,
"Servicios sociales y de salud (017)",576,500,3,63,6,4,,
"Otras activ. serv.comun.soc y personales (018)",640,253,49,318,7,13,,
"Hogares privados con servicio doméstico (019)",1058,,,,,,1058,
"Actividad economica no especificada (021)",1375,223,187,724,32,209,,
"Desocupado (022)",1868,,,,,,,1868
"Hombres (023)",55101,4095,12608,27638,2070,7349,76,1265
"Agric., ganadería, caza y silvicultura (024)",41254,58,10106,22337,1756,6997,,
"Pesca (025)",15,1,6,6,,2,,
"Explotación de minas y canteras (026)",74,5,65,3,1,,,
"Industrias manufactureras (027)",1652,75,790,666,76,45,,
"Suministro de electricidad, gas y agua (028)",53,22,30,,1,,,
"Construcción (029)",1164,40,772,303,32,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",2716,426,154,1861,112,163,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",570,45,106,366,29,24,,
"Comercio al por mayor (032)",154,41,15,87,7,4,,
"Comercio al por menor (033)",1992,340,33,1408,76,135,,
"Hoteles y restaurantes (034)",562,209,23,262,22,46,,
"Trans., almac. y comunicaciones (035)",2604,424,361,1746,30,43,,
"Intermediación financiera (036)",28,24,,3,1,,,
"Activid.inmobil., empres. y alquileres (037)",785,518,111,139,16,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",831,779,52,,,,,
"Enseñanza (039)",1148,1082,2,58,5,1,,
"Servicios sociales y de salud (040)",261,214,1,41,5,,,
"Otras activ. serv.comun.soc y personales (041)",267,126,34,98,5,4,,
"Hogares privados con servicio doméstico (042)",76,,,,,,76,
"Actividad economica no especificada (044)",346,92,101,115,8,30,,
"Desocupado (045)",1265,,,,,,,1265
"Mujeres (046)",16917,3174,1627,6025,284,4222,982,603
"Agric., ganadería, caza y silvicultura (047)",6795,11,1289,1935,131,3429,,
"Pesca (048)",3,,1,,,2,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",375,28,71,217,5,54,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",53,2,49,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2916,401,3,2030,71,411,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",93,23,2,56,2,10,,
"Comercio al por mayor (055)",123,27,1,70,6,19,,
"Comercio al por menor (056)",2700,351,,1904,63,382,,
"Hoteles y restaurantes (057)",1505,439,62,845,42,117,,
"Trans., almac. y comunicaciones (058)",131,77,3,43,1,7,,
"Intermediación financiera (059)",23,23,,,,,,
"Activid.inmobil., empres. y alquileres (060)",263,192,16,43,5,7,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",323,294,29,,,,,
"Enseñanza (062)",1225,1161,,59,2,3,,
"Servicios sociales y de salud (063)",315,286,2,22,1,4,,
"Otras activ. serv.comun.soc y personales (064)",373,127,15,220,2,9,,
"Hogares privados con servicio doméstico (065)",982,,,,,,982,
"Actividad economica no especificada (067)",1029,131,86,609,24,179,,
"Desocupado (068)",603,,,,,,,603
,,,,,,,,
"URBANA (069)",21979,5411,3402,9490,634,1666,597,779
"Agric., ganadería, caza y silvicultura (070)",5731,40,1650,2851,277,913,,
"Pesca (071)",5,,4,1,,,,
"Explotación de minas y canteras (072)",49,2,44,3,,,,
"Industrias manufactureras (073)",1133,68,402,574,51,38,,
"Suministro de electricidad, gas y agua (074)",30,15,15,,,,,
"Construcción (075)",934,35,631,240,22,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4344,632,117,2987,147,461,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",535,52,74,357,24,28,,
"Comercio al por mayor (078)",209,56,15,114,10,14,,
"Comercio al por menor (079)",3600,524,28,2516,113,419,,
"Hoteles y restaurantes (080)",1552,469,45,869,56,113,,
"Trans., almac. y comunicaciones (081)",1800,391,184,1165,24,36,,
"Intermediación financiera (082)",43,40,,2,1,,,
"Activid.inmobil., empres. y alquileres (083)",867,573,111,159,19,5,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",928,879,49,,,,,
"Enseñanza (085)",1599,1520,1,69,6,3,,
"Servicios sociales y de salud (086)",442,379,2,52,6,3,,
"Otras activ. serv.comun.soc y personales (087)",521,201,42,259,6,13,,
"Hogares privados con servicio doméstico (088)",597,,,,,,597,
"Actividad economica no especificada (090)",625,167,105,259,19,75,,
"Desocupado (091)",779,,,,,,,779
"Hombres (092)",14431,3099,2978,6441,490,873,38,512
"Agric., ganadería, caza y silvicultura (093)",4884,32,1422,2554,257,619,,
"Pesca (094)",4,,3,1,,,,
"Explotación de minas y canteras (095)",48,2,43,3,,,,
"Industrias manufactureras (096)",951,43,369,465,47,27,,
"Suministro de electricidad, gas y agua (097)",29,14,15,,,,,
"Construcción (098)",889,33,590,238,22,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2153,334,114,1489,88,128,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",462,37,72,310,23,20,,
"Comercio al por mayor (101)",119,35,14,63,4,3,,
"Comercio al por menor (102)",1572,262,28,1116,61,105,,
"Hoteles y restaurantes (103)",482,180,17,226,20,39,,
"Trans., almac. y comunicaciones (104)",1688,321,183,1132,23,29,,
"Intermediación financiera (105)",23,20,,2,1,,,
"Activid.inmobil., empres. y alquileres (106)",658,426,98,119,14,1,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",661,633,28,,,,,
"Enseñanza (108)",767,729,1,32,4,1,,
"Servicios sociales y de salud (109)",199,160,,34,5,,,
"Otras activ. serv.comun.soc y personales (110)",212,96,29,79,4,4,,
"Hogares privados con servicio doméstico (111)",38,,,,,,38,
"Actividad economica no especificada (113)",233,76,66,67,5,19,,
