"CUADRO Nº 20: TOTAL DE VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR RÉGIMEN DE TENENCIA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"RÉGIMEN DE TENENCIA",,,,,
,,ALQUILADA,"PROPIA POR INVASIÓN","PROPIA PAGÁNDOLA A PLAZOS","PROPIA TOTALMENTE PAGADA","CEDIDA POR EL CENTRO DE TRABAJO/OTRO HOGAR /INSTITUCIÓN","OTRA FORMA"
,,,,,,,
"Provincia SAN MARTIN",,,,,,,
"Viviendas particulares (001)",35559,6036,2143,2204,23670,736,770
"Ocupantes presentes (002)",157756,21804,8517,9904,111473,2821,3237
"Casa independiente",,,,,,,
"Viviendas particulares (004)",31697,4150,1841,2146,22311,589,660
"Ocupantes presentes (005)",143666,16311,7128,9628,105484,2339,2776
"Departamento en edificio",,,,,,,
"Viviendas particulares (007)",239,160,,14,50,7,8
"Ocupantes presentes (008)",781,437,,84,206,23,31
"Vivienda en quinta",,,,,,,
"Viviendas particulares (010)",1810,1343,,17,412,14,24
"Ocupantes presentes (011)",5945,3858,,91,1819,59,118
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (013)",376,244,,7,96,11,18
"Ocupantes presentes (014)",1358,745,,23,472,33,85
"Choza o cabaña",,,,,,,
"Viviendas particulares (016)",1130,63,226,9,721,86,25
"Ocupantes presentes (017)",4909,220,1135,30,3148,278,98
"Vivienda improvisada",,,,,,,
"Viviendas particulares (019)",212,30,76,9,62,10,25
"Ocupantes presentes (020)",811,97,254,43,272,41,104
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (022)",70,34,,,16,12,8
"Ocupantes presentes (023)",227,114,,,66,28,19
"Otro tipo",,,,,,,
"Viviendas particulares (025)",25,12,,2,2,7,2
"Ocupantes presentes (026)",59,22,,5,6,20,6
,,,,,,,
URBANA,,,,,,,
"Viviendas particulares (028)",32067,5842,1839,2090,21111,489,696
"Ocupantes presentes (029)",142969,21092,7011,9382,100550,1988,2946
"Casa independiente",,,,,,,
"Viviendas particulares (031)",29340,4019,1763,2041,20475,431,611
"Ocupantes presentes (032)",133796,15819,6757,9136,97711,1790,2583
"Departamento en edificio",,,,,,,
"Viviendas particulares (034)",239,160,,14,50,7,8
"Ocupantes presentes (035)",781,437,,84,206,23,31
"Vivienda en quinta",,,,,,,
"Viviendas particulares (037)",1810,1343,,17,412,14,24
"Ocupantes presentes (038)",5945,3858,,91,1819,59,118
"Vivienda en casa de vecindad",,,,,,,
"Viviendas particulares (040)",376,244,,7,96,11,18
"Ocupantes presentes (041)",1358,745,,23,472,33,85
"Choza o cabaña",,,,,,,
"Vivienda improvisada",,,,,,,
"Viviendas particulares (046)",212,30,76,9,62,10,25
"Ocupantes presentes (047)",811,97,254,43,272,41,104
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (049)",67,34,,,15,10,8
"Ocupantes presentes (050)",222,114,,,65,24,19
"Otro tipo",,,,,,,
"Viviendas particulares (052)",23,12,,2,1,6,2
"Ocupantes presentes (053)",56,22,,5,5,18,6
,,,,,,,
RURAL,,,,,,,
"Viviendas particulares (055)",3492,194,304,114,2559,247,74
"Ocupantes presentes (056)",14787,712,1506,522,10923,833,291
"Casa independiente",,,,,,,
"Viviendas particulares (058)",2357,131,78,105,1836,158,49
"Ocupantes presentes (059)",9870,492,371,492,7773,549,193
"Departamento en edificio",,,,,,,
"Vivienda en quinta",,,,,,,
"Vivienda en casa de vecindad",,,,,,,
"Choza o cabaña",,,,,,,
"Viviendas particulares (070)",1130,63,226,9,721,86,25
"Ocupantes presentes (071)",4909,220,1135,30,3148,278,98
"Vivienda improvisada",,,,,,,
"Local no dest.para hab. humana",,,,,,,
"Viviendas particulares (076)",3,,,,1,2,
"Ocupantes presentes (077)",5,,,,1,4,
"Otro tipo",,,,,,,
"Viviendas particulares (079)",2,,,,1,1,
"Ocupantes presentes (080)",3,,,,1,2,
