"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia RECUAY (000)",5943,1080,1156,2596,50,525,40,496
"Agric., ganadería, caza y silvicultura (001)",2216,5,306,1489,8,408,,
"Pesca (002)",12,,7,4,,1,,
"Explotación de minas y canteras (003)",261,72,179,6,4,,,
"Industrias manufactureras (004)",174,5,52,100,3,14,,
"Suministro de electricidad, gas y agua (005)",13,4,9,,,,,
"Construcción (006)",366,12,294,56,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",680,73,22,514,7,64,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",71,9,16,42,,4,,
"Comercio al por mayor (009)",12,2,2,6,1,1,,
"Comercio al por menor (010)",597,62,4,466,6,59,,
"Hoteles y restaurantes (011)",207,56,16,109,7,19,,
"Trans., almac. y comunicaciones (012)",349,64,128,140,13,4,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",117,79,12,22,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",299,216,83,,,,,
"Enseñanza (016)",417,403,1,13,,,,
"Servicios sociales y de salud (017)",49,38,2,8,1,,,
"Otras activ. serv.comun.soc y personales (018)",127,39,32,53,2,1,,
"Hogares privados con servicio doméstico (019)",40,,,,,,40,
"Actividad economica no especificada (021)",118,12,13,82,,11,,
"Desocupado (022)",496,,,,,,,496
"Hombres (023)",4303,666,1050,1878,40,265,,404
"Agric., ganadería, caza y silvicultura (024)",1779,3,254,1292,6,224,,
"Pesca (025)",12,,7,4,,1,,
"Explotación de minas y canteras (026)",256,69,177,6,4,,,
"Industrias manufactureras (027)",140,4,45,78,3,10,,
"Suministro de electricidad, gas y agua (028)",13,4,9,,,,,
"Construcción (029)",358,12,287,55,3,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",298,43,22,210,5,18,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",68,9,16,40,,3,,
"Comercio al por mayor (032)",7,,2,3,1,1,,
"Comercio al por menor (033)",223,34,4,167,4,14,,
"Hoteles y restaurantes (034)",47,14,3,21,4,5,,
"Trans., almac. y comunicaciones (035)",325,52,124,135,11,3,,
"Activid.inmobil., empres. y alquileres (037)",80,52,9,16,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",222,150,72,,,,,
"Enseñanza (039)",228,224,1,3,,,,
"Servicios sociales y de salud (040)",14,5,1,7,1,,,
"Otras activ. serv.comun.soc y personales (041)",81,27,30,23,1,,,
"Actividad economica no especificada (044)",46,7,9,28,,2,,
"Desocupado (045)",404,,,,,,,404
"Mujeres (046)",1640,414,106,718,10,260,40,92
"Agric., ganadería, caza y silvicultura (047)",437,2,52,197,2,184,,
"Explotación de minas y canteras (049)",5,3,2,,,,,
"Industrias manufactureras (050)",34,1,7,22,,4,,
"Construcción (052)",8,,7,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",382,30,,304,2,46,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,,2,,1,,
"Comercio al por mayor (055)",5,2,,3,,,,
"Comercio al por menor (056)",374,28,,299,2,45,,
"Hoteles y restaurantes (057)",160,42,13,88,3,14,,
"Trans., almac. y comunicaciones (058)",24,12,4,5,2,1,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",37,27,3,6,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",77,66,11,,,,,
"Enseñanza (062)",189,179,,10,,,,
"Servicios sociales y de salud (063)",35,33,1,1,,,,
"Otras activ. serv.comun.soc y personales (064)",46,12,2,30,1,1,,
"Hogares privados con servicio doméstico (065)",40,,,,,,40,
"Actividad economica no especificada (067)",72,5,4,54,,9,,
,,,,,,,,
"URBANA (068)",3539,857,676,1359,38,261,32,316
"Agric., ganadería, caza y silvicultura (069)",863,2,135,548,6,172,,
"Pesca (070)",1,,1,,,,,
"Explotación de minas y canteras (071)",135,54,72,6,3,,,
"Industrias manufactureras (072)",118,3,37,65,2,11,,
"Suministro de electricidad, gas y agua (073)",8,4,4,,,,,
"Construcción (074)",258,12,205,38,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",537,50,16,407,7,57,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",54,6,11,33,,4,,
"Comercio al por mayor (077)",9,2,2,4,1,,,
"Comercio al por menor (078)",474,42,3,370,6,53,,
"Hoteles y restaurantes (079)",137,34,10,77,6,10,,
"Trans., almac. y comunicaciones (080)",251,50,94,99,7,1,,
"Intermediación financiera (081)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (082)",82,56,7,16,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",265,199,66,,,,,
"Enseñanza (084)",337,324,1,12,,,,
"Servicios sociales y de salud (085)",40,29,2,8,1,,,
"Otras activ. serv.comun.soc y personales (086)",82,30,17,32,2,1,,
"Hogares privados con servicio doméstico (087)",32,,,,,,32,
"Actividad economica no especificada (089)",76,9,9,51,,7,,
"Desocupado (090)",316,,,,,,,316
"Hombres (091)",2409,524,616,875,31,112,,251
"Agric., ganadería, caza y silvicultura (092)",668,2,111,466,5,84,,
"Pesca (093)",1,,1,,,,,
"Explotación de minas y canteras (094)",130,51,70,6,3,,,
"Industrias manufactureras (095)",91,3,32,47,2,7,,
"Suministro de electricidad, gas y agua (096)",8,4,4,,,,,
"Construcción (097)",252,12,200,37,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",222,31,16,154,5,16,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",51,6,11,31,,3,,
"Comercio al por mayor (100)",5,,2,2,1,,,
"Comercio al por menor (101)",166,25,3,121,4,13,,
"Hoteles y restaurantes (102)",35,9,3,16,4,3,,
"Trans., almac. y comunicaciones (103)",231,38,92,95,6,,,
"Activid.inmobil., empres. y alquileres (105)",52,35,5,10,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",195,137,58,,,,,
"Enseñanza (107)",177,174,1,2,,,,
"Servicios sociales y de salud (108)",12,3,1,7,1,,,
"Otras activ. serv.comun.soc y personales (109)",54,21,15,17,1,,,
"Actividad economica no especificada (112)",30,4,7,18,,1,,
"Desocupado (113)",251,,,,,,,251
"Mujeres (114)",1130,333,60,484,7,149,32,65
"Agric., ganadería, caza y silvicultura (115)",195,,24,82,1,88,,
"Explotación de minas y canteras (117)",5,3,2,,,,,
"Industrias manufactureras (118)",27,,5,18,,4,,
"Construcción (120)",6,,5,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",315,19,,253,2,41,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",3,,,2,,1,,
"Comercio al por mayor (123)",4,2,,2,,,,
"Comercio al por menor (124)",308,17,,249,2,40,,
"Hoteles y restaurantes (125)",102,25,7,61,2,7,,
