"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia MAYNAS",,,,
"Viviendas particulares (001)",49379,40720,3991,4668
"Ocupantes presentes (002)",251417,208943,19201,23273
"Casa independiente",,,,
"Viviendas particulares (004)",44563,37102,3275,4186
"Ocupantes presentes (005)",235722,197773,17036,20913
"Departamento en edificio",,,,
"Viviendas particulares (007)",528,503,25,
"Ocupantes presentes (008)",1727,1629,98,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",3385,2765,620,
"Ocupantes presentes (011)",9869,8077,1792,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",260,196,32,32
"Ocupantes presentes (014)",1126,880,105,141
"Choza o cabaña",,,,
"Viviendas particulares (016)",349,,,349
"Ocupantes presentes (017)",1758,,,1758
"Vivienda improvisada",,,,
"Viviendas particulares (019)",217,86,37,94
"Ocupantes presentes (020)",997,391,163,443
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",76,68,2,6
"Ocupantes presentes (023)",211,193,7,11
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",7,,,7
Si,,,,
"Viviendas particulares (028)",45019,37975,3350,3694
"Ocupantes presentes (029)",228950,194590,16017,18343
"Casa independiente",,,,
"Viviendas particulares (031)",40517,34542,2679,3296
"Ocupantes presentes (032)",214387,183974,14006,16407
"Departamento en edificio",,,,
"Viviendas particulares (034)",507,482,25,
"Ocupantes presentes (035)",1642,1544,98,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",3204,2617,587,
"Ocupantes presentes (038)",9349,7668,1681,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",246,187,32,27
"Ocupantes presentes (041)",1069,845,105,119
"Choza o cabaña",,,,
"Viviendas particulares (043)",272,,,272
"Ocupantes presentes (044)",1368,,,1368
"Vivienda improvisada",,,,
"Viviendas particulares (046)",199,82,25,92
"Ocupantes presentes (047)",926,375,120,431
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",73,65,2,6
"Ocupantes presentes (050)",202,184,7,11
"Otro tipo",,,,
"Viviendas particulares (052)",1,,,1
"Ocupantes presentes (053)",7,,,7
No,,,,
"Viviendas particulares (055)",4360,2745,641,974
"Ocupantes presentes (056)",22467,14353,3184,4930
"Casa independiente",,,,
"Viviendas particulares (058)",4046,2560,596,890
"Ocupantes presentes (059)",21335,13799,3030,4506
"Departamento en edificio",,,,
"Viviendas particulares (061)",21,21,,
"Ocupantes presentes (062)",85,85,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",181,148,33,
"Ocupantes presentes (065)",520,409,111,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",14,9,,5
"Ocupantes presentes (068)",57,35,,22
"Choza o cabaña",,,,
"Viviendas particulares (070)",77,,,77
"Ocupantes presentes (071)",390,,,390
"Vivienda improvisada",,,,
"Viviendas particulares (073)",18,4,12,2
"Ocupantes presentes (074)",71,16,43,12
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",3,3,,
"Ocupantes presentes (077)",9,9,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",48490,40681,3940,3869
"Ocupantes presentes (110)",246824,208743,18972,19109
"Casa independiente",,,,
"Viviendas particulares (112)",44024,37063,3224,3737
"Ocupantes presentes (113)",232889,197573,16807,18509
"Departamento en edificio",,,,
"Viviendas particulares (115)",528,503,25,
"Ocupantes presentes (116)",1727,1629,98,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",3385,2765,620,
"Ocupantes presentes (119)",9869,8077,1792,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",260,196,32,32
"Ocupantes presentes (122)",1126,880,105,141
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",217,86,37,94
"Ocupantes presentes (128)",997,391,163,443
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",75,68,2,5
"Ocupantes presentes (131)",209,193,7,9
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",7,,,7
Si,,,,
"Viviendas particulares (136)",44423,37957,3324,3142
"Ocupantes presentes (137)",225870,194504,15908,15458
"Casa independiente",,,,
"Viviendas particulares (139)",40194,34524,2653,3017
"Ocupantes presentes (140)",212677,183888,13897,14892
"Departamento en edificio",,,,
"Viviendas particulares (142)",507,482,25,
"Ocupantes presentes (143)",1642,1544,98,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",3204,2617,587,
"Ocupantes presentes (146)",9349,7668,1681,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",246,187,32,27
"Ocupantes presentes (149)",1069,845,105,119
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",199,82,25,92
"Ocupantes presentes (155)",926,375,120,431
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",72,65,2,5
"Ocupantes presentes (158)",200,184,7,9
"Otro tipo",,,,
"Viviendas particulares (160)",1,,,1
"Ocupantes presentes (161)",7,,,7
No,,,,
"Viviendas particulares (163)",4067,2724,616,727
"Ocupantes presentes (164)",20954,14239,3064,3651
"Casa independiente",,,,
"Viviendas particulares (166)",3830,2539,571,720
"Ocupantes presentes (167)",20212,13685,2910,3617
"Departamento en edificio",,,,
"Viviendas particulares (169)",21,21,,
"Ocupantes presentes (170)",85,85,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",181,148,33,
"Ocupantes presentes (173)",520,409,111,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",14,9,,5
"Ocupantes presentes (176)",57,35,,22
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",18,4,12,2
"Ocupantes presentes (182)",71,16,43,12
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",3,3,,
"Ocupantes presentes (185)",9,9,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",889,39,51,799
"Ocupantes presentes (218)",4593,200,229,4164
"Casa independiente",,,,
"Viviendas particulares (220)",539,39,51,449
"Ocupantes presentes (221)",2833,200,229,2404
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",349,,,349
"Ocupantes presentes (233)",1758,,,1758
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,,1
"Ocupantes presentes (239)",2,,,2
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",596,18,26,552
"Ocupantes presentes (245)",3080,86,109,2885
"Casa independiente",,,,
"Viviendas particulares (247)",323,18,26,279
"Ocupantes presentes (248)",1710,86,109,1515
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",272,,,272
"Ocupantes presentes (260)",1368,,,1368
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,,1
"Ocupantes presentes (266)",2,,,2
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",293,21,25,247
"Ocupantes presentes (272)",1513,114,120,1279
"Casa independiente",,,,
"Viviendas particulares (274)",216,21,25,170
"Ocupantes presentes (275)",1123,114,120,889
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",77,,,77
"Ocupantes presentes (287)",390,,,390
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
