"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BAGUA (000)",25055,3756,4822,10690,613,3856,502,816
"Agric., ganadería, caza y silvicultura (001)",14422,24,3664,7055,461,3218,,
"Pesca (002)",9,,5,3,,1,,
"Explotación de minas y canteras (003)",6,2,2,2,,,,
"Industrias manufactureras (004)",550,23,158,337,14,18,,
"Suministro de electricidad, gas y agua (005)",26,12,13,1,,,,
"Construcción (006)",555,16,396,121,15,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2301,339,39,1527,66,330,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",243,23,26,165,14,15,,
"Comercio al por mayor (009)",73,15,,41,2,15,,
"Comercio al por menor (010)",1985,301,13,1321,50,300,,
"Hoteles y restaurantes (011)",647,194,24,372,23,34,,
"Trans., almac. y comunicaciones (012)",1198,259,205,695,11,28,,
"Intermediación financiera (013)",26,24,,2,,,,
"Activid.inmobil., empres. y alquileres (014)",394,294,22,70,7,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",447,410,37,,,,,
"Enseñanza (016)",1546,1422,,121,,3,,
"Servicios sociales y de salud (017)",362,331,9,21,1,,,
"Otras activ. serv.comun.soc y personales (018)",403,191,49,151,4,8,,
"Hogares privados con servicio doméstico (019)",502,,,,,,502,
"Actividad economica no especificada (021)",845,215,199,212,11,208,,
"Desocupado (022)",816,,,,,,,816
"Hombres (023)",18222,2035,4320,8549,500,2194,21,603
"Agric., ganadería, caza y silvicultura (024)",11892,19,3292,6177,395,2009,,
"Pesca (025)",9,,5,3,,1,,
"Explotación de minas y canteras (026)",6,2,2,2,,,,
"Industrias manufactureras (027)",435,18,143,248,12,14,,
"Suministro de electricidad, gas y agua (028)",24,10,13,1,,,,
"Construcción (029)",541,13,386,121,14,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1313,191,38,947,43,94,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",225,20,26,158,14,7,,
"Comercio al por mayor (032)",44,12,,28,1,3,,
"Comercio al por menor (033)",1044,159,12,761,28,84,,
"Hoteles y restaurantes (034)",152,48,8,80,11,5,,
"Trans., almac. y comunicaciones (035)",1135,211,203,689,9,23,,
"Intermediación financiera (036)",17,15,,2,,,,
"Activid.inmobil., empres. y alquileres (037)",285,205,16,58,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",313,285,28,,,,,
"Enseñanza (039)",767,702,,62,,3,,
"Servicios sociales y de salud (040)",168,141,8,18,1,,,
"Otras activ. serv.comun.soc y personales (041)",214,95,38,75,3,3,,
"Hogares privados con servicio doméstico (042)",21,,,,,,21,
"Actividad economica no especificada (044)",327,80,140,66,6,35,,
"Desocupado (045)",603,,,,,,,603
"Mujeres (046)",6833,1721,502,2141,113,1662,481,213
"Agric., ganadería, caza y silvicultura (047)",2530,5,372,878,66,1209,,
"Industrias manufactureras (050)",115,5,15,89,2,4,,
"Suministro de electricidad, gas y agua (051)",2,2,,,,,,
"Construcción (052)",14,3,10,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",988,148,1,580,23,236,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",18,3,,7,,8,,
"Comercio al por mayor (055)",29,3,,13,1,12,,
"Comercio al por menor (056)",941,142,1,560,22,216,,
"Hoteles y restaurantes (057)",495,146,16,292,12,29,,
"Trans., almac. y comunicaciones (058)",63,48,2,6,2,5,,
"Intermediación financiera (059)",9,9,,,,,,
"Activid.inmobil., empres. y alquileres (060)",109,89,6,12,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",134,125,9,,,,,
"Enseñanza (062)",779,720,,59,,,,
"Servicios sociales y de salud (063)",194,190,1,3,,,,
"Otras activ. serv.comun.soc y personales (064)",189,96,11,76,1,5,,
"Hogares privados con servicio doméstico (065)",481,,,,,,481,
"Actividad economica no especificada (067)",518,135,59,146,5,173,,
"Desocupado (068)",213,,,,,,,213
,,,,,,,,
"URBANA (069)",12662,3299,1952,5154,326,1012,400,519
"Agric., ganadería, caza y silvicultura (070)",3616,22,992,1873,178,551,,
"Pesca (071)",5,,4,1,,,,
"Explotación de minas y canteras (072)",6,2,2,2,,,,
"Industrias manufactureras (073)",469,20,133,286,14,16,,
"Suministro de electricidad, gas y agua (074)",26,12,13,1,,,,
"Construcción (075)",477,13,329,116,15,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2144,322,38,1409,65,310,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",230,21,26,154,14,15,,
"Comercio al por mayor (078)",66,15,,35,2,14,,
"Comercio al por menor (079)",1848,286,12,1220,49,281,,
"Hoteles y restaurantes (080)",605,180,20,355,21,29,,
"Trans., almac. y comunicaciones (081)",1072,253,145,639,11,24,,
"Intermediación financiera (082)",25,23,,2,,,,
"Activid.inmobil., empres. y alquileres (083)",379,282,21,68,7,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",407,374,33,,,,,
"Enseñanza (085)",1244,1132,,109,,3,,
"Servicios sociales y de salud (086)",301,276,4,20,1,,,
"Otras activ. serv.comun.soc y personales (087)",384,180,48,144,4,8,,
"Hogares privados con servicio doméstico (088)",400,,,,,,400,
"Actividad economica no especificada (090)",583,208,170,129,10,66,,
"Desocupado (091)",519,,,,,,,519
"Hombres (092)",8614,1747,1761,3889,270,565,16,366
"Agric., ganadería, caza y silvicultura (093)",3222,17,905,1729,169,402,,
"Pesca (094)",5,,4,1,,,,
"Explotación de minas y canteras (095)",6,2,2,2,,,,
"Industrias manufactureras (096)",361,15,119,202,12,13,,
"Suministro de electricidad, gas y agua (097)",24,10,13,1,,,,
"Construcción (098)",463,10,319,116,14,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1223,183,37,872,42,89,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",214,19,26,148,14,7,,
"Comercio al por mayor (101)",39,12,,23,1,3,,
"Comercio al por menor (102)",970,152,11,701,27,79,,
"Hoteles y restaurantes (103)",142,45,7,76,9,5,,
"Trans., almac. y comunicaciones (104)",1010,205,144,633,9,19,,
"Intermediación financiera (105)",17,15,,2,,,,
"Activid.inmobil., empres. y alquileres (106)",273,196,15,56,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",283,259,24,,,,,
"Enseñanza (108)",575,514,,58,,3,,
"Servicios sociales y de salud (109)",130,109,3,17,1,,,
"Otras activ. serv.comun.soc y personales (110)",199,87,37,69,3,3,,
"Hogares privados con servicio doméstico (111)",16,,,,,,16,
"Actividad economica no especificada (113)",299,80,132,55,5,27,,
"Desocupado (114)",366,,,,,,,366
"Mujeres (115)",4048,1552,191,1265,56,447,384,153
"Agric., ganadería, caza y silvicultura (116)",394,5,87,144,9,149,,
"Industrias manufactureras (119)",108,5,14,84,2,3,,
