"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia TUMBES",,,,
"Viviendas particulares (001)",25903,22240,2413,1250
"Ocupantes presentes (002)",108389,93955,9823,4611
"Casa independiente",,,,
"Viviendas particulares (004)",24527,21114,2191,1222
"Ocupantes presentes (005)",104526,90746,9243,4537
"Departamento en edificio",,,,
"Viviendas particulares (007)",360,313,47,
"Ocupantes presentes (008)",1104,951,153,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",863,719,144,
"Ocupantes presentes (011)",2213,1878,335,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",76,53,20,3
"Ocupantes presentes (014)",309,238,59,12
"Choza o cabaña",,,,
"Viviendas particulares (016)",2,,,2
"Ocupantes presentes (017)",14,,,14
"Vivienda improvisada",,,,
"Viviendas particulares (019)",27,18,7,2
"Ocupantes presentes (020)",98,66,26,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",27,23,4,
"Ocupantes presentes (023)",83,76,7,
"Otro tipo",,,,
"Viviendas particulares (025)",21,,,21
"Ocupantes presentes (026)",42,,,42
Si,,,,
"Viviendas particulares (028)",21161,18802,1633,726
"Ocupantes presentes (029)",88916,79545,6676,2695
"Casa independiente",,,,
"Viviendas particulares (031)",19890,17745,1442,703
"Ocupantes presentes (032)",85354,76563,6156,2635
"Departamento en edificio",,,,
"Viviendas particulares (034)",353,308,45,
"Ocupantes presentes (035)",1085,937,148,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",810,685,125,
"Ocupantes presentes (038)",2085,1784,301,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",47,31,14,2
"Ocupantes presentes (041)",191,138,45,8
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",13,,,13
"Vivienda improvisada",,,,
"Viviendas particulares (046)",20,15,5,
"Ocupantes presentes (047)",79,58,21,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",20,18,2,
"Ocupantes presentes (050)",70,65,5,
"Otro tipo",,,,
"Viviendas particulares (052)",20,,,20
"Ocupantes presentes (053)",39,,,39
No,,,,
"Viviendas particulares (055)",4742,3438,780,524
"Ocupantes presentes (056)",19473,14410,3147,1916
"Casa independiente",,,,
"Viviendas particulares (058)",4637,3369,749,519
"Ocupantes presentes (059)",19172,14183,3087,1902
"Departamento en edificio",,,,
"Viviendas particulares (061)",7,5,2,
"Ocupantes presentes (062)",19,14,5,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",53,34,19,
"Ocupantes presentes (065)",128,94,34,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",29,22,6,1
"Ocupantes presentes (068)",118,100,14,4
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",1,,,1
"Vivienda improvisada",,,,
"Viviendas particulares (073)",7,3,2,2
"Ocupantes presentes (074)",19,8,5,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",7,5,2,
"Ocupantes presentes (077)",13,11,2,
"Otro tipo",,,,
"Viviendas particulares (079)",1,,,1
"Ocupantes presentes (080)",3,,,3
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",24942,21626,2261,1055
"Ocupantes presentes (110)",104326,91356,9178,3792
"Casa independiente",,,,
"Viviendas particulares (112)",23569,20501,2039,1029
"Ocupantes presentes (113)",100481,88151,8598,3732
"Departamento en edificio",,,,
"Viviendas particulares (115)",360,313,47,
"Ocupantes presentes (116)",1104,951,153,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",863,719,144,
"Ocupantes presentes (119)",2213,1878,335,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",76,53,20,3
"Ocupantes presentes (122)",309,238,59,12
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",27,18,7,2
"Ocupantes presentes (128)",98,66,26,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",26,22,4,
"Ocupantes presentes (131)",79,72,7,
"Otro tipo",,,,
"Viviendas particulares (133)",21,,,21
"Ocupantes presentes (134)",42,,,42
Si,,,,
"Viviendas particulares (136)",20497,18369,1535,593
"Ocupantes presentes (137)",86060,77698,6255,2107
"Casa independiente",,,,
"Viviendas particulares (139)",19227,17312,1344,571
"Ocupantes presentes (140)",82511,74716,5735,2060
"Departamento en edificio",,,,
"Viviendas particulares (142)",353,308,45,
"Ocupantes presentes (143)",1085,937,148,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",810,685,125,
"Ocupantes presentes (146)",2085,1784,301,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",47,31,14,2
"Ocupantes presentes (149)",191,138,45,8
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",20,15,5,
"Ocupantes presentes (155)",79,58,21,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",20,18,2,
"Ocupantes presentes (158)",70,65,5,
"Otro tipo",,,,
"Viviendas particulares (160)",20,,,20
"Ocupantes presentes (161)",39,,,39
No,,,,
"Viviendas particulares (163)",4445,3257,726,462
"Ocupantes presentes (164)",18266,13658,2923,1685
"Casa independiente",,,,
"Viviendas particulares (166)",4342,3189,695,458
"Ocupantes presentes (167)",17970,13435,2863,1672
"Departamento en edificio",,,,
"Viviendas particulares (169)",7,5,2,
"Ocupantes presentes (170)",19,14,5,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",53,34,19,
"Ocupantes presentes (173)",128,94,34,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",29,22,6,1
"Ocupantes presentes (176)",118,100,14,4
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",7,3,2,2
"Ocupantes presentes (182)",19,8,5,6
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",6,4,2,
"Ocupantes presentes (185)",9,7,2,
"Otro tipo",,,,
"Viviendas particulares (187)",1,,,1
"Ocupantes presentes (188)",3,,,3
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",961,614,152,195
"Ocupantes presentes (218)",4063,2599,645,819
"Casa independiente",,,,
"Viviendas particulares (220)",958,613,152,193
"Ocupantes presentes (221)",4045,2595,645,805
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",2,,,2
"Ocupantes presentes (233)",14,,,14
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",664,433,98,133
"Ocupantes presentes (245)",2856,1847,421,588
"Casa independiente",,,,
"Viviendas particulares (247)",663,433,98,132
"Ocupantes presentes (248)",2843,1847,421,575
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",13,,,13
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",297,181,54,62
"Ocupantes presentes (272)",1207,752,224,231
"Casa independiente",,,,
"Viviendas particulares (274)",295,180,54,61
"Ocupantes presentes (275)",1202,748,224,230
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",1,,,1
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,1,,
"Ocupantes presentes (293)",4,4,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
