"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (031)",6313,33,1740,2423,1815,302
"Obreros construc., conf., papel, fab., instr. (032)",1006,8,343,409,218,28
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",26466,662,9940,9385,5791,688
"Otra (034)",153,,37,81,35,
"Ocupación no especificada (035)",2533,7,832,897,654,143
,,,,,,
"URBANA (036)",255583,2665,81398,96552,66054,8914
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",515,,21,189,278,27
"Profes., científicos e intelectuales (038)",30600,,7363,13777,8919,541
"Técnicos de nivel medio y trab. asimilados (039)",17705,21,5819,7216,4247,402
"Jefes y empleados de oficina (040)",13243,,5352,4718,3066,107
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",53471,535,16639,20119,13954,2224
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5325,13,777,1575,2207,753
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",26996,268,8993,9353,7160,1222
"Obreros construc., conf., papel, fab., instr. (044)",35723,85,11249,14573,8800,1016
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",63235,1709,22993,21276,14957,2300
"Otra (046)",2911,,268,1699,939,5
"Ocupación no especificada (047)",5859,34,1924,2057,1527,317
"Hombres (048)",162748,1818,50456,60142,43680,6652
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",315,,12,109,176,18
"Profes., científicos e intelectuales (050)",14680,,2960,6200,5047,473
"Técnicos de nivel medio y trab. asimilados (051)",10942,19,3305,4426,2858,334
"Jefes y empleados de oficina (052)",6227,,2205,2164,1765,93
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",25303,338,7939,9284,6491,1251
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5020,11,738,1461,2088,722
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",20984,238,7371,7032,5410,933
"Obreros construc., conf., papel, fab., instr. (056)",34782,79,10934,14184,8595,990
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",38275,1106,13621,12460,9435,1653
"Otra (058)",2758,,231,1618,904,5
"Ocupación no especificada (059)",3462,27,1140,1204,911,180
"Mujeres (060)",92835,847,30942,36410,22374,2262
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",200,,9,80,102,9
"Profes., científicos e intelectuales (062)",15920,,4403,7577,3872,68
"Técnicos de nivel medio y trab. asimilados (063)",6763,2,2514,2790,1389,68
"Jefes y empleados de oficina (064)",7016,,3147,2554,1301,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",28168,197,8700,10835,7463,973
"Agricult. trabaj. calif.agrop. y pesqueros (066)",305,2,39,114,119,31
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",6012,30,1622,2321,1750,289
"Obreros construc., conf., papel, fab., instr. (068)",941,6,315,389,205,26
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",24960,603,9372,8816,5522,647
"Otra (070)",153,,37,81,35,
"Ocupación no especificada (071)",2397,7,784,853,616,137
,,,,,,
"RURAL (072)",15873,262,5560,5455,3769,827
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",13,,2,4,7,
"Profes., científicos e intelectuales (074)",347,,119,155,70,3
"Técnicos de nivel medio y trab. asimilados (075)",169,,64,54,44,7
"Jefes y empleados de oficina (076)",154,,73,40,41,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1097,15,330,455,261,36
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2425,6,289,797,948,385
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1012,8,468,328,187,21
"Obreros construc., conf., papel, fab., instr. (080)",1260,5,538,470,227,20
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",9049,227,3562,3029,1899,332
"Otra (082)",28,,5,17,6,
"Ocupación no especificada (083)",319,1,110,106,79,23
"Hombres (084)",12686,192,4413,4248,3106,727
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,,3,5,
"Profes., científicos e intelectuales (086)",164,,45,70,46,3
"Técnicos de nivel medio y trab. asimilados (087)",126,,45,40,34,7
"Jefes y empleados de oficina (088)",84,,33,19,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",357,9,114,152,69,13
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2287,6,255,749,907,370
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",711,5,350,226,122,8
"Obreros construc., conf., papel, fab., instr. (092)",1195,3,510,450,214,18
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",7543,168,2994,2460,1630,291
"Otra (094)",28,,5,17,6,
"Ocupación no especificada (095)",183,1,62,62,41,17
"Mujeres (096)",3187,70,1147,1207,663,100
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",5,,2,1,2,
"Profes., científicos e intelectuales (098)",183,,74,85,24,
"Técnicos de nivel medio y trab. asimilados (099)",43,,19,14,10,
"Jefes y empleados de oficina (100)",70,,40,21,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",740,6,216,303,192,23
"Agricult. trabaj. calif.agrop. y pesqueros (102)",138,,34,48,41,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",301,3,118,102,65,13
"Obreros construc., conf., papel, fab., instr. (104)",65,2,28,20,13,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1506,59,568,569,269,41
"Ocupación no especificada (107)",136,,48,44,38,6
