"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHEPEN (000)",28406,497,9123,10200,7231,1355
"Empleado (001)",4943,39,1562,2164,1108,70
"Obrero (002)",10212,215,3877,3431,2295,394
"Trabajador independiente (003)",9150,50,2031,3422,2965,682
"Empleador o patrono (004)",671,1,114,226,255,75
"Trabajador familiar no remunerado (005)",1058,149,400,268,186,55
"Trabajador del hogar (006)",606,7,273,195,117,14
"Desocupado (008)",1766,36,866,494,305,65
"Hombres (009)",20310,362,6620,6987,5243,1098
"Empleado (010)",2674,24,811,1106,678,55
"Obrero (011)",8552,159,3294,2816,1931,352
"Trabajador independiente (012)",6577,40,1542,2396,2069,530
"Empleador o patrono (013)",604,1,97,202,234,70
"Trabajador familiar no remunerado (014)",569,110,278,87,63,31
"Trabajador del hogar (015)",16,,8,6,1,1
"Desocupado (017)",1318,28,590,374,267,59
"Mujeres (018)",8096,135,2503,3213,1988,257
"Empleado (019)",2269,15,751,1058,430,15
"Obrero (020)",1660,56,583,615,364,42
"Trabajador independiente (021)",2573,10,489,1026,896,152
"Empleador o patrono (022)",67,,17,24,21,5
"Trabajador familiar no remunerado (023)",489,39,122,181,123,24
"Trabajador del hogar (024)",590,7,265,189,116,13
"Desocupado (026)",448,8,276,120,38,6
,,,,,,
"URBANA (027)",23706,389,7350,8703,6145,1119
"Empleado (028)",4763,39,1502,2081,1074,67
"Obrero (029)",7537,170,2761,2562,1742,302
"Trabajador independiente (030)",8053,46,1775,3062,2599,571
"Empleador o patrono (031)",592,,103,208,217,64
"Trabajador familiar no remunerado (032)",765,100,252,211,155,47
"Trabajador del hogar (033)",571,7,257,184,110,13
"Desocupado (035)",1425,27,700,395,248,55
"Hombres (036)",16360,279,5141,5748,4305,887
"Empleado (037)",2554,24,777,1050,650,53
"Obrero (038)",6265,124,2334,2086,1451,270
"Trabajador independiente (039)",5620,39,1330,2078,1746,427
"Empleador o patrono (040)",526,,86,184,197,59
"Trabajador familiar no remunerado (041)",357,72,157,57,45,26
"Trabajador del hogar (042)",16,,8,6,1,1
"Desocupado (044)",1022,20,449,287,215,51
"Mujeres (045)",7346,110,2209,2955,1840,232
"Empleado (046)",2209,15,725,1031,424,14
"Obrero (047)",1272,46,427,476,291,32
"Trabajador independiente (048)",2433,7,445,984,853,144
"Empleador o patrono (049)",66,,17,24,20,5
"Trabajador familiar no remunerado (050)",408,28,95,154,110,21
"Trabajador del hogar (051)",555,7,249,178,109,12
"Desocupado (053)",403,7,251,108,33,4
,,,,,,
"RURAL (054)",4700,108,1773,1497,1086,236
"Empleado (055)",180,,60,83,34,3
"Obrero (056)",2675,45,1116,869,553,92
"Trabajador independiente (057)",1097,4,256,360,366,111
"Empleador o patrono (058)",79,1,11,18,38,11
"Trabajador familiar no remunerado (059)",293,49,148,57,31,8
"Trabajador del hogar (060)",35,,16,11,7,1
"Desocupado (062)",341,9,166,99,57,10
"Hombres (063)",3950,83,1479,1239,938,211
"Empleado (064)",120,,34,56,28,2
"Obrero (065)",2287,35,960,730,480,82
"Trabajador independiente (066)",957,1,212,318,323,103
"Empleador o patrono (067)",78,1,11,18,37,11
"Trabajador familiar no remunerado (068)",212,38,121,30,18,5
"Desocupado (071)",296,8,141,87,52,8
"Mujeres (072)",750,25,294,258,148,25
"Empleado (073)",60,,26,27,6,1
"Obrero (074)",388,10,156,139,73,10
"Trabajador independiente (075)",140,3,44,42,43,8
"Empleador o patrono (076)",1,,,,1,
"Trabajador familiar no remunerado (077)",81,11,27,27,13,3
"Trabajador del hogar (078)",35,,16,11,7,1
"Desocupado (080)",45,1,25,12,5,2
