"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Pesca (117)",24,,15,3,,6,,
"Explotación de minas y canteras (118)",1,,1,,,,,
"Industrias manufactureras (119)",113,5,9,87,3,9,,
"Construcción (121)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",628,67,,401,22,138,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,1,,,,3,,
"Comercio al por mayor (124)",19,4,,6,1,8,,
"Comercio al por menor (125)",605,62,,395,21,127,,
"Hoteles y restaurantes (126)",296,56,6,207,13,14,,
"Trans., almac. y comunicaciones (127)",23,11,2,9,1,,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",17,11,3,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",90,73,17,,,,,
"Enseñanza (131)",502,473,,26,,3,,
"Servicios sociales y de salud (132)",75,67,2,6,,,,
"Otras activ. serv.comun.soc y personales (133)",69,24,6,36,,3,,
"Hogares privados con servicio doméstico (134)",274,,,,,,274,
"Actividad economica no especificada (136)",218,92,35,69,,22,,
"Desocupado (137)",125,,,,,,,125
,,,,,,,,
"RURAL (138)",9197,548,1656,4397,333,1851,139,273
"Agric., ganadería, caza y silvicultura (139)",6730,3,1177,3656,253,1641,,
"Pesca (140)",463,,224,109,9,121,,
"Explotación de minas y canteras (141)",10,2,8,,,,,
"Industrias manufactureras (142)",420,2,127,257,21,13,,
"Suministro de electricidad, gas y agua (143)",4,1,,,,3,,
"Construcción (144)",40,,27,12,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",294,20,3,220,17,34,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",10,,2,8,,,,
"Comercio al por mayor (147)",10,3,,3,2,2,,
"Comercio al por menor (148)",274,17,1,209,15,32,,
"Hoteles y restaurantes (149)",53,5,16,16,2,14,,
"Trans., almac. y comunicaciones (150)",63,12,33,17,,1,,
"Activid.inmobil., empres. y alquileres (152)",14,10,3,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",12,8,4,,,,,
"Enseñanza (154)",453,446,,5,2,,,
"Servicios sociales y de salud (155)",20,17,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",26,11,7,7,1,,,
"Hogares privados con servicio doméstico (157)",139,,,,,,139,
"Actividad economica no especificada (159)",183,11,27,95,28,22,,
"Desocupado (160)",273,,,,,,,273
"Hombres (161)",6820,325,1242,3736,275,985,10,247
"Agric., ganadería, caza y silvicultura (162)",5247,2,823,3344,227,851,,
"Pesca (163)",444,,216,105,9,114,,
"Explotación de minas y canteras (164)",10,2,8,,,,,
"Industrias manufactureras (165)",167,,103,41,19,4,,
"Suministro de electricidad, gas y agua (166)",2,1,,,,1,,
"Construcción (167)",37,,26,11,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",194,11,2,161,14,6,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,2,8,,,,
"Comercio al por mayor (170)",7,3,,2,2,,,
"Comercio al por menor (171)",177,8,,151,12,6,,
"Hoteles y restaurantes (172)",8,2,3,1,,2,,
"Trans., almac. y comunicaciones (173)",60,11,31,17,,1,,
"Activid.inmobil., empres. y alquileres (175)",13,9,3,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",11,8,3,,,,,
"Enseñanza (177)",251,248,,2,1,,,
"Servicios sociales y de salud (178)",16,13,,3,,,,
"Otras activ. serv.comun.soc y personales (179)",18,10,5,2,1,,,
"Hogares privados con servicio doméstico (180)",10,,,,,,10,
"Actividad economica no especificada (182)",85,8,19,49,4,5,,
"Desocupado (183)",247,,,,,,,247
"Mujeres (184)",2377,223,414,661,58,866,129,26
"Agric., ganadería, caza y silvicultura (185)",1483,1,354,312,26,790,,
"Pesca (186)",19,,8,4,,7,,
"Industrias manufactureras (188)",253,2,24,216,2,9,,
"Suministro de electricidad, gas y agua (189)",2,,,,,2,,
"Construcción (190)",3,,1,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",100,9,1,59,3,28,,
"Comercio al por mayor (193)",3,,,1,,2,,
"Comercio al por menor (194)",97,9,1,58,3,26,,
"Hoteles y restaurantes (195)",45,3,13,15,2,12,,
"Trans., almac. y comunicaciones (196)",3,1,2,,,,,
"Activid.inmobil., empres. y alquileres (198)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",1,,1,,,,,
"Enseñanza (200)",202,198,,3,1,,,
"Servicios sociales y de salud (201)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (202)",8,1,2,5,,,,
"Hogares privados con servicio doméstico (203)",129,,,,,,129,
"Actividad economica no especificada (205)",98,3,8,46,24,17,,
"Desocupado (206)",26,,,,,,,26
