"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CHEPEN (000)",28406,4943,10212,9150,671,1058,606,1766
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",51,49,,,2,,,
"Profes., científicos e intelectuales (002)",1832,1568,,239,21,4,,
"Técnicos de nivel medio y trab. asimilados (003)",891,530,,307,46,7,1,
"Jefes y empleados de oficina (004)",757,749,,4,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3770,946,52,2368,67,337,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2366,3,10,1900,453,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1316,,393,870,31,22,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2851,335,736,1732,36,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",12329,574,8930,1585,10,625,605,
"Otra (010)",73,73,,,,,,
"Ocupaciñn no especificada (011)",404,116,91,145,5,47,,
"Desocupado (012)",1766,,,,,,,1766
"Hombres (013)",20310,2674,8552,6577,604,569,16,1318
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",34,32,,,2,,,
"Profes., científicos e intelectuales (015)",802,630,,150,20,2,,
"Técnicos de nivel medio y trab. asimilados (016)",578,312,,229,33,3,1,
"Jefes y empleados de oficina (017)",355,352,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1868,564,20,1157,42,85,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2228,3,10,1775,440,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1129,,365,726,25,13,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2802,334,717,1706,36,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",8991,345,7400,778,4,449,15,
"Otra (023)",71,71,,,,,,
"Ocupaciñn no especificada (024)",134,31,40,54,2,7,,
"Desocupado (025)",1318,,,,,,,1318
"Mujeres (026)",8096,2269,1660,2573,67,489,590,448
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",17,17,,,,,,
"Profes., científicos e intelectuales (028)",1030,938,,89,1,2,,
"Técnicos de nivel medio y trab. asimilados (029)",313,218,,78,13,4,,
"Jefes y empleados de oficina (030)",402,397,,2,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1902,382,32,1211,25,252,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",138,,,125,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",187,,28,144,6,9,,
"Obreros construc.,conf.,papel, fab., instr. (034)",49,1,19,26,,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",3338,229,1530,807,6,176,590,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",270,85,51,91,3,40,,
"Desocupado (038)",448,,,,,,,448
,,,,,,,,
"URBANA (039)",23706,4763,7537,8053,592,765,571,1425
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",51,49,,,2,,,
"Profes., científicos e intelectuales (041)",1772,1525,,224,20,3,,
"Técnicos de nivel medio y trab. asimilados (042)",854,503,,298,45,7,1,
"Jefes y empleados de oficina (043)",736,728,,4,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",3656,914,46,2302,65,329,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1503,3,7,1113,380,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1253,,361,839,31,22,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2637,311,671,1609,35,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",9375,546,6371,1534,10,344,570,
"Otra (049)",73,73,,,,,,
"Ocupaciñn no especificada (050)",371,111,81,130,4,45,,
"Desocupado (051)",1425,,,,,,,1425
"Hombres (052)",16360,2554,6265,5620,526,357,16,1022
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",34,32,,,2,,,
"Profes., científicos e intelectuales (054)",776,612,,144,19,1,,
"Técnicos de nivel medio y trab. asimilados (055)",556,299,,221,32,3,1,
"Jefes y empleados de oficina (056)",342,339,,2,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1805,539,17,1125,40,84,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1418,3,7,1040,368,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1074,,334,702,25,13,,
"Obreros construc.,conf.,papel, fab., instr. (060)",2590,310,652,1585,35,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",6552,320,5219,753,4,241,15,
"Otra (062)",71,71,,,,,,
"Ocupaciñn no especificada (063)",120,29,36,48,1,6,,
"Desocupado (064)",1022,,,,,,,1022
"Mujeres (065)",7346,2209,1272,2433,66,408,555,403
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",17,17,,,,,,
"Profes., científicos e intelectuales (067)",996,913,,80,1,2,,
"Técnicos de nivel medio y trab. asimilados (068)",298,204,,77,13,4,,
"Jefes y empleados de oficina (069)",394,389,,2,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1851,375,29,1177,25,245,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",85,,,73,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",179,,27,137,6,9,,
"Obreros construc.,conf.,papel, fab., instr. (073)",47,1,19,24,,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",2823,226,1152,781,6,103,555,
"Otra (075)",2,2,,,,,,
"Ocupaciñn no especificada (076)",251,82,45,82,3,39,,
"Desocupado (077)",403,,,,,,,403
,,,,,,,,
"RURAL (078)",4700,180,2675,1097,79,293,35,341
"Profes., científicos e intelectuales (080)",60,43,,15,1,1,,
"Técnicos de nivel medio y trab. asimilados (081)",37,27,,9,1,,,
"Jefes y empleados de oficina (082)",21,21,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",114,32,6,66,2,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",863,,3,787,73,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",63,,32,31,,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",214,24,65,123,1,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2954,28,2559,51,,281,35,
"Ocupaciñn no especificada (089)",33,5,10,15,1,2,,
"Desocupado (090)",341,,,,,,,341
"Hombres (091)",3950,120,2287,957,78,212,,296
"Profes., científicos e intelectuales (093)",26,18,,6,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",22,13,,8,1,,,
"Jefes y empleados de oficina (095)",13,13,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,25,3,32,2,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",810,,3,735,72,,,
