"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CHURCAMPA (000)",13586,1324,2608,6468,75,2572,65,474
"Agric., ganadería, caza y silvicultura (001)",9537,5,1639,5418,58,2417,,
"Pesca (002)",5,1,1,2,,1,,
"Explotación de minas y canteras (003)",695,124,564,3,,4,,
"Industrias manufactureras (004)",167,10,45,100,4,8,,
"Suministro de electricidad, gas y agua (005)",25,3,21,1,,,,
"Construcción (006)",257,12,188,48,,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",562,25,17,459,5,56,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",29,,10,18,,1,,
"Comercio al por mayor (009)",26,1,3,20,,2,,
"Comercio al por menor (010)",507,24,4,421,5,53,,
"Hoteles y restaurantes (011)",257,39,32,168,4,14,,
"Trans., almac. y comunicaciones (012)",124,27,20,71,2,4,,
"Intermediación financiera (013)",5,3,2,,,,,
"Activid.inmobil., empres. y alquileres (014)",110,95,3,10,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",245,212,33,,,,,
"Enseñanza (016)",670,632,1,34,,3,,
"Servicios sociales y de salud (017)",102,91,,10,1,,,
"Otras activ. serv.comun.soc y personales (018)",52,14,10,24,,4,,
"Hogares privados con servicio doméstico (019)",65,,,,,,65,
"Actividad economica no especificada (021)",234,31,32,120,,51,,
"Desocupado (022)",474,,,,,,,474
"Hombres (023)",9566,817,2216,5055,58,1036,6,378
"Agric., ganadería, caza y silvicultura (024)",6936,5,1321,4579,50,981,,
"Pesca (025)",5,1,1,2,,1,,
"Explotación de minas y canteras (026)",669,115,547,3,,4,,
"Industrias manufactureras (027)",103,5,32,57,2,7,,
"Suministro de electricidad, gas y agua (028)",25,3,21,1,,,,
"Construcción (029)",251,10,186,47,,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",225,10,17,183,2,13,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",28,,10,18,,,,
"Comercio al por mayor (032)",20,1,3,15,,1,,
"Comercio al por menor (033)",177,9,4,150,2,12,,
"Hoteles y restaurantes (034)",67,13,22,28,1,3,,
"Trans., almac. y comunicaciones (035)",118,23,18,71,2,4,,
"Intermediación financiera (036)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (037)",90,77,3,9,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",178,151,27,,,,,
"Enseñanza (039)",367,349,1,16,,1,,
"Servicios sociales y de salud (040)",35,26,,9,,,,
"Otras activ. serv.comun.soc y personales (041)",21,10,2,7,,2,,
"Hogares privados con servicio doméstico (042)",6,,,,,,6,
"Actividad economica no especificada (044)",90,18,17,43,,12,,
"Desocupado (045)",378,,,,,,,378
"Mujeres (046)",4020,507,392,1413,17,1536,59,96
"Agric., ganadería, caza y silvicultura (047)",2601,,318,839,8,1436,,
"Explotación de minas y canteras (049)",26,9,17,,,,,
"Industrias manufactureras (050)",64,5,13,43,2,1,,
"Construcción (052)",6,2,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",337,15,,276,3,43,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",1,,,,,1,,
"Comercio al por mayor (055)",6,,,5,,1,,
"Comercio al por menor (056)",330,15,,271,3,41,,
"Hoteles y restaurantes (057)",190,26,10,140,3,11,,
"Trans., almac. y comunicaciones (058)",6,4,2,,,,,
"Intermediación financiera (059)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (060)",20,18,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",67,61,6,,,,,
"Enseñanza (062)",303,283,,18,,2,,
"Servicios sociales y de salud (063)",67,65,,1,1,,,
"Otras activ. serv.comun.soc y personales (064)",31,4,8,17,,2,,
"Hogares privados con servicio doméstico (065)",59,,,,,,59,
"Actividad economica no especificada (067)",144,13,15,77,,39,,
"Desocupado (068)",96,,,,,,,96
,,,,,,,,
"URBANA (069)",3861,1042,976,1301,18,300,42,182
"Agric., ganadería, caza y silvicultura (070)",1068,4,210,627,6,221,,
"Pesca (071)",2,1,1,,,,,
"Explotación de minas y canteras (072)",679,123,551,1,,4,,
"Industrias manufactureras (073)",95,8,24,56,4,3,,
"Suministro de electricidad, gas y agua (074)",4,3,,1,,,,
"Construcción (075)",131,8,91,32,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",381,17,11,304,3,46,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",27,,9,17,,1,,
"Comercio al por mayor (078)",18,,1,16,,1,,
"Comercio al por menor (079)",336,17,1,271,3,44,,
"Hoteles y restaurantes (080)",211,37,27,137,3,7,,
"Trans., almac. y comunicaciones (081)",97,24,14,56,,3,,
"Intermediación financiera (082)",5,3,2,,,,,
"Activid.inmobil., empres. y alquileres (083)",103,89,3,9,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",212,192,20,,,,,
"Enseñanza (085)",454,434,1,18,,1,,
"Servicios sociales y de salud (086)",76,66,,9,1,,,
"Otras activ. serv.comun.soc y personales (087)",46,13,9,21,,3,,
"Hogares privados con servicio doméstico (088)",42,,,,,,42,
"Actividad economica no especificada (090)",73,20,12,30,,11,,
"Desocupado (091)",182,,,,,,,182
"Hombres (092)",2637,643,882,816,8,146,3,139
"Agric., ganadería, caza y silvicultura (093)",785,4,166,492,4,119,,
"Pesca (094)",2,1,1,,,,,
"Explotación de minas y canteras (095)",653,114,534,1,,4,,
"Industrias manufactureras (096)",65,4,15,41,2,3,,
"Suministro de electricidad, gas y agua (097)",4,3,,1,,,,
"Construcción (098)",129,7,91,31,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",145,7,11,118,,9,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",26,,9,17,,,,
"Comercio al por mayor (101)",12,,1,11,,,,
"Comercio al por menor (102)",107,7,1,90,,9,,
"Hoteles y restaurantes (103)",65,12,22,27,1,3,,
"Trans., almac. y comunicaciones (104)",92,20,13,56,,3,,
"Intermediación financiera (105)",2,1,1,,,,,
"Activid.inmobil., empres. y alquileres (106)",83,71,3,8,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",151,137,14,,,,,
"Enseñanza (108)",231,223,1,7,,,,
"Servicios sociales y de salud (109)",27,19,,8,,,,
"Otras activ. serv.comun.soc y personales (110)",19,9,2,6,,2,,
"Hogares privados con servicio doméstico (111)",3,,,,,,3,
"Actividad economica no especificada (113)",42,11,8,20,,3,,
"Desocupado (114)",139,,,,,,,139
"Mujeres (115)",1224,399,94,485,10,154,39,43
"Agric., ganadería, caza y silvicultura (116)",283,,44,135,2,102,,
"Explotación de minas y canteras (118)",26,9,17,,,,,
"Industrias manufactureras (119)",30,4,9,15,2,,,
"Construcción (121)",2,1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",236,10,,186,3,37,,
