"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SUCRE (000)",3714,728,700,1568,18,680,20
"Sin nivel (001)",335,3,60,170,,102,
"Educación inicial (002)",3,,,1,,2,
"Primaria (003)",1153,17,216,605,6,301,8
"Secundaria (004)",1332,105,350,613,8,247,9
"Superior no univ. incompleta (005)",116,41,28,36,,8,3
"Superior no univ. completa (006)",416,282,30,89,3,12,
"Superior univ. incompleta (007)",70,32,6,27,,5,
"Superior univ. completa (008)",289,248,10,27,1,3,
"Hombres (010)",2581,477,592,1146,12,354,
"Sin nivel (011)",130,1,32,77,,20,
"Educación inicial (012)",1,,,,,1,
"Primaria (013)",825,9,180,484,3,149,
"Secundaria (014)",1024,73,314,466,7,164,
"Superior no univ. incompleta (015)",80,26,27,21,,6,
"Superior no univ. completa (016)",272,178,27,59,1,7,
"Superior univ. incompleta (017)",52,20,5,22,,5,
"Superior univ. completa (018)",197,170,7,17,1,2,
"Mujeres (020)",1133,251,108,422,6,326,20
"Sin nivel (021)",205,2,28,93,,82,
"Educación inicial (022)",2,,,1,,1,
"Primaria (023)",328,8,36,121,3,152,8
"Secundaria (024)",308,32,36,147,1,83,9
"Superior no univ. incompleta (025)",36,15,1,15,,2,3
"Superior no univ. completa (026)",144,104,3,30,2,5,
"Superior univ. incompleta (027)",18,12,1,5,,,
"Superior univ. completa (028)",92,78,3,10,,1,
,,,,,,,
"URBANA (030)",2428,638,396,901,10,466,17
"Sin nivel (031)",165,1,27,70,,67,
"Educación inicial (032)",3,,,1,,2,
"Primaria (033)",622,13,106,298,5,194,6
"Secundaria (034)",876,91,208,390,3,176,8
"Superior no univ. incompleta (035)",94,28,25,30,,8,3
"Superior no univ. completa (036)",360,252,21,73,2,12,
"Superior univ. incompleta (037)",60,30,4,21,,5,
"Superior univ. completa (038)",248,223,5,18,,2,
"Hombres (040)",1574,418,332,597,6,221,
"Sin nivel (041)",47,,15,19,,13,
"Educación inicial (042)",1,,,,,1,
"Primaria (043)",393,7,86,216,2,82,
"Secundaria (044)",630,65,182,274,3,106,
"Superior no univ. incompleta (045)",64,18,24,16,,6,
"Superior no univ. completa (046)",231,160,18,45,1,7,
"Superior univ. incompleta (047)",45,18,4,18,,5,
"Superior univ. completa (048)",163,150,3,9,,1,
"Mujeres (050)",854,220,64,304,4,245,17
"Sin nivel (051)",118,1,12,51,,54,
"Educación inicial (052)",2,,,1,,1,
"Primaria (053)",229,6,20,82,3,112,6
"Secundaria (054)",246,26,26,116,,70,8
"Superior no univ. incompleta (055)",30,10,1,14,,2,3
"Superior no univ. completa (056)",129,92,3,28,1,5,
"Superior univ. incompleta (057)",15,12,,3,,,
"Superior univ. completa (058)",85,73,2,9,,1,
,,,,,,,
"RURAL (060)",1286,90,304,667,8,214,3
"Sin nivel (061)",170,2,33,100,,35,
"Primaria (063)",531,4,110,307,1,107,2
"Secundaria (064)",456,14,142,223,5,71,1
"Superior no univ. incompleta (065)",22,13,3,6,,,
"Superior no univ. completa (066)",56,30,9,16,1,,
"Superior univ. incompleta (067)",10,2,2,6,,,
"Superior univ. completa (068)",41,25,5,9,1,1,
"Hombres (070)",1007,59,260,549,6,133,
"Sin nivel (071)",83,1,17,58,,7,
"Primaria (073)",432,2,94,268,1,67,
"Secundaria (074)",394,8,132,192,4,58,
"Superior no univ. incompleta (075)",16,8,3,5,,,
"Superior no univ. completa (076)",41,18,9,14,,,
"Superior univ. incompleta (077)",7,2,1,4,,,
"Superior univ. completa (078)",34,20,4,8,1,1,
"Mujeres (080)",279,31,44,118,2,81,3
"Sin nivel (081)",87,1,16,42,,28,
"Primaria (083)",99,2,16,39,,40,2
"Secundaria (084)",62,6,10,31,1,13,1
"Superior no univ. incompleta (085)",6,5,,1,,,
"Superior no univ. completa (086)",15,12,,2,1,,
"Superior univ. incompleta (087)",3,,1,2,,,
"Superior univ. completa (088)",7,5,1,1,,,
