"CUADRO Nº 12: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES QUE SI DISPONEN DEL SERVICIO DE AGUA POTABLE TODOS LOS DÍAS DE LA SEMANA, POR NÚMERO DE HORAS AL DÍA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HORAS AL DÍA QUE DISPONE DE AGUA POTABLE",,,,,,,
,,1-3,4-6,7-9,10-12,13-15,16-18,19-21,22-24
,,,,,,,,,
"Provincia SANTIAGO DE CHUCO",,,,,,,,,
"Viviendas particulares (001)",3613,1498,803,47,264,6,1,3,991
"Ocupantes presentes (002)",15485,6333,3383,235,1059,33,1,13,4428
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",3453,1460,689,46,264,5,1,3,985
"Ocupantes presentes (005)",14782,6159,2893,229,1059,28,1,13,4400
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",86,,86,,,,,,
"Ocupantes presentes (008)",375,,375,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",9,4,4,,,,,,1
"Ocupantes presentes (011)",28,9,16,,,,,,3
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",61,34,23,1,,1,,,2
"Ocupantes presentes (014)",277,165,95,6,,5,,,6
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",3,,,,,,,,3
"Ocupantes presentes (017)",19,,,,,,,,19
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",1,,1,,,,,,
"Ocupantes presentes (023)",4,,4,,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",2315,1350,639,26,30,5,1,2,262
"Ocupantes presentes (029)",9673,5700,2720,140,105,29,1,8,970
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",2158,1312,525,25,30,4,1,2,259
"Ocupantes presentes (032)",8989,5526,2230,134,105,24,1,8,961
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",86,,86,,,,,,
"Ocupantes presentes (035)",375,,375,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",9,4,4,,,,,,1
"Ocupantes presentes (038)",28,9,16,,,,,,3
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",61,34,23,1,,1,,,2
"Ocupantes presentes (041)",277,165,95,6,,5,,,6
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",1,,1,,,,,,
"Ocupantes presentes (050)",4,,4,,,,,,
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",1298,148,164,21,234,1,,1,729
"Ocupantes presentes (056)",5812,633,663,95,954,4,,5,3458
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",1295,148,164,21,234,1,,1,726
"Ocupantes presentes (059)",5793,633,663,95,954,4,,5,3439
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",3,,,,,,,,3
"Ocupantes presentes (071)",19,,,,,,,,19
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Otro tipo",,,,,,,,,
