"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Pesca (116)",3,,,,1,2,,
"Industrias manufactureras (118)",189,8,24,129,6,22,,
"Suministro de electricidad, gas y agua (119)",1,,1,,,,,
"Construcción (120)",13,4,6,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",974,137,2,686,13,136,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",9,2,2,4,,1,,
"Comercio al por mayor (123)",28,8,,17,,3,,
"Comercio al por menor (124)",937,127,,665,13,132,,
"Hoteles y restaurantes (125)",364,70,12,253,6,23,,
"Trans., almac. y comunicaciones (126)",39,18,5,16,,,,
"Intermediación financiera (127)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (128)",75,62,1,12,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",77,68,9,,,,,
"Enseñanza (130)",486,458,,22,,6,,
"Servicios sociales y de salud (131)",109,94,3,10,,2,,
"Otras activ. serv.comun.soc y personales (132)",124,34,3,81,3,3,,
"Hogares privados con servicio doméstico (133)",146,,,,,,146,
"Actividad economica no especificada (135)",195,38,24,85,7,41,,
,,,,,,,,
"RURAL (136)",7192,568,1729,3153,40,1299,144,259
"Agric., ganadería, caza y silvicultura (137)",4959,5,1278,2403,30,1243,,
"Pesca (138)",4,,,3,,1,,
"Explotación de minas y canteras (139)",114,7,102,5,,,,
"Industrias manufactureras (140)",199,12,76,101,1,9,,
"Suministro de electricidad, gas y agua (141)",11,3,8,,,,,
"Construcción (142)",205,3,136,62,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",372,50,29,269,1,23,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",49,3,22,23,,1,,
"Comercio al por mayor (145)",12,5,,7,,,,
"Comercio al por menor (146)",311,42,7,239,1,22,,
"Hoteles y restaurantes (147)",80,17,7,53,,3,,
"Trans., almac. y comunicaciones (148)",292,71,65,151,4,1,,
"Intermediación financiera (149)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (150)",67,50,3,13,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",79,70,9,,,,,
"Enseñanza (152)",208,200,,8,,,,
"Servicios sociales y de salud (153)",53,42,2,9,,,,
"Otras activ. serv.comun.soc y personales (154)",52,14,3,30,2,3,,
"Hogares privados con servicio doméstico (155)",144,,,,,,144,
"Actividad economica no especificada (157)",91,21,11,46,,13,,
"Desocupado (158)",259,,,,,,,259
"Hombres (159)",4398,366,1186,2122,27,485,7,205
"Agric., ganadería, caza y silvicultura (160)",2868,3,761,1623,19,462,,
"Pesca (161)",4,,,3,,1,,
"Explotación de minas y canteras (162)",110,6,101,3,,,,
"Industrias manufactureras (163)",153,10,63,75,,5,,
"Suministro de electricidad, gas y agua (164)",10,2,8,,,,,
"Construcción (165)",202,3,134,61,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",194,26,28,134,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",49,3,22,23,,1,,
"Comercio al por mayor (168)",4,1,,3,,,,
"Comercio al por menor (169)",141,22,6,108,,5,,
"Hoteles y restaurantes (170)",27,7,4,14,,2,,
"Trans., almac. y comunicaciones (171)",276,63,64,144,4,1,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",54,38,3,12,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",63,56,7,,,,,
"Enseñanza (175)",119,116,,3,,,,
"Servicios sociales y de salud (176)",23,15,1,7,,,,
"Otras activ. serv.comun.soc y personales (177)",31,4,1,24,2,,,
"Hogares privados con servicio doméstico (178)",7,,,,,,7,
"Actividad economica no especificada (180)",51,16,11,19,,5,,
"Desocupado (181)",205,,,,,,,205
"Mujeres (182)",2794,202,543,1031,13,814,137,54
"Agric., ganadería, caza y silvicultura (183)",2091,2,517,780,11,781,,
"Explotación de minas y canteras (185)",4,1,1,2,,,,
"Industrias manufactureras (186)",46,2,13,26,1,4,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",178,24,1,135,1,17,,
"Comercio al por mayor (191)",8,4,,4,,,,
"Comercio al por menor (192)",170,20,1,131,1,17,,
"Hoteles y restaurantes (193)",53,10,3,39,,1,,
"Trans., almac. y comunicaciones (194)",16,8,1,7,,,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",13,12,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",16,14,2,,,,,
"Enseñanza (198)",89,84,,5,,,,
"Servicios sociales y de salud (199)",30,27,1,2,,,,
"Otras activ. serv.comun.soc y personales (200)",21,10,2,6,,3,,
"Hogares privados con servicio doméstico (201)",137,,,,,,137,
"Actividad economica no especificada (203)",40,5,,27,,8,,
