"CUADRO Nº 12: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES QUE SI DISPONEN DEL SERVICIO DE AGUA POTABLE TODOS LOS DÍAS DE LA SEMANA, POR NÚMERO DE HORAS AL DÍA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HORAS AL DÍA QUE DISPONE DE AGUA POTABLE",,,,,,,
,,1-3,4-6,7-9,10-12,13-15,16-18,19-21,22-24
,,,,,,,,,
"Provincia HUANCAVELICA",,,,,,,,,
"Viviendas particulares (001)",13456,961,1045,352,1041,156,134,112,9655
"Ocupantes presentes (002)",56514,3911,4470,1479,4475,696,546,506,40431
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",11204,845,922,320,923,144,111,97,7842
"Ocupantes presentes (005)",48845,3559,3998,1353,4046,656,460,450,34323
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",106,4,1,1,1,,1,,98
"Ocupantes presentes (008)",305,11,4,1,2,,2,,285
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",458,22,13,1,14,3,7,1,397
"Ocupantes presentes (011)",1495,65,49,4,61,13,33,3,1267
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",1590,87,109,30,101,9,15,14,1225
"Ocupantes presentes (014)",5476,264,419,121,353,27,51,53,4188
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",58,2,,,2,,,,54
"Ocupantes presentes (017)",285,7,,,13,,,,265
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",12,1,,,,,,,11
"Ocupantes presentes (020)",29,5,,,,,,,24
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",28,,,,,,,,28
"Ocupantes presentes (023)",79,,,,,,,,79
"Otro tipo",,,,,,,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",10160,837,835,305,804,80,116,87,7096
"Ocupantes presentes (029)",42216,3360,3596,1260,3525,311,455,377,29332
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",7967,723,712,273,688,68,93,72,5338
"Ocupantes presentes (032)",34834,3015,3124,1134,3109,271,369,321,23491
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",106,4,1,1,1,,1,,98
"Ocupantes presentes (035)",305,11,4,1,2,,2,,285
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",458,22,13,1,14,3,7,1,397
"Ocupantes presentes (038)",1495,65,49,4,61,13,33,3,1267
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",1590,87,109,30,101,9,15,14,1225
"Ocupantes presentes (041)",5476,264,419,121,353,27,51,53,4188
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",12,1,,,,,,,11
"Ocupantes presentes (047)",29,5,,,,,,,24
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",27,,,,,,,,27
"Ocupantes presentes (050)",77,,,,,,,,77
"Otro tipo",,,,,,,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",3296,124,210,47,237,76,18,25,2559
"Ocupantes presentes (056)",14298,551,874,219,950,385,91,129,11099
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",3237,122,210,47,235,76,18,25,2504
"Ocupantes presentes (059)",14011,544,874,219,937,385,91,129,10832
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",58,2,,,2,,,,54
"Ocupantes presentes (071)",285,7,,,13,,,,265
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",1,,,,,,,,1
"Ocupantes presentes (077)",2,,,,,,,,2
"Otro tipo",,,,,,,,,
