"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia URUBAMBA (000)",56685,16907,6226,1997,31685
"Menos de 1 año (001)",900,611,88,9,193
"De 1 a 14 años (002)",17448,9800,1776,350,5553
"De 15 a 29 años (003)",15224,2957,1299,482,10510
"De 30 a 44 años (004)",10927,1770,1626,554,7021
"De 45 a 64 años (005)",8248,1205,1072,464,5531
"De 65 y mas años (006)",3938,564,365,138,2877
"Hombres (008)",28869,8272,3337,1225,16124
"Menos de 1 año (009)",480,340,41,6,93
"De 1 a 14 años (010)",8837,4988,885,179,2802
"De 15 a 29 años (011)",7893,1306,684,298,5620
"De 30 a 44 años (012)",5540,801,888,362,3524
"De 45 a 64 años (013)",4259,589,632,299,2759
"De 65 y mas años (014)",1860,248,207,81,1326
"Mujeres (016)",27816,8635,2889,772,15561
"Menos de 1 año (017)",420,271,47,3,100
"De 1 a 14 años (018)",8611,4812,891,171,2751
"De 15 a 29 años (019)",7331,1651,615,184,4890
"De 30 a 44 años (020)",5387,969,738,192,3497
"De 45 a 64 años (021)",3989,616,440,165,2772
"De 65 y mas años (022)",2078,316,158,57,1551
,,,,,
"URBANA (024)",27731,4715,5131,1692,16294
"Menos de 1 año (025)",377,207,67,6,98
"De 1 a 14 años (026)",7541,2992,1485,300,2783
"De 15 a 29 años (027)",8315,878,1089,393,5975
"De 30 a 44 años (028)",5599,353,1334,472,3479
"De 45 a 64 años (029)",4058,190,869,410,2607
"De 65 y mas años (030)",1841,95,287,111,1352
"Hombres (032)",14071,2261,2709,998,8172
"Menos de 1 año (033)",200,116,33,4,47
"De 1 a 14 años (034)",3788,1501,735,148,1412
"De 15 a 29 años (035)",4263,358,574,222,3121
"De 30 a 44 años (036)",2832,139,707,302,1715
"De 45 a 64 años (037)",2101,97,503,260,1258
"De 65 y mas años (038)",887,50,157,62,619
"Mujeres (040)",13660,2454,2422,694,8122
"Menos de 1 año (041)",177,91,34,2,51
"De 1 a 14 años (042)",3753,1491,750,152,1371
"De 15 a 29 años (043)",4052,520,515,171,2854
"De 30 a 44 años (044)",2767,214,627,170,1764
"De 45 a 64 años (045)",1957,93,366,150,1349
"De 65 y mas años (046)",954,45,130,49,733
,,,,,
"RURAL (048)",28954,12192,1095,305,15391
"Menos de 1 año (049)",523,404,21,3,95
"De 1 a 14 años (050)",9907,6808,291,50,2770
"De 15 a 29 años (051)",6909,2079,210,89,4535
"De 30 a 44 años (052)",5328,1417,292,82,3542
"De 45 a 64 años (053)",4190,1015,203,54,2924
"De 65 y mas años (054)",2097,469,78,27,1525
"Hombres (056)",14798,6011,628,227,7952
"Menos de 1 año (057)",280,224,8,2,46
"De 1 a 14 años (058)",5049,3487,150,31,1390
"De 15 a 29 años (059)",3630,948,110,76,2499
"De 30 a 44 años (060)",2708,662,181,60,1809
"De 45 a 64 años (061)",2158,492,129,39,1501
"De 65 y mas años (062)",973,198,50,19,707
"Mujeres (064)",14156,6181,467,78,7439
"Menos de 1 año (065)",243,180,13,1,49
"De 1 a 14 años (066)",4858,3321,141,19,1380
"De 15 a 29 años (067)",3279,1131,100,13,2036
"De 30 a 44 años (068)",2620,755,111,22,1733
"De 45 a 64 años (069)",2032,523,74,15,1423
"De 65 y mas años (070)",1124,271,28,8,818
