"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia TALARA (000)",42433,13272,11827,14579,848,941,966
"Sin nivel (001)",627,76,202,288,11,21,29
"Educación inicial (002)",29,11,8,8,,1,1
"Primaria (003)",7788,984,2440,3557,164,277,366
"Secundaria (004)",16606,3774,5614,6139,284,377,418
"Superior no univ. incompleta (005)",3492,1313,897,1090,62,82,48
"Superior no univ. completa (006)",6791,3087,1679,1737,130,94,64
"Superior univ. incompleta (007)",2256,1075,366,691,64,48,12
"Superior univ. completa (008)",4844,2952,621,1069,133,41,28
"Hombres (010)",30890,7981,11104,10640,637,476,52
"Sin nivel (011)",417,46,177,182,7,5,
"Educación inicial (012)",16,4,7,5,,,
"Primaria (013)",5635,574,2224,2544,122,152,19
"Secundaria (014)",13227,2658,5321,4778,231,218,21
"Superior no univ. incompleta (015)",2494,775,847,791,41,34,6
"Superior no univ. completa (016)",4408,1585,1590,1118,87,27,1
"Superior univ. incompleta (017)",1534,618,347,500,42,26,1
"Superior univ. completa (018)",3159,1721,591,722,107,14,4
"Mujeres (020)",11543,5291,723,3939,211,465,914
"Sin nivel (021)",210,30,25,106,4,16,29
"Educación inicial (022)",13,7,1,3,,1,1
"Primaria (023)",2153,410,216,1013,42,125,347
"Secundaria (024)",3379,1116,293,1361,53,159,397
"Superior no univ. incompleta (025)",998,538,50,299,21,48,42
"Superior no univ. completa (026)",2383,1502,89,619,43,67,63
"Superior univ. incompleta (027)",722,457,19,191,22,22,11
"Superior univ. completa (028)",1685,1231,30,347,26,27,24
,,,,,,,
"URBANA (030)",41419,13080,11533,14139,800,924,943
"Sin nivel (031)",607,76,189,283,11,19,29
"Educación inicial (032)",29,11,8,8,,1,1
"Primaria (033)",7384,963,2315,3330,152,270,354
"Secundaria (034)",16284,3736,5484,6005,277,370,412
"Superior no univ. incompleta (035)",3447,1295,887,1080,58,81,46
"Superior no univ. completa (036)",6730,3067,1673,1709,126,94,61
"Superior univ. incompleta (037)",2224,1058,363,680,63,48,12
"Superior univ. completa (038)",4714,2874,614,1044,113,41,28
"Hombres (040)",30045,7856,10826,10255,597,462,49
"Sin nivel (041)",398,46,164,177,7,4,
"Educación inicial (042)",16,4,7,5,,,
"Primaria (043)",5280,556,2108,2342,110,147,17
"Secundaria (044)",12931,2628,5194,4653,224,211,21
"Superior no univ. incompleta (045)",2464,764,837,785,40,33,5
"Superior no univ. completa (046)",4372,1579,1586,1095,84,27,1
"Superior univ. incompleta (047)",1514,611,344,490,42,26,1
"Superior univ. completa (048)",3070,1668,586,708,90,14,4
"Mujeres (050)",11374,5224,707,3884,203,462,894
"Sin nivel (051)",209,30,25,106,4,15,29
"Educación inicial (052)",13,7,1,3,,1,1
"Primaria (053)",2104,407,207,988,42,123,337
"Secundaria (054)",3353,1108,290,1352,53,159,391
"Superior no univ. incompleta (055)",983,531,50,295,18,48,41
"Superior no univ. completa (056)",2358,1488,87,614,42,67,60
"Superior univ. incompleta (057)",710,447,19,190,21,22,11
"Superior univ. completa (058)",1644,1206,28,336,23,27,24
,,,,,,,
"RURAL (060)",1014,192,294,440,48,17,23
"Sin nivel (061)",20,,13,5,,2,
"Primaria (063)",404,21,125,227,12,7,12
"Secundaria (064)",322,38,130,134,7,7,6
"Superior no univ. incompleta (065)",45,18,10,10,4,1,2
"Superior no univ. completa (066)",61,20,6,28,4,,3
"Superior univ. incompleta (067)",32,17,3,11,1,,
"Superior univ. completa (068)",130,78,7,25,20,,
"Hombres (070)",845,125,278,385,40,14,3
"Sin nivel (071)",19,,13,5,,1,
"Primaria (073)",355,18,116,202,12,5,2
"Secundaria (074)",296,30,127,125,7,7,
"Superior no univ. incompleta (075)",30,11,10,6,1,1,1
"Superior no univ. completa (076)",36,6,4,23,3,,
"Superior univ. incompleta (077)",20,7,3,10,,,
"Superior univ. completa (078)",89,53,5,14,17,,
"Mujeres (080)",169,67,16,55,8,3,20
"Sin nivel (081)",1,,,,,1,
"Primaria (083)",49,3,9,25,,2,10
"Secundaria (084)",26,8,3,9,,,6
"Superior no univ. incompleta (085)",15,7,,4,3,,1
"Superior no univ. completa (086)",25,14,2,5,1,,3
"Superior univ. incompleta (087)",12,10,,1,1,,
"Superior univ. completa (088)",41,25,2,11,3,,
