"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia HUAMALIES (000)",45413,8963,8503,8186,7340,5197,7224
"Conviviente (001)",13145,194,2849,4603,3161,1402,936
"Separado(a) (002)",1562,10,196,339,390,290,337
"Casado(a) (003)",11467,20,287,1549,2941,2824,3846
"Viudo(a) (004)",2415,,23,77,195,370,1750
"Divorciado(a) (005)",160,,9,21,46,35,49
"Soltero(a) (006)",16664,8739,5139,1597,607,276,306
"Hombres (008)",22994,4663,4437,4097,3574,2691,3532
"Conviviente (009)",6478,47,1049,2326,1666,832,558
"Separado(a) (010)",547,4,24,81,153,124,161
"Casado(a) (011)",5708,10,88,648,1316,1459,2187
"Viudo(a) (012)",645,,9,28,65,100,443
"Divorciado(a) (013)",71,,,11,19,17,24
"Soltero(a) (014)",9545,4602,3267,1003,355,159,159
"Mujeres (016)",22419,4300,4066,4089,3766,2506,3692
"Conviviente (017)",6667,147,1800,2277,1495,570,378
"Separado(a) (018)",1015,6,172,258,237,166,176
"Casado(a) (019)",5759,10,199,901,1625,1365,1659
"Viudo(a) (020)",1770,,14,49,130,270,1307
"Divorciado(a) (021)",89,,9,10,27,18,25
"Soltero(a) (022)",7119,4137,1872,594,252,117,147
,,,,,,,
"URBANA (024)",13132,2629,2302,2362,2250,1576,2013
"Conviviente (025)",3332,55,673,1213,853,349,189
"Separado(a) (026)",443,2,47,92,114,81,107
"Casado(a) (027)",3788,8,81,557,1067,970,1105
"Viudo(a) (028)",648,,7,18,43,87,493
"Divorciado(a) (029)",39,,3,4,10,10,12
"Soltero(a) (030)",4882,2564,1491,478,163,79,107
"Hombres (032)",6398,1329,1159,1114,1049,804,943
"Conviviente (033)",1596,17,234,588,446,204,107
"Separado(a) (034)",112,2,5,16,27,24,38
"Casado(a) (035)",1876,5,22,228,470,520,631
"Viudo(a) (036)",139,,4,1,11,13,110
"Divorciado(a) (037)",14,,,1,2,4,7
"Soltero(a) (038)",2661,1305,894,280,93,39,50
"Mujeres (040)",6734,1300,1143,1248,1201,772,1070
"Conviviente (041)",1736,38,439,625,407,145,82
"Separado(a) (042)",331,,42,76,87,57,69
"Casado(a) (043)",1912,3,59,329,597,450,474
"Viudo(a) (044)",509,,3,17,32,74,383
"Divorciado(a) (045)",25,,3,3,8,6,5
"Soltero(a) (046)",2221,1259,597,198,70,40,57
,,,,,,,
"RURAL (048)",32281,6334,6201,5824,5090,3621,5211
"Conviviente (049)",9813,139,2176,3390,2308,1053,747
"Separado(a) (050)",1119,8,149,247,276,209,230
"Casado(a) (051)",7679,12,206,992,1874,1854,2741
"Viudo(a) (052)",1767,,16,59,152,283,1257
"Divorciado(a) (053)",121,,6,17,36,25,37
"Soltero(a) (054)",11782,6175,3648,1119,444,197,199
"Hombres (056)",16596,3334,3278,2983,2525,1887,2589
"Conviviente (057)",4882,30,815,1738,1220,628,451
"Separado(a) (058)",435,2,19,65,126,100,123
"Casado(a) (059)",3832,5,66,420,846,939,1556
"Viudo(a) (060)",506,,5,27,54,87,333
"Divorciado(a) (061)",57,,,10,17,13,17
"Soltero(a) (062)",6884,3297,2373,723,262,120,109
"Mujeres (064)",15685,3000,2923,2841,2565,1734,2622
"Conviviente (065)",4931,109,1361,1652,1088,425,296
"Separado(a) (066)",684,6,130,182,150,109,107
"Casado(a) (067)",3847,7,140,572,1028,915,1185
"Viudo(a) (068)",1261,,11,32,98,196,924
"Divorciado(a) (069)",64,,6,7,19,12,20
"Soltero(a) (070)",4898,2878,1275,396,182,77,90
